feature,importance
fraction_disordered,0.2153400033712387
has_clash,0.0
ipTM,36.013573344636825
pTM,170.85165865719318
ranking_confidence,18.087235026061535
pdockq_AH,6.801110740401782
pdockq_AL,514.2033855429036
pdockq_HL,11.84955738872668
pdockq,328.1580144311738
pdockq2_AH,15.5901169871795
pdockq2_AL,20.04798837704584
pdockq2_HL,19.03564413859567
pdockq2,11.980242747813463
mpdockq_AH,7.4104868360445835
mpdockq_AL,156.56262452574447
mpdockq_HL,159.86218444642145
mpdockq,7.954395830631256
LIS_AH,0.275013121572556
LIS_AL,1.297829603572609
LIS_HL,16.817731569171883
avg_LIS,26.034628714434803
contacts_AH,73.24974104017019
interface_plddt_AH,28.898645045934245
interface_pae_AH,1428.037198890932
contacts_AL,144.61821639793925
interface_plddt_AL,52.032221365720034
interface_pae_AL,47.66141814214643
contacts_HL,77.23809335380793
interface_plddt_HL,38.8973278272897
interface_pae_HL,21.672504987800494
total_contacts,49.65878864770639
avg_interface_plddt,1.586143392836675
avg_interface_pae,4.24784889203147
model_avg_RMSD,565.5797171480954
query_avg_RMSD,202.87722293889965
model_rmsd_scale,163.60364976525307
iptm_A,31.947321653773542
iptm_H,2.481123053934425
iptm_L,374.8151361449709
ptm_A,67.31511248648167
ptm_H,2.3829913711961126
ptm_L,0.0
chain_pair_iptm_AH,22.219344810582697
chain_pair_iptm_AL,4009.5000795316882
chain_pair_iptm_HL,5.790875353850424
chain_pair_pae_min_AH,14.086531599634327
chain_pair_pae_min_AL,49.56447125176783
chain_pair_pae_min_HL,21.41153272986412
chain_plddt_L,4.68868183073937
chain_plddt_A,221.33809363143519
chain_pae_A,182.06704709120095
chain_plddt_H,33.5669401884079
chain_pair_pae_AH,8.879609241848812
chain_pae_H,14.058378886431456
chain_pae_L,32.91875612223521
chain_pair_pae_AL,0.9677405841648579
avg_pair_pae,2.4756464138627052
avg_model_plddt,153.3073324943034
chain_pair_pae_HL,49.83610411171685
avg_internal_pae,31.918941793730482
del_G_B,679.2746921642392
