,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD
0,-0.0009431065943097325,0.0,0.00922631182689599,0.010479528728412929,0.010305126115641723,0.0086497152577455,3.2501993542800867e-05,0.005808866056561196,0.0003002534228923326,0.010452462343183408,0.01132277237508026,0.009434117915074328,0.009366017069358787,0.005100553173178937,0.0,0.0,-8.110416519003377e-05,0.012236931319993469,0.014040156772432463,0.008157223283846493,0.013651841446152127,9.8303750741352e-05,0.008398833513409927,0.010677429457544817,0.00013569207460541188,0.01082742301228054,0.011414594824104486,-0.0009896277436757042,0.009008775984824482,0.004162842534226004,0.0004336970337534482,0.01078471299628117,0.010315551681750766,0.0076914233578333074,0.009374116885735376,-0.0001470048042364544,0.010590071940838636,0.012054944650860315,0.011634983627987226,0.00039066508651108833,0.0028721813268822935,0.0032124914442203042,0.011931913391104894,0.011071520173203779,0.006110146562752307,0.010499462797728829,0.009488046646233629,0.004297646418885956,0.01076739565695739,0.004894951023456835,0.0030595408424495263,0.00734143359222416,0.01150393326980928,0.00290144944360899,0.002155654914416015,0.011611353014838142,0.011885262330626103,0.010508484936140476,0.005918502708247619,0.004461963533462371,0.0026671630981568092,0.013746787928072983,0.0147571190036783
1,-0.0009847639683180434,0.0,0.009951904342254278,0.009889618298368215,0.00919763693478405,0.0077151914094735,-3.3305701385821784e-05,0.006654865651842791,-0.00024186915549738452,0.011293722182742418,0.013127082212816714,0.009627317155284289,0.009766556980088485,0.005131941609182518,0.0,0.0,-8.180281108786241e-05,0.012818204555208788,0.013369574545128764,0.007702037464405169,0.012726976815976107,6.928980912589144e-05,0.009233972005804503,0.011153959858052426,0.0001345361255778582,0.010126270970873645,0.011087855819669735,-0.0010087853466298619,0.009440255725445705,0.004881225197712766,-0.0001995006408650954,0.010823206796932702,0.011701183467848111,0.007448996037707052,0.008734040926461378,0.00019716400978107146,0.011956462778056065,0.012641271541009115,0.010845836194438033,0.0004930175599597575,0.0036554866416336623,0.0030704884408704614,0.012887017688822888,0.01077543921616405,0.005772429182709267,0.010451982236943283,0.009344230542975264,0.004251389117887382,0.011045116604750056,0.0050743221461418825,0.00252514644666086,0.007807556371457691,0.011153976007093044,0.002987537838453763,0.001823069054115313,0.011150167180287177,0.011536941672484223,0.01257386550778973,0.006306650498506004,0.003987351938796492,0.0021696161553588986,0.014271277296155932,0.014150490849246931
2,-0.0009569452201487957,0.0,0.010490047604658805,0.010782261004586492,0.009673063162012108,0.007784317747794402,-7.601840159740525e-05,0.00682508565919638,-0.00010911770134151844,0.011536949929050598,0.012843593126565765,0.009637304790666275,0.010258932052698282,0.005128264150135432,0.0,0.0,-7.123332787972725e-05,0.012293527616295333,0.013317395922671248,0.007766592678294701,0.012991831937116935,6.516583653869146e-05,0.009841494108678288,0.011345748172608333,0.00012141835487504415,0.01054939641460733,0.010478131799566505,-0.0009325715743776011,0.009521644649615149,0.005417088678490646,-0.00021524101375965804,0.009752671357129025,0.010461565847174635,0.007298603643380322,0.009086212156697228,-0.0005276246102678961,0.01151940406381187,0.011979445067589509,0.010918589658341367,0.000379415615349675,0.004102792270049865,0.003119111138559609,0.012407025130386197,0.011366522220948999,0.005473460251134835,0.0098826587315013,0.010846064342055844,0.004631704263504517,0.011192239553406973,0.005079540852102209,0.0024963879618079,0.007629039371794731,0.01159645329015943,0.003396979980635373,0.0023124504229448326,0.011885068672906632,0.011017043589989513,0.011724105865599084,0.006676415050893135,0.004765589426626533,0.0023729151356236544,0.01373206997932254,0.013800854304285966
3,-0.001006870413161727,0.0,0.009416409664593207,0.011066132795921085,0.00966955818118758,0.00821051998710872,-2.2786748347825014e-05,0.006666255994305072,0.00023575524807756265,0.010729907070118345,0.012025730164899467,0.009252486656783923,0.010235822927848554,0.00512354031713954,0.0,0.0,-6.957049492182371e-05,0.01211317614112524,0.013064861318531858,0.0078082336854015735,0.013801188989265203,9.82820930577194e-05,0.008488745408317587,0.010050920192865048,0.00015064977115214484,0.010291743227309254,0.0104976671142126,-0.0012338266714350815,0.009664672669571134,0.004975429011854736,-0.00017759918943899278,0.008860788752638286,0.010382367663967836,0.008979981789795394,0.009121297856948853,0.0009255207684453759,0.01180305003602436,0.012910036335165048,0.010048049685831992,0.00017538881833505798,0.0031748424106408657,0.003359394927418463,0.012329372923236222,0.011892037209155479,0.0061431351064372905,0.010202707718000907,0.010082035791036018,0.005278393846913872,0.01244564552330174,0.0054238561088802775,0.002690294045823667,0.008005776596110868,0.01056115240668104,0.0034026998758078728,0.001941686388028413,0.011412712945060431,0.011011781434930923,0.010020463887959609,0.0060939986437442695,0.004306708564935403,0.0024263093511820016,0.014237412665489335,0.014227257766635262
4,-0.0010241485520586097,0.0,0.009256567909935759,0.010927330676696392,0.00944124817584368,0.008612474964170835,2.2055861723171977e-05,0.007824183382895727,0.0005779375978922502,0.009544996881602666,0.012653029031367467,0.00931607305021366,0.009145849136710592,0.005058851640065629,0.0,0.0,-8.142133068748947e-05,0.011309334780219782,0.01322831623531804,0.006563023880736568,0.011979253587863538,0.0001050787636590611,0.009431815089875513,0.010621485938067998,8.484853115688085e-05,0.008823633917396316,0.010754684932334072,-0.0005788938541232205,0.00856394792689779,0.004954959755412665,8.54164561522805e-05,0.009886655132923881,0.01057273267912602,0.00797363803814316,0.009363654575518729,0.001710881891498879,0.011247317720745054,0.01109602206820974,0.012574646094412015,0.00017442576651967995,0.002919062487318984,0.002498111521106093,0.012440903719370906,0.010968702351090417,0.005095978078117104,0.011113270147946455,0.009752353044627807,0.004340868476292725,0.011227971800378399,0.004880529032529515,0.00254135894660662,0.007519256270159813,0.010932090241552388,0.002835784459325537,0.0019041718364902968,0.011435458104002101,0.01070421994110806,0.010850807567792636,0.006143103483196327,0.003586406572360701,0.0023913124323249116,0.01429291914989013,0.014259124292479629
5,-0.0009810788853736943,0.0,0.008378565805846401,0.011206417704137307,0.009447256949495532,0.008621526518092622,-7.164236167668536e-05,0.007667305444967201,0.0002799486359083142,0.009237820179238139,0.011380231806160546,0.010392110803795512,0.008414299522546957,0.005196787325749505,0.0,0.0,-6.817565647251889e-05,0.012982514549816068,0.013264474117028621,0.007862264324036278,0.012893371090333741,-1.0955347634941659e-05,0.00990251476529714,0.012059844930660694,0.00013543089660636443,0.009737232829666403,0.01077452879753931,-0.0011757430910930358,0.009931718830878532,0.0049423805469692925,-0.00024879354262274944,0.01032598650304141,0.011741587310410057,0.007964098242513137,0.00823989329874876,-0.00045500376161460715,0.009527655003311437,0.012211688536090504,0.011886986199827511,0.0005536067133293937,0.0036397925408813703,0.003373063905720272,0.013070421989629856,0.01159462872679664,0.006621513104612814,0.009370297613456535,0.009391376348604583,0.004410258970457409,0.012828458628491815,0.0050317191418586815,0.0026475813705945303,0.00815231168766297,0.013381430636946787,0.0033493258778790683,0.002108598909982516,0.01269670060708819,0.011988654318455035,0.011691323473859656,0.006714461875001007,0.003989136908209866,0.0033012205938171973,0.013090762812681199,0.014791498136750458
6,-0.0009923550083147173,0.0,0.010413093987726253,0.01071299909208829,0.010027618144708206,0.0076887800895472855,-8.275502345340968e-05,0.005827117631068225,-0.0003168728712113558,0.012474887125975574,0.011546788277035959,0.010583880401733817,0.01172508478898461,0.005146743055020726,0.0,0.0,-8.205028712430368e-05,0.012197842001628448,0.01229264330624217,0.008258311766249304,0.013380000982184857,5.922724516106703e-05,0.009987961838546132,0.010357643095730097,0.00015418215550749154,0.009412439654880755,0.010420813740706011,-0.0016358675733714398,0.009027393499167417,0.005617330507489575,-0.0004462672798932338,0.010384596619066863,0.011381810360413844,0.008379928811415659,0.009360331706984262,-9.942212670962375e-05,0.012489181244691505,0.011295504107610876,0.01222619789357586,0.0002035430639157343,0.0033776863476578656,0.0034135539589775915,0.011947919465800025,0.01051007016725064,0.0060357902109474185,0.010633358649613067,0.009373868500567983,0.005136643741385248,0.0115942613765075,0.0051998819867444535,0.0024827513781554775,0.007295992428679732,0.010177993995612561,0.003426007425885863,0.0019056986958076241,0.01096590223663136,0.011975840146284333,0.011580056824789763,0.006031805461494885,0.0039059287840589804,0.002588246824137795,0.013329327526616128,0.014777074858765865
7,-0.0010301644818703215,0.0,0.010191447365597572,0.010672014499833078,0.009745811629211072,0.00698553902460626,-3.832677454369132e-05,0.007128886627182911,-0.0009081773983765778,0.01115698611767741,0.0121495297962683,0.009725177234836693,0.010526892478946413,0.00509021978180893,0.0,0.0,-8.404896578050047e-05,0.012489265509837658,0.013365560576331849,0.008045254851803275,0.013976060878215374,8.784945776588865e-05,0.008955031169572206,0.01144143967718203,0.00011083833431872053,0.009690352766570987,0.01128732792051148,-0.0009386576584113904,0.009151290784627432,0.005424013348156426,-9.967326500377738e-05,0.01064375944716102,0.010421150340608691,0.008235347062499107,0.00966377792964454,-0.003178915907032516,0.012298460937360221,0.01313470832938983,0.011788760542176452,0.0005086340920281707,0.003551986982202618,0.0031238328675948293,0.012285597569501767,0.011607926523591473,0.005917160676348551,0.00872528684110465,0.009420843511859886,0.004941785223091778,0.011413741150115723,0.0051666109101426855,0.0023878822233449823,0.007493187082344983,0.01037437496023428,0.0035086942994633497,0.0026554181562202447,0.010214727272360509,0.011620006976741988,0.010770612617084452,0.007088272560987222,0.004320169052109996,0.0023159725026285632,0.010733375868870548,0.014345794683946714
8,-0.0009421106294903656,0.0,0.00958445374698813,0.010635754767086163,0.009534035192463632,0.008532278592479271,-3.1039435890688194e-05,0.007558546141024823,0.0004838796158816855,0.013699572171979035,0.012237542804514043,0.00956860049171273,0.010669988148729888,0.005182021842267258,0.0,0.0,-7.891213072074715e-05,0.011469807491523563,0.013190108108794646,0.0078983518334435,0.012225328753779283,7.271790904837816e-05,0.009365624033636055,0.011231479946678995,0.00013084933495478845,0.010561221235591486,0.011908328996929146,-0.0010353429818985016,0.008870819626225511,0.0051292721809364505,-0.00020427008262595414,0.011479918038272661,0.010430797866219463,0.008735091888162134,0.00852686341804007,0.00078304277722855,0.01107682395001102,0.013312126965612119,0.012603585427921074,0.00040321209367400607,0.004229374938932301,0.0032965843122420013,0.013207091674613022,0.010231779363245382,0.005971749102957377,0.00990332362624869,0.010380921918581094,0.004206259393105129,0.011772978100124079,0.0054190051067282904,0.0026692472142092957,0.007064344860241066,0.011323068086476616,0.0032195308740795084,0.0019675585795441847,0.010626477168577342,0.010436896789493333,0.011176496712539959,0.005477940643889283,0.00409798015812983,0.002107893132416147,0.014148318103727305,0.013459122487160455
9,-0.0008572443067016017,0.0,0.00996526375648335,0.011267069569153541,0.009531006958797134,0.008867541844976401,-3.5255830137553845e-05,0.007507607599519163,0.00019413551946333152,0.010942820300326915,0.012538027884537228,0.00947439929669,0.009343307822384433,0.0051177951352675485,0.0,0.0,-8.086492332556872e-05,0.01343041075170992,0.011692647336412967,0.008641798941941968,0.012739684699202482,8.873497808127573e-05,0.007868639079388472,0.010908294839013753,9.016923704664032e-05,0.010308838861896541,0.009657956503767717,-0.0009580147566354072,0.009685113918815144,0.006444590301909657,-1.678926003575998e-05,0.01039250173982103,0.01117952139948468,0.00779519706080023,0.009049616757500899,-0.0005583370125699441,0.011908959820878855,0.012356366083739911,0.010656408708719346,0.00013713701819333124,0.003450479460150181,0.00332136263568341,0.012638943406033887,0.010347212780775064,0.005768622226216588,0.009243552546375766,0.009623525668328255,0.004161939845937317,0.011299783639303167,0.004951694908906318,0.0025363001327397133,0.007832880542388947,0.010759160889037792,0.0034008021318705853,0.0020445035296804415,0.01180797967728691,0.011717812399321709,0.010794198405553422,0.006503992805357982,0.004101603452665588,0.002317786951623796,0.013812789258133153,0.014219686418957461
