pdb,query,seed,sample,data_file,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,format,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm,model_path,native_path,Fnat,Fnonnat,rRMS,iRMS,LRMS,DockQ
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-0/model.cif,7qnw_7qnw,1,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-0/confidences.json,"[0.11, 0.45, 0.45]","[[0.87, 0.11, 0.1], [0.11, 0.8, 0.79], [0.1, 0.79, 0.86]]","[[0.76, 21.32, 23.31], [14.97, 0.76, 1.86], [14.89, 1.85, 0.76]]","[0.87, 0.8, 0.86]",0.0,0.0,0.41,0.55,0.43,custom,0.11,0.45,0.45,0.87,0.8,0.86,0.11,0.1,0.79,18.145,19.1,1.855,81.24452569169961,5.032699965866424,77.09742827868854,5.883182533438238,85.73535840188015,3.453349713349713,27.15655027453672,27.250666091623533,7.635981546062191,81.35910412408943,4.789744070884791,20.681065970740814,80.72142857142856,69.20625,2435.0,57.02463244353183,26.705560975609757,1514.0,66.40318692206075,27.553373015873014,4174.0,75.38190584571156,7.676326530612244,8123.0,66.26990840376804,20.645086840698337,0.06402295992194768,0.07385672393453784,0.2197746053341054,0.32354447181173446,0.009974683409472785,0.009558825039069187,0.12027245447828956,0.009816416916088058,"[[0.6583323156459263, 0, 0], [0, 0.6432428180740095, 0.47674413377685876], [0, 0.5202063578423752, 0.7656200631911532]]",0.0,0.0,0.498475245809617,0.16615841526987232,0.3986436159019704,0.29981613712054006,0.004409991871895913,0.13667417345380287,0.15873197179484128,34.70480957184144,34.00779165304533,0.48985708311645626,0.05659237275818647,0.05879816263653995,182.31274865290987,1982.7805055122303,82.0,20.0,0.6905344491773452,0.09194802356895844,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-0/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.04225352112676056,0.9166666666666666,2.375026701557434,10.189911264978878,40.92259898478373,0.03494061114783665
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-1/model.cif,7qnw_7qnw,1,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-1/confidences.json,"[0.11, 0.45, 0.45]","[[0.86, 0.11, 0.11], [0.11, 0.81, 0.8], [0.11, 0.8, 0.87]]","[[0.76, 21.46, 22.29], [14.78, 0.76, 1.85], [15.14, 1.78, 0.76]]","[0.86, 0.81, 0.87]",0.0,0.0,0.41,0.55,0.44,custom,0.11,0.45,0.45,0.86,0.81,0.87,0.11,0.11,0.8,18.12,18.715,1.815,81.34934123847167,5.0395124587552615,77.89311475409835,5.578035667453448,85.81923619271446,3.526380016380017,26.834171242278654,26.82400565459076,7.463190206335367,81.68723072842816,4.714642714196242,20.373789034401593,81.93571428571428,69.38374999999999,3297.0,59.01361540794662,26.661298076923078,1675.0,64.85484776119402,26.495689655172413,4165.0,75.40367346938775,7.06415458937198,9137.0,66.42404554617613,20.073714107155823,0.07661925428401982,0.08528638067763208,0.2306849784114539,0.3449226461938105,0.010003614257393968,0.009935304497553166,0.10728527573202207,0.01010730746686707,"[[0.6599578921673328, 0, 0], [0, 0.6554350958075206, 0.48542531884186035], [0, 0.5308085562616041, 0.7655985635610061]]",0.0,0.0,0.5081169375517323,0.16937231251724408,0.40863563304713846,0.3164207428827128,0.005533458821070815,0.14535652646363095,0.16553075759801109,44.43670673449375,34.00779165304533,0.3693625658853584,0.035297780533755554,0.05879816263653995,151.84552774206225,2299.0747662105127,88.0,27.0,0.677295910704401,0.06604636350837084,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-1/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.014084507042253521,0.9782608695652174,2.3260374402279838,12.080918647465433,44.466187294779985,0.02150649287127494
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-2/model.cif,7qnw_7qnw,1,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-2/confidences.json,"[0.1, 0.44, 0.44]","[[0.87, 0.1, 0.1], [0.1, 0.8, 0.78], [0.1, 0.78, 0.86]]","[[0.76, 20.4, 23.0], [15.5, 0.76, 2.02], [15.79, 1.99, 0.76]]","[0.87, 0.8, 0.86]",0.0,0.0,0.4,0.54,0.43,custom,0.1,0.44,0.44,0.87,0.8,0.86,0.1,0.1,0.78,17.95,19.395,2.005,81.42420289855073,5.019837296620777,77.27340163934426,5.823269079464988,85.63772032902467,3.5697870597870596,27.134754632807137,27.35916714586927,7.817262423714036,81.44510828897323,4.804297811957608,20.770394734130146,80.76285714285713,69.08875,3087.0,58.12850826044704,26.530808080808082,203.0,60.11147783251232,26.57857142857143,4048.0,74.58362524703557,7.318599257884971,7338.0,64.27453711333165,20.142659589088158,0.08418032103447831,0.019255630663378834,0.19888179446429868,0.21397103058986583,0.010370477303971368,0.010578782140304069,0.07541276623518575,0.010494497034581877,"[[0.6619309210191212, 0, 0], [0, 0.6457549454008378, 0.46414466768777973], [0, 0.5062622347506068, 0.7609758343248909]]",0.0,0.0,0.4852034512191933,0.1617344837397311,0.3464418914628316,0.25773742132517874,0.0037275169568638604,0.12828385509167872,0.12572604927663616,44.99339343006196,34.00779165304533,0.36358170396774203,0.03445964377167413,0.05879816263653995,118.52858191658783,1348.9128439424053,62.0,17.0,0.752482331951254,0.08786971111504122,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-2/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.028169014084507043,0.9583333333333334,2.3990266629617363,11.569166038224143,46.23743929917571,0.025797195732084444
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-3/model.cif,7qnw_7qnw,1,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-3/confidences.json,"[0.12, 0.46, 0.45]","[[0.86, 0.13, 0.12], [0.13, 0.8, 0.79], [0.12, 0.79, 0.86]]","[[0.76, 19.46, 23.83], [15.3, 0.76, 1.88], [14.81, 1.94, 0.76]]","[0.86, 0.8, 0.86]",0.0,0.0,0.42,0.56,0.44,custom,0.12,0.46,0.45,0.86,0.8,0.86,0.13,0.12,0.79,17.380000000000003,19.32,1.91,81.45032938076417,5.178666514961883,77.33724385245901,5.963899816417519,85.70520564042303,3.476027846027846,26.308675789293066,26.643775158136858,7.742491281604185,81.49759295788208,4.872864725802416,20.231647409678036,81.12285714285714,69.2025,3374.0,61.2469783639597,25.612032281731473,166.0,68.27093373493975,27.105555555555554,4476.0,73.85748436103664,7.6284347826086965,8016.0,67.7917988199787,20.115340873298575,0.08833243216846544,0.018258893561979524,0.22978627022731057,0.2335366624236211,0.01137498578207832,0.0,0.11658446311596504,0.011379312012716119,"[[0.658198589423758, 0, 0], [0, 0.6421513331380018, 0.4722959352528808], [0, 0.5096570537802027, 0.7652259887005651]]",0.0,0.0,0.49097649451654174,0.1636588315055139,0.38439826328045956,0.28981775374822216,0.002836774434008917,0.1399410678780425,0.14703991143617073,52.491511016187246,34.00779165304533,0.29564489301878205,0.025551625748312056,0.05879816263653995,62.8924695110195,1687.3848948475163,57.0,12.0,0.739375384127657,0.037272153912876464,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-3/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.0,1.0,2.535311808683012,13.411944995570868,68.32957375486384,0.009197538436321373
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-4/model.cif,7qnw_7qnw,1,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-4/confidences.json,"[0.09, 0.44, 0.44]","[[0.87, 0.1, 0.09], [0.1, 0.8, 0.79], [0.09, 0.79, 0.86]]","[[0.76, 21.66, 24.27], [15.8, 0.76, 1.83], [15.59, 1.77, 0.76]]","[0.87, 0.8, 0.86]",0.0,0.0,0.4,0.54,0.43,custom,0.09,0.44,0.44,0.87,0.8,0.86,0.1,0.09,0.79,18.73,19.93,1.8,81.61841897233201,4.950802139037433,77.26502049180328,5.681949908208759,85.5441598119859,3.670761670761671,27.24686642072752,27.762998370711138,7.634488520778844,81.47586642537372,4.7678379060026215,20.8814511040725,80.69428571428571,64.165,3514.0,61.36942231075698,26.570611702127657,18.0,58.05055555555556,27.552,5221.0,71.25669507757135,7.442222222222223,8753.0,63.55889098129463,20.521611308116626,0.11500066178996027,0.0,0.28814007631568395,0.28814007631568395,0.010587210134155603,0.0,0.08969804673610034,0.01066314898892961,"[[0.6588059384297772, 0, 0], [0, 0.6489305264173238, 0.47942768754833714], [0, 0.5275575800599464, 0.7674950724140885]]",0.0,0.0,0.5034926338041418,0.16783087793471393,0.40527487932320777,0.3241126009924514,0.0034815943986121777,0.16704405290262905,0.15358695369121023,52.92584487019646,34.00779165304533,0.2922245783731502,0.02514447147413397,0.05879816263653995,48.777355977395075,1524.0879417083074,59.0,9.0,0.7118048272851911,0.03200429230003743,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-1_sample-4/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.0,1.0,2.3822231651941412,13.592402153912946,51.7536203869779,0.012766010137846824
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-0/model.cif,7qnw_7qnw,2,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-0/confidences.json,"[0.36, 0.6, 0.55]","[[0.86, 0.42, 0.31], [0.42, 0.81, 0.78], [0.31, 0.78, 0.85]]","[[0.76, 12.76, 15.77], [10.06, 0.76, 1.63], [10.37, 1.67, 0.76]]","[0.86, 0.81, 0.85]",0.0,0.0,0.57,0.67,0.59,custom,0.36,0.6,0.55,0.86,0.81,0.85,0.42,0.31,0.78,11.41,13.07,1.65,84.08563899868248,4.950816361360792,80.57938524590163,5.287909782323631,85.98781433607522,3.8623505323505327,18.463561684969115,19.596281387770752,7.301220575414124,83.55094619355312,4.700358892011652,15.120354549384663,82.92142857142856,66.07625,3401.0,68.15408115260217,17.964742857142856,1414.0,61.59633663366337,18.575666666666667,4123.0,77.12106354596169,6.56418439716312,8938.0,68.95716044407574,14.368197973657546,0.14408614469594408,0.04675988529907976,0.27450144749983946,0.32386774856616457,0.016164693251814563,0.015021029425464082,0.19340169373324473,0.015659079899550208,"[[0.6555016450688307, 0, 0], [0.04484355044699871, 0.6598431973031361, 0.48985485224740233], [0.04398305084745762, 0.5414538866930172, 0.7583240191442409]]",0.022421775223499356,0.02199152542372881,0.5156543694702098,0.18668922337247928,0.429021640583269,0.3543932826417697,0.014256354764516886,0.18778637202511975,0.15235055585213308,23.188670325032003,34.00779165304533,0.6826228521776642,0.1184495296374495,0.05879816263653995,14.284111361282044,2242.3066058391664,85.0,29.0,0.7024373245098934,0.006370275734854878,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-0/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.014084507042253521,0.9803921568627451,2.2644844960823667,14.462124149541857,63.172409793422645,0.01417003216738271
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-1/model.cif,7qnw_7qnw,2,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-1/confidences.json,"[0.35, 0.6, 0.55]","[[0.86, 0.39, 0.3], [0.39, 0.82, 0.8], [0.3, 0.8, 0.86]]","[[0.76, 13.43, 15.98], [11.04, 0.76, 1.58], [10.72, 1.62, 0.76]]","[0.86, 0.82, 0.86]",0.0,0.0,0.56,0.66,0.58,custom,0.35,0.6,0.55,0.86,0.82,0.86,0.39,0.3,0.8,12.235,13.350000000000001,1.6,83.70926877470356,5.062683467971328,80.89872950819672,5.103356936795174,86.71836662749706,3.474504504504505,19.117053448867537,20.02249377036611,6.92475661145016,83.77545497013244,4.546848303090336,15.35476794356127,83.14142857142858,71.8325,3249.0,69.21281009541397,18.49251612903226,1599.0,63.47282989368356,19.015625,3928.0,78.96741726069247,6.184508348794063,8776.0,70.55101908326333,14.564216492608773,0.1252202316383247,0.04703733363317581,0.2985617186788606,0.33782760826605934,0.015473026447336679,0.013807576231544438,0.2377272733973485,0.014763166260451294,"[[0.6503201621073962, 0, 0], [0.027034883720930204, 0.6676590114355921, 0.5037974864324478], [0.029233870967741906, 0.5511647705285969, 0.7636890656736628]]",0.013517441860465102,0.014616935483870953,0.5274811284805223,0.18520516860828615,0.4306083045157662,0.36217755313796407,0.013309593370672073,0.18648656338842695,0.16238139637886506,22.99331375997995,34.00779165304533,0.6862773205297483,0.12022781328546778,0.05879816263653995,6.793692585903955,2169.584274420056,83.0,21.0,0.73741704791994,0.0031313338071276135,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-1/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.04225352112676056,0.9375,2.3301707556955162,14.411212314724716,63.00752099861573,0.023615054811861946
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-2/model.cif,7qnw_7qnw,2,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-2/confidences.json,"[0.34, 0.58, 0.54]","[[0.86, 0.38, 0.3], [0.38, 0.82, 0.78], [0.3, 0.78, 0.86]]","[[0.76, 13.56, 16.39], [10.51, 0.76, 1.66], [10.84, 1.63, 0.76]]","[0.86, 0.82, 0.86]",0.0,0.0,0.55,0.66,0.57,custom,0.34,0.58,0.54,0.86,0.82,0.86,0.38,0.3,0.78,12.035,13.615,1.645,83.8359815546772,5.033573216520651,81.3038524590164,5.003481510621558,86.27183313748532,3.65041769041769,19.2349819835278,19.93923950546291,7.1280332752106945,83.80388905039297,4.5624908058533,15.43408492140047,83.47,72.37625,3549.0,68.49007607776838,18.607729762629337,1807.0,64.16741007194244,19.095,3964.0,78.39460645812312,6.184126984126984,9320.0,70.35069753594465,14.628952248918772,0.13517992698659378,0.052369603037070805,0.2934552598139841,0.3436889366216907,0.015388272559324453,0.013212359779696002,0.22526537813645212,0.014654964446559927,"[[0.6545716906361803, 0, 0], [0.03468137254901959, 0.6717702814082185, 0.49676870748299323], [0.03354978354978353, 0.5251979166666666, 0.7547374089504861]]",0.017340686274509794,0.016774891774891765,0.5109833120748299,0.18169963004141051,0.42712458059053876,0.35611664219473194,0.013624069608605002,0.17815587190227686,0.16433670068385012,23.250810997093076,34.00779165304533,0.6814621281035413,0.1178917761349199,0.05879816263653995,16.465205084764193,2331.5654277146955,88.0,27.0,0.6484866209760988,0.00706186705680514,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-2/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.08450704225352113,0.8909090909090909,2.3660709514393967,14.329091785561594,62.36792628121096,0.037860770226517605
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-3/model.cif,7qnw_7qnw,2,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-3/confidences.json,"[0.37, 0.6, 0.57]","[[0.86, 0.4, 0.33], [0.4, 0.81, 0.81], [0.33, 0.81, 0.86]]","[[0.76, 12.79, 14.03], [10.18, 0.76, 1.54], [9.83, 1.54, 0.76]]","[0.86, 0.81, 0.86]",0.0,0.0,0.57,0.67,0.59,custom,0.37,0.6,0.57,0.86,0.81,0.86,0.4,0.33,0.81,11.485,11.93,1.54,83.92432147562582,5.039162589600638,80.74700819672131,5.286664044059795,86.97548766157462,3.438992628992629,18.32191360672615,18.803548495303815,6.876602005231038,83.88227244464058,4.588273087551021,14.667354702420333,83.15571428571427,72.65625,3198.0,68.35536116322702,17.579375,2080.0,65.03027163461539,18.116666666666667,4003.0,79.13168373719711,6.078130434782609,9281.0,70.83910551167983,13.924724033816425,0.11045017983358064,0.060153308111703704,0.273295584665721,0.342708036386429,0.017263407202648556,0.014524221512731136,0.23501903761956552,0.01564383147894815,"[[0.652484753626712, 0, 0], [0.043900184842883536, 0.6655862423981229, 0.513004656139742], [0.05127906976744184, 0.5691163587642679, 0.7663706585475869]]",0.021950092421441768,0.02563953488372092,0.541060507452005,0.19621671158572254,0.45292376353698405,0.3853818159170248,0.01430561630560859,0.18552912523281306,0.18554707437860316,23.24995158714161,34.00779165304533,0.6814781752297312,0.11789946421581106,0.05879816263653995,66.6657716466982,2294.1972070267398,89.0,24.0,0.736183555341244,0.0290584311769329,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-3/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.014084507042253521,0.9795918367346939,2.3502212698282774,14.409192137056797,62.50355224612653,0.014321089119199132
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-4/model.cif,7qnw_7qnw,2,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-4/confidences.json,"[0.33, 0.58, 0.54]","[[0.86, 0.36, 0.29], [0.36, 0.81, 0.79], [0.29, 0.79, 0.86]]","[[0.76, 14.23, 16.53], [10.98, 0.76, 1.63], [10.76, 1.63, 0.76]]","[0.86, 0.81, 0.86]",0.0,0.0,0.54,0.65,0.57,custom,0.33,0.58,0.54,0.86,0.81,0.86,0.36,0.29,0.79,12.605,13.645,1.63,83.66621212121213,5.042231766981454,80.26099385245901,5.40773013375295,86.49353701527615,3.5060032760032764,19.61204958819492,20.078026164462333,7.146120313862249,83.47358099631576,4.651988392245894,15.6120653555065,82.07428571428571,71.16499999999999,3910.0,66.95256905370843,19.23860830527497,1861.0,63.248866200967214,19.337254901960787,3866.0,77.7515662183135,6.679229024943311,9637.0,69.31766715766304,15.085030744059688,0.17174992635911673,0.05253466860929798,0.24400976688757353,0.3040030755993636,0.015166776414389599,0.01279718409932571,0.20666217099032788,0.014292937393919018,"[[0.6528299160379655, 0, 0], [0.024489795918367314, 0.660844757008901, 0.49795455857728504], [0.03807017543859647, 0.5423358938547486, 0.7633073292065916]]",0.012244897959183657,0.019035087719298235,0.5201452262160168,0.1838084039648329,0.4265889221082566,0.36112507859510623,0.013192436625289048,0.17608461835429112,0.1718480236155261,23.599048321707865,34.00779165304533,0.6749734658079964,0.11483472637402975,0.05879816263653995,34.084893949560524,2539.853455040757,98.0,33.0,0.7115333901509215,0.013420023852916964,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7qnw_7qnw/seed-2_sample-4/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7qnw_0.pdb,0.04225352112676056,0.95,2.3136393135136206,14.191029381520398,61.57165799491289,0.024001407002916975
