feature,mean_abs_shap
chain_pair_iptm_AL,0.06415179618799292
iptm_L,0.026646486220037815
iptm_A,0.025221709306286675
chain_pair_iptm_AH,0.021155074107659596
query_avg_RMSD,0.019734545045537726
scaled_query_RMSD,0.01842697897608757
model_avg_RMSD,0.015809284329856375
chain_pair_pae_min_AH,0.013030262863531396
scaled_model_RMSD,0.012984548620170013
interface_pae_AH,0.009136763449262677
interface_plddt_AH,0.008648790994463558
chain_plddt_A,0.008303160455811849
chain_plddt_H,0.007989027829236156
avg_interface_plddt,0.007327313077541669
avg_model_plddt,0.007315802002113547
interface_plddt_HL,0.006261508226096574
pdockq,0.005689852929441172
chain_pae_A,0.004564064079285044
chain_pair_pae_AH,0.004270019262760086
pdockq2_AH,0.003609295636013715
pdockq_AH,0.0035578263545821684
chain_pair_pae_min_HL,0.0034145876933584585
contacts_AL,0.0033947496062913703
chain_plddt_L,0.0033049358602979485
interface_plddt_AL,0.003228962971292435
chain_pair_pae_AL,0.0031745255708027693
scaled_RMSD_ratio,0.0031029958016210103
avg_pair_pae,0.002813594801802203
iptm_H,0.0025846660009319388
ranking_confidence,0.002538886938546916
pdockq_HL,0.0025015631711711693
pdockq2_HL,0.0024112323376776143
chain_pair_pae_HL,0.0022987745001008604
avg_internal_pae,0.002178175332680271
contacts_AH,0.0020461518376071906
LIS_AH,0.0020399825865640175
LIS_HL,0.0020193108175799715
interface_pae_HL,0.00200861734364722
avg_interface_pae,0.0019670529046642736
contacts_HL,0.0019070108617232206
pTM,0.0018311990009022183
chain_pae_L,0.0017770267714713208
pdockq_AL,0.0017320656719997456
dSASA_int,0.0015436967772391246
ptm_A,0.0015157355764248372
total_contacts,0.0014972025851121078
chain_pair_pae_min_AL,0.0014671750692423601
LIS_AL,0.0014252388448077922
nres_int,0.0014105856658146085
chain_pae_H,0.0013913745313015957
avg_LIS,0.0012611078206002648
pdockq2,0.0012558854017069342
mpdockq_AH,0.001211707649511357
mpdockq,0.0011449025352828534
ipTM,0.0011355855266378077
pdockq2_AL,0.0010396135831747743
interface_pae_AL,0.0007966596968919886
mpdockq_AL,0.0006336407130664763
dG_separated,0.0005991093728995332
del_G_B,0.0005316779915306113
dG_dSASA_norm,0.000515667462890246
delta_unsatHbonds,0.0005046771800836753
ptm_H,0.0004636620568921164
packstat,0.0004517888929930089
mpdockq_HL,0.00045094541264452707
chain_pair_iptm_HL,0.00036423925806501975
ptm_L,0.000177554036772069
fraction_disordered,9.301958546002806e-05
has_clash,0.0
