fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
0.03,0.0,0.82,0.86,0.84,0.3975308828763798,0.0252485724411924,0.4296284125889315,0.4607762794460384,0.5957213204103353,0.5570735968147894,0.7386070334845151,0.593768272700829,0.262000185976069,0.2620000000269212,0.2620002605921615,0.2620003644511915,0.4875844468567584,0.4165649458362536,0.6856666619679517,0.5299386848869879,3450.0,87.20587391304348,5.6262012012012015,304.0,85.95621710526316,5.960330578512396,3910.0,91.55391560102302,2.648490028490029,7664.0,88.23866887310987,4.745007269401209,14.165519917116422,21.85656869590832,0.7042005157549306,0.72,0.82,0.77,0.8,0.89,0.88,0.76,0.67,0.87,1.87,2.73,1.125,92.0056065959953,84.38133678756478,5.940468771169218,93.6208807134894,8.329129886506935,2.587216327733569,2.9646205170975817,9.29943740685544,7.300777287375649,90.00260803234983,4.273764568764569,3.83076853866679,-56.634095528701096,0.2647373953496676,0.1313732874850869,-24.22356707603501,1712.7746571403925,64.0,8.0,0.7584075360932793,-0.0141428803696092
0.03,0.0,0.82,0.86,0.84,0.3911768586540275,0.0253964809019755,0.4403689858904751,0.4710700730600416,0.7192858053771766,0.568359112554861,0.759060133712541,0.733482797977427,0.2620001740517205,0.2620000000279767,0.2620002922009627,0.2620004082921588,0.4872086826894436,0.431182208937916,0.6905122929331198,0.5363010615201599,3208.0,88.21805174563592,5.391653418124007,348.0,86.94086206896553,5.862307692307692,3867.0,92.3416084820274,2.5871237458193983,7423.0,89.16684076554294,4.613694952083699,14.631224918193794,21.85656869590832,0.6905489907444433,0.72,0.82,0.78,0.8,0.89,0.88,0.76,0.67,0.88,1.89,2.68,1.0750000000000002,92.27395759717314,84.2116994818653,6.023824685002033,93.82964325529544,8.425441361916771,2.5606100795755973,2.9386488740617187,9.212358420268256,7.282467837262918,90.10510011144464,4.20960372960373,3.84102787954645,-41.907136990460685,0.2523376220212638,0.1313732874850869,-15.497517411118793,1665.5969025973202,64.0,7.0,0.7690209181060449,-0.0093044826073776
0.03,0.0,0.81,0.86,0.83,0.3740572098934659,0.022688730100868,0.4070634254064689,0.4353140936291057,0.6881593181029501,0.5620304012660409,0.7287219885056401,0.697036686168923,0.2620001456280971,0.2620000000117655,0.2620002054611485,0.2620002768370634,0.4626398780144352,0.3943073239119866,0.6829554914778235,0.5133008978014151,3250.0,87.25264153846153,6.59129129129129,326.0,85.5708435582822,7.307051282051281,3890.0,91.6940796915167,2.618648018648019,7466.0,88.17252159608682,5.50566353066353,13.944025269487913,21.85656869590832,0.7107235572268995,0.71,0.81,0.77,0.8,0.89,0.88,0.75,0.66,0.87,1.975,2.87,1.105,91.95303886925797,83.94149222797928,6.031581086573635,93.54607580824973,8.71189225164635,2.5844311818449746,3.0011509591326107,9.66032041728763,7.563868869442641,89.81353563516232,4.31939393939394,3.8723877425170734,-43.32621116125631,0.2709180202668086,0.1313732874850869,-8.080110503995456,1617.856539230612,66.0,5.0,0.7749486096120162,-0.0049943306517387
0.03,0.0,0.82,0.86,0.84,0.3959136279342559,0.0206078476115415,0.4181422206436481,0.4391729082581992,0.6583062374211329,0.5556229716853527,0.7482822372680931,0.6696892961905565,0.262000182864003,0.2620000000038734,0.2620002308030579,0.2620002884837915,0.4627864621908965,0.3925557037007823,0.6872848851237331,0.5142090170051373,3494.0,87.25090583858044,5.929097744360902,318.0,86.21943396226415,6.146280991735537,3795.0,92.0014440052701,2.600277777777778,7607.0,88.49059460203823,4.89188550462474,14.21583670894526,21.85656869590832,0.702721197820352,0.71,0.82,0.77,0.8,0.89,0.88,0.76,0.66,0.88,1.96,2.865,1.085,92.18686690223792,84.15713989637304,5.962667660208643,93.6602452619844,8.636541964410817,2.5697318007662835,2.953886572143453,9.61622950819672,7.5018497501284385,90.00141735353178,4.252777777777778,3.82876201103946,-54.84624180166338,0.2633593223299528,0.1313732874850869,-14.429362208595537,1796.9876390641784,65.0,6.0,0.7333818868142292,-0.0080297503972314
0.03,0.0,0.83,0.87,0.85,0.396228614607076,0.0254433826891112,0.4157579485522773,0.4499635093326,0.4609730259540329,0.6052259406842009,0.7597750576364134,0.4538488743631951,0.2620001834659179,0.2620000000283154,0.2620002250849103,0.2620003239843247,0.5217844134441342,0.4700261886159715,0.6907582076013628,0.5608562698871561,3700.0,86.09449594594595,6.522905405405405,338.0,87.37690828402366,5.49504132231405,3739.0,92.53510831773202,2.56934731934732,7777.0,88.66883751590053,4.862431349022258,14.619281688751231,21.85656869590832,0.6908978896156868,0.73,0.83,0.79,0.81,0.9,0.88,0.77,0.7,0.88,1.6949999999999998,2.465,1.075,92.16157832744403,84.62510880829015,5.941437474596938,93.88788182831662,7.92034818551212,2.530732390215149,2.944528773978315,8.692410581222058,6.94359894659075,90.22485632135027,4.218038073038072,3.805566212930134,-58.1813387476924,0.2526458780219484,0.1313732874850869,-24.46326474599448,1863.7206986221447,70.0,11.0,0.7754129408272629,-0.0131260358722636
0.03,0.0,0.81,0.86,0.84,0.3618224387824766,0.0226761070712985,0.4154817158560194,0.4424516178795816,0.7004014868258557,0.5539495031944289,0.7442672521169842,0.706760891025653,0.2620001281896728,0.2620000000117055,0.26200022443214,0.2620002987984496,0.4843922748567695,0.4255417155305683,0.6804463923051318,0.5301267942308232,3346.0,86.92310968320382,6.341490138787436,302.0,85.78016556291391,5.747272727272728,3814.0,91.99213424226534,2.676759410801964,7462.0,88.23180316279435,4.921840758954043,13.963117106018217,21.85656869590832,0.71016062461357,0.71,0.81,0.77,0.8,0.89,0.88,0.75,0.67,0.87,1.88,2.74,1.11,91.9749234393404,84.250103626943,5.982123018561171,93.61328874024524,8.385056746532156,2.600906277630416,3.0074895746455383,9.224616244411326,7.319319901410065,89.94610526884287,4.348286713286714,3.863506290279042,-52.791517836239336,0.2703778455905474,0.1313732874850869,-15.175724488959531,1661.3699090744617,64.0,7.0,0.7180336070787097,-0.0091344645199537
0.03,0.0,0.8,0.85,0.82,0.3534832117465505,0.0225984558419894,0.4130186156006669,0.4398207897485953,0.6556296661108574,0.5357294197710295,0.7068926392564348,0.6706331741322711,0.262000117489019,0.2620000000113396,0.2620002186987581,0.2620002904908517,0.4536536622552989,0.3813193720233322,0.6672339172322541,0.5007356505036284,3316.0,86.47089867310012,5.516228070175439,308.0,84.8765422077922,7.528925619834711,3905.0,90.9155480153649,2.7555113636363635,7529.0,87.42099629875241,5.2668883512155045,13.92227377689979,21.85656869590832,0.71136505866229,0.69,0.8,0.75,0.8,0.89,0.87,0.74,0.64,0.86,1.99,2.935,1.17,91.3170671378092,84.06415544041451,5.990854897710338,93.26576365663324,8.761520947176686,2.6433760683760683,3.121434528773978,9.748610283159463,7.677040635442275,89.54899541161898,4.520990675990675,3.9185551649534616,-35.450037711667505,0.2715351756145029,0.1313732874850869,6.067941995544288,1707.2668711992517,65.0,7.0,0.7058615494407089,0.0035541848189685
0.03,0.0,0.82,0.86,0.84,0.3798370099686399,0.025324225367332,0.4222044922444978,0.4547408416784219,0.727889461762074,0.5852326473424925,0.7469003113601754,0.7350213577867096,0.2620001546620327,0.2620000000274586,0.2620002409019515,0.2620003412135461,0.5054932426496273,0.4451652811416301,0.6798062547520101,0.5434882595144225,3356.0,86.99320917759238,6.166739766081872,330.0,85.90578787878789,6.9006944444444445,3847.0,91.78689498310372,2.7231339031339035,7533.0,88.22863067982799,5.263522704553406,13.902068288621123,21.85656869590832,0.7119611037131368,0.72,0.82,0.77,0.8,0.89,0.88,0.76,0.68,0.87,1.77,2.575,1.125,91.80222614840989,84.42148186528497,5.955026419184391,93.5757525083612,8.13674863387978,2.615060418508694,3.0185904920767306,8.995886736214604,7.160078145897817,89.93315350735202,4.347599067599067,3.8628924432566056,-29.19263835168465,0.2721101217994993,0.1313732874850869,7.847656560963287,1710.432735564972,66.0,9.0,0.7370929182234949,0.0045881117671494
0.03,0.0,0.82,0.87,0.85,0.3837882031854465,0.0227197006582992,0.4101767626902109,0.4385314068740319,0.7026271475963454,0.5993599084255856,0.7560779486318611,0.7059020545930766,0.2620001611578798,0.2620000000119134,0.2620002122739951,0.2620002865113357,0.5138060819537604,0.4563050238356984,0.6843398521115497,0.5514836526336695,3383.0,87.57373485072421,5.454020467836258,280.0,86.44364285714285,6.84469696969697,3874.0,91.78530459473411,2.612055555555556,7537.0,88.60089410086705,4.970257664362928,13.969150930281964,21.85656869590832,0.7099827396361279,0.73,0.82,0.78,0.8,0.89,0.88,0.77,0.69,0.88,1.76,2.525,1.105,91.942296819788,84.55275647668394,5.94121392765208,93.81389074693422,8.021115314557937,2.561788977306219,3.021918265221018,8.868204172876306,7.062352805057723,90.10298134780204,4.297738927738927,3.841640390059773,-54.87168340352457,0.2702074221283349,0.1313732874850869,-19.48164317860744,1739.5997549390522,64.0,10.0,0.7549111197127863,-0.0111989226966118
0.03,0.0,0.81,0.86,0.83,0.3495670109359872,0.0226504815479505,0.4118593606028052,0.4392919664770494,0.6979541703834578,0.5251997080087194,0.7342368585377071,0.7396405497341644,0.2620001127659211,0.2620000000115842,0.2620002160537221,0.2620002888514862,0.4605549992505483,0.3904964700719372,0.6785502518934479,0.5098672404053111,3107.0,87.49664467331831,6.205317460317461,286.0,85.28907342657342,8.13076923076923,3905.0,91.3701280409731,2.631111111111111,7298.0,88.0519487136216,5.655732600732601,14.58596880213932,21.85656869590832,0.6918714177195937,0.7,0.81,0.76,0.8,0.89,0.88,0.75,0.66,0.87,2.015,2.9450000000000003,1.12,91.73314487632508,84.2159067357513,5.941498441945536,93.39486064659978,8.68287095418243,2.595461243737106,3.044236864053378,9.649899403874814,7.56709413385643,89.78130408622538,4.368512043512044,3.860398849912006,-56.44474667665713,0.2535083397230278,0.1313732874850869,-18.084702212480806,1589.410038313868,61.0,2.0,0.7707029039727609,-0.0113782483918788
