total_contacts,pTM,chain_pair_pae_min_AH,chain_pair_pae_HL,ranking_confidence,pdockq_AH,pdockq_HL,avg_LIS,pdockq2,interface_pae_AL,chain_pair_pae_AH,interface_plddt_AL,interface_pae_HL,del_G_B,interface_pae_AH,pdockq_AL,contacts_AH,mpdockq_HL,chain_pair_pae_AL,avg_interface_plddt,chain_pair_pae_min_HL,pdockq2_AL,ptm_H,ptm_A,iptm_A,chain_plddt_H,contacts_HL,mpdockq_AH,interface_plddt_HL,chain_pae_H,query_avg_RMSD,scaled_model_RMSD,LIS_HL,iptm_L,scaled_query_RMSD,chain_pair_iptm_AL,chain_pair_pae_min_AL,LIS_AL,mpdockq,chain_pair_iptm_HL,contacts_AL,scaled_RMSD_ratio,chain_pae_A,avg_model_plddt,fraction_disordered,iptm_H,pdockq,ipTM,pdockq2_HL,chain_plddt_L,has_clash,chain_pair_iptm_AH,chain_pae_L,chain_plddt_A,pdockq2_AH,avg_internal_pae,interface_plddt_AH,avg_interface_pae,model_avg_RMSD,ptm_L,avg_pair_pae,mpdockq_AL,LIS_AH
8771.0,0.9,1.335,3.932476635514019,0.88,0.387734791028037,0.5944798401553286,0.6110151963742495,0.8344872981248871,3.071764705882353,6.110208944281524,91.75179124399358,2.404230769230769,-39.01937556757969,2.94,0.3879717639642875,2089.0,0.2620020215533401,6.099182242990655,93.3113736737617,1.035,0.7816646784654301,0.9,0.86,0.82,94.95456475583865,4809.0,0.2620001679200768,94.86619047619048,2.7234920010490424,9.708253584770192,0.6768056636495534,0.6983112789096164,0.86,0.4339334448369845,0.82,1.525,0.5665440922533456,0.2620116894902677,0.9,1873.0,0.7320308633895902,3.756800832755032,93.59351437159536,0.0,0.86,0.6756731728110641,0.88,0.8471832126029614,93.8544009779951,0.0,0.82,2.6258331863868807,91.97157738095238,0.8390251982715939,3.035375340063652,93.316139301101,2.805331825037707,5.873795258635345,0.89,5.380622607595399,0.2620001683351131,0.5681902179597866
8754.0,0.9,1.375,4.11694302080193,0.88,0.370015175935321,0.5901491959438028,0.5982915555664667,0.8144994739767092,3.156691919191919,6.236232282502444,90.92481267217632,2.5093582887700534,-41.2385923186157,3.0398611111111107,0.372048531566153,2104.0,0.2620018872608609,6.376391248937979,92.36563653919067,1.045,0.750971386714715,0.9,0.86,0.81,94.66847133757965,4835.0,0.2620001396233801,93.88822337125129,2.7840676632572783,9.708253584770192,0.7038515881935365,0.6865475697932497,0.85,0.4339334448369845,0.81,1.62,0.5513595393776728,0.2620106901396016,0.89,1815.0,0.7561206453319892,3.7635091371732594,93.24143001488228,0.0,0.85,0.6727601845309216,0.87,0.8278681792155167,93.14739608801956,0.0,0.8,2.8336272262387587,91.90842261904764,0.8249315080497499,3.1270680088897653,92.28387357414448,2.9019704396910275,5.513572405846889,0.88,5.576522184080784,0.2620001426128329,0.5569675575284777
8861.0,0.9,1.41,4.05074615616521,0.88,0.3715786053287902,0.59442099433621,0.5976962040432945,0.8222484770615687,3.1966666666666663,6.249331011730206,90.98852231913804,2.478297682709447,-39.52165412294835,3.0596,0.3785405680755971,2106.0,0.2620020196458777,6.258050127442651,92.78084045115492,1.06,0.7624132510927234,0.89,0.86,0.81,94.7778025477707,4806.0,0.2620001419163796,94.5292863087807,2.781228691319172,9.708253584770192,0.701876119474485,0.6883325263360691,0.85,0.4339334448369845,0.81,1.605,0.5518693239119825,0.2620111699957189,0.89,1949.0,0.7543721641004513,3.7304707379134863,93.44997854327124,0.0,0.85,0.6742054558123471,0.87,0.8374242625955881,93.60136919315406,0.0,0.81,2.7094604126256394,91.97076388888888,0.8300750585891715,3.073719947286099,92.82471272554604,2.9115214497920374,5.539710574666393,0.88,5.519375765112689,0.2620001525882869,0.552886761881832
8822.0,0.9,1.375,4.064078987036479,0.88,0.3856287943155074,0.59280562074049,0.6033936279773673,0.8330066610591906,3.1099264705882352,6.148576490713587,91.5611131974249,2.437150349650349,-38.05245133659628,2.9785507246376817,0.3718901951949649,2095.0,0.2620019681947994,6.257320872274143,93.12711504118714,1.04,0.7758473690439541,0.9,0.86,0.81,94.92352441613588,4863.0,0.2620001642767425,94.64659469463297,2.7357067925517966,9.708253584770192,0.7088132952873789,0.6902194009182354,0.86,0.4339334448369845,0.82,1.585,0.5571716867754796,0.2620107655882571,0.9,1864.0,0.7605046069808594,3.6836398334489937,93.45084908190802,0.0,0.85,0.6729935131084047,0.88,0.8463903698738439,93.40344743276282,0.0,0.81,2.795741491800388,92.0255753968254,0.8395126892550243,3.07169603926706,93.17363723150358,2.8418758482920885,5.448020950624736,0.88,5.489992116674736,0.2620001423777943,0.562789796238387
8928.0,0.66,14.165,5.052106572203799,0.57,0.0769715558763064,0.4051320432119006,0.2273833225690635,0.0115984028606263,23.185423197492163,22.933498289345064,67.27606979405034,4.3495563442768415,239.19874663933743,21.84375,0.1276060736949611,2335.0,0.2620002013494253,22.975162843387142,69.16664926969682,1.08,0.0109691795796187,0.87,0.85,0.17,86.44837579617834,4845.0,0.2620000016111389,79.56274097007224,4.041961709939679,9.708253584770192,0.463671506802619,0.6513357526824493,0.52,0.4339334448369845,0.17,15.47,0.0137820512820512,0.2620006236371576,0.87,1748.0,0.5300263265185524,3.866042100393246,85.4250944410826,0.0,0.52,0.5079781823535959,0.54,0.1348591383635169,86.96601466992665,0.0,0.17,3.2118233115852584,82.86089285714286,0.0120182510610162,3.7066090406393934,60.66113704496788,16.459576513923,9.141746125327792,0.87,16.986922568312,0.2620000060155397,0.01703216374269
8554.0,0.64,14.71,5.13116520952668,0.54,0.0556200450909634,0.407485386871719,0.2148648771568417,0.0114729975885601,24.585099846390168,25.14483137829912,64.22682428488032,4.714322250639387,16.568996499522427,24.24646569646569,0.0988798228129754,2306.0,0.2620002063710173,24.840590484282075,69.81600324902985,1.105,0.0111707239893928,0.87,0.86,0.13,86.22116772823779,4535.0,0.2620000006506494,81.32171885336274,3.86049042748492,9.708253584770192,0.0255855721403901,0.6445946314705252,0.5,0.4339334448369845,0.13,15.885000000000002,0.0,0.2620005471828864,0.87,1713.0,0.0331183814055878,3.784073560027759,84.95203831584978,0.0,0.5,0.496855330379218,0.52,0.1884989180948067,86.04677261613693,0.0,0.13,3.380453182860166,82.58817460317461,0.0115829056916741,3.675005723457615,63.89946660884648,17.848629264498417,52.45576343678967,0.86,18.372195690702625,0.2620000031125422,0.0
8097.0,0.66,13.685,5.039979650286403,0.56,0.0611197490607187,0.4329845306266499,0.2267646359500684,0.0119873174756878,22.87936507936508,23.394638929618765,58.71049235993208,4.466283034953112,138.57151793799824,22.17122580645161,0.0349966107426716,2071.0,0.2620002700529102,22.95072217502124,66.6212891967686,1.09,0.0107021761067183,0.87,0.85,0.15,86.28696390658175,4848.0,0.2620000008542955,80.46051670792079,3.920954628901128,9.708253584770192,0.1977698920340687,0.648553711771774,0.51,0.4339334448369845,0.15,15.385,0.0147058823529411,0.2620002977049268,0.87,1178.0,0.2433369745271685,3.8283830673143657,85.45296740476697,0.0,0.51,0.4421099121775795,0.53,0.1682094470601515,86.8505990220049,0.0,0.16,3.2570093457943927,83.22133928571427,0.0126004844861036,3.668782347336629,60.69285852245292,16.505624640256602,17.119391193878833,0.87,17.128446918308804,0.2620000001376629,0.0170343137254901
8851.0,0.64,14.62,5.090752185709979,0.54,0.0614367781284099,0.3809759442502409,0.2158240125253673,0.0112663383691736,25.13881578947369,25.277422409579668,66.49316414141414,4.296178897090751,37.09092808402863,24.149,0.0945206792121439,2348.0,0.2620001565070695,25.135832625318606,70.07106750397567,1.1150000000000002,0.0109037044931508,0.87,0.86,0.13,86.00671974522291,4523.0,0.2620000008669318,80.87780455449922,3.9360542879622336,9.708253584770192,0.0246815559822196,0.647472037576102,0.5,0.4339334448369845,0.13,16.19,0.0,0.2620004923317879,0.87,1980.0,0.0319569370617651,3.800086745315753,84.9396895437984,0.0,0.5,0.4876870895547155,0.52,0.2106162599442705,86.25998777506113,0.0,0.13,3.248994886263445,82.55236111111111,0.011375180616916,3.661711973180477,62.84223381601363,17.861331562188145,53.43254703257647,0.87,18.50133574020275,0.2620000027684698,0.0
8140.0,0.65,14.715,4.971985227615315,0.55,0.0647966420009493,0.3803731499025806,0.2173336726266285,0.0115159078118403,24.774448529411764,25.17104411045944,65.89515238642899,4.103866666666667,72.54840336127666,23.96028202115159,0.092231973368656,1998.0,0.2620001555278352,24.922918436703483,70.14249745782496,1.1,0.0110609229729401,0.87,0.85,0.14,86.27361995753715,4403.0,0.2620000010069696,81.11788553259143,3.809788880146866,9.708253584770192,0.0245818376896416,0.6520010178798856,0.5,0.4339334448369845,0.13,16.035,0.0,0.262000412998304,0.87,1739.0,0.0318287840625041,3.780730973860745,85.1262880469963,0.0,0.5,0.4721002959056002,0.52,0.2045104010739838,86.31061124694376,0.0,0.14,3.2127578910245105,82.79463293650792,0.0117755775546655,3.6010925816773742,63.41445445445445,17.612865739076675,53.54355114018248,0.87,18.35531592492608,0.2620000025971545,0.0
8630.0,0.91,1.27,4.036554115164305,0.89,0.3944624749628119,0.5771050299667805,0.6209055780214726,0.8319504331961671,2.9976470588235293,5.709381109481916,90.78946857434848,2.349910873440285,-21.287639271874014,2.7447826086956524,0.3861132394606697,2145.0,0.2620015470525217,6.045089917870292,93.4272962331412,0.99,0.7407026511671807,0.9,0.87,0.83,95.44934182590234,4528.0,0.2620001801169406,95.72906581272083,2.5979543666404408,9.708253584770192,0.7028344727227603,0.6984179583750225,0.87,0.4339334448369845,0.83,1.455,0.5729190017718033,0.2620096960115143,0.9,1957.0,0.7552206159830509,3.495911404117511,93.74375968070304,0.0,0.87,0.6694484346946489,0.89,0.8519750269629363,93.05533007334964,0.0,0.83,2.904813965790866,92.72660714285716,0.8603876947140213,2.999559912182939,93.76335431235432,2.6974468469864887,5.527027331322937,0.89,5.263675047505504,0.262000165107693,0.5913797739175921
8747.0,0.9,1.2999999999999998,4.090477087729877,0.88,0.3764022687725823,0.5682406150863176,0.6104085448180221,0.8145899377573536,3.1391764705882355,5.982416911045943,89.98303536345776,2.456993006993008,23.964507691852305,2.864347826086956,0.3778258495247031,2100.0,0.262001360087145,6.181850042480884,92.74908972566972,1.015,0.7118881049533268,0.9,0.86,0.82,95.15330148619958,4611.0,0.2620001492283567,95.0746909564086,2.7007539994754786,9.708253584770192,0.6747511484209014,0.6945169466478613,0.86,0.4339334448369845,0.82,1.515,0.5630803075224008,0.262008548231987,0.9,2036.0,0.7301874567982265,3.657280823502197,93.51500717189822,0.0,0.86,0.6649660745040978,0.88,0.8384442650873061,93.11870415647924,0.0,0.82,2.885126080056428,92.27301587301586,0.8508108268949223,3.0810536343447006,93.18954285714284,2.8201724345560666,5.901399226335666,0.88,5.418248013752234,0.2620001514569385,0.5736283802838041
9028.0,0.9,1.33,4.224932167621344,0.88,0.3855506057409196,0.5776497508518113,0.6049403254620821,0.7995758517532685,3.1619825708061007,6.04749205767351,89.09455365622033,2.498426573426573,-40.99892351833569,2.8979166666666667,0.3633391838611047,2202.0,0.2620015595896828,6.29902647975078,92.31401783216806,1.025,0.6713784415764898,0.9,0.86,0.82,95.02532908704885,4720.0,0.2620001641430244,94.81452754237289,2.7299108313663782,9.708253584770192,0.7039844966908549,0.689172607633334,0.86,0.4339334448369845,0.82,1.565,0.5573916732425814,0.2620084670326789,0.9,2106.0,0.7562382200388515,3.6676497802452,93.32036541682498,0.0,0.86,0.6646167573914019,0.88,0.8274455760561641,92.79080684596578,0.0,0.82,3.055175454064539,92.14496031746032,0.845394127031099,3.150912021892039,93.032972297911,2.85277527029978,5.51181467423402,0.88,5.523816901681879,0.2620001302349819,0.5682566955103308
9003.0,0.9,1.4,4.179838709677419,0.88,0.4045432736560513,0.5803148044770591,0.5990764638246503,0.794904834855145,3.314,6.1459646871945255,89.62352300242131,2.6072469982847344,-17.404918156248755,3.0067096774193547,0.3771004027454753,2184.0,0.2620016228546993,6.329435712262815,92.34545417264673,1.025,0.6825442271009984,0.9,0.86,0.81,94.87299363057323,4754.0,0.2620002001130441,94.77394299537232,2.758621820089169,9.708253584770192,0.6984053282109526,0.687698118860145,0.85,0.4339334448369845,0.81,1.6,0.550337600479686,0.2620093563179387,0.9,2065.0,0.75129597640348,3.7145153828359936,93.22611324567576,0.0,0.85,0.6682037151046955,0.87,0.8088492710196672,92.85783618581908,0.0,0.81,2.9203050608358314,91.94750992063491,0.8371040108354294,3.1311474212536647,92.63889652014652,2.97598555856803,5.585692018174657,0.88,5.551746369711587,0.2620001503171585,0.55919367213412
8607.0,0.9,1.34,4.159526680735605,0.88,0.3664158902259138,0.5756583971253333,0.6018550336561791,0.8021443380416036,3.215808823529412,6.138773826979471,89.25935669707154,2.5054367201426024,-4.75886188762388,2.9766666666666666,0.3648638345779462,2055.0,0.2620015143817143,6.330688898329085,92.55924114387648,1.035,0.6961105131077653,0.9,0.86,0.81,95.01889596602972,4469.0,0.2620001344822162,95.378865518013,2.735805140309468,9.708253584770192,0.6962486884196856,0.6885229595252582,0.86,0.4339334448369845,0.81,1.55,0.5536830258435923,0.2620086274937863,0.9,2083.0,0.749381828339876,3.770512375665047,93.29544214152064,0.0,0.85,0.6653025489289274,0.87,0.8330038942825194,93.0224205378973,0.0,0.81,2.9260888732146,91.84500992063492,0.8398461637168436,3.1441354630630385,93.039501216545,2.899304070112894,5.614302536103726,0.88,5.542996468681388,0.2620001323230261,0.5633591155996869
6922.0,0.89,1.11,3.37594223992646,0.9,0.2860210068014017,0.5803689230674911,0.6096657143233523,0.8968076120775932,2.124242424242424,5.867627429902356,95.07425249169437,1.9002836879432623,-32.96409189822691,2.325828571428571,0.0305462592297569,2366.0,0.2620016241734565,6.935792349726776,95.32793546420667,0.94,0.8487315449892775,0.91,0.9,0.88,95.15632478632476,3954.0,0.2620000569110774,96.79226100151745,2.3428735943639074,1.9132783787749768,0.9598029192103964,0.738164778822005,0.89,0.9517770573852894,0.87,1.2,0.5031483510524272,0.2620022896610716,0.91,602.0,0.5474660510200772,3.5876808983366355,93.8783358701108,0.0,0.9,0.6020901330882518,0.9,0.9221789732465362,94.68649938800488,0.0,0.88,2.2101481220243344,91.79218343600274,0.8930098193499105,2.7135675382416253,94.11729289940828,2.116784894538086,1.7395028707772178,0.9,5.393120673185197,0.2620000000767712,0.5876840130956249
6880.0,0.9,1.11,3.33148077217711,0.9,0.2488448351659223,0.5809180491552958,0.6174599141509242,0.896302677336664,2.082575757575757,5.70978903520559,94.87946646341464,2.1909913988229968,-33.15110645357197,2.1738636363636363,0.0305381552922045,2278.0,0.2620016376332594,6.752614779633318,95.3410305960299,0.935,0.8577241998442111,0.92,0.91,0.88,95.28160256410256,3946.0,0.262000037053741,96.78515078560568,2.299105812220566,1.9132783787749768,0.9416308648937785,0.7408435040472215,0.89,0.9517770573852894,0.87,1.1949999999999998,0.5150793202514274,0.2620023053094586,0.91,656.0,0.4497527252535581,3.5002672191196784,94.0101287911952,0.0,0.9,0.602497611991881,0.9,0.9234883879771404,94.74738066095472,0.0,0.89,2.1977340856991714,92.0014031485284,0.8947119067222635,2.665702372346472,94.35847453906936,2.149143597587463,2.1162657927052684,0.9,5.264628195672006,0.2620000000766761,0.5964569181541235
6953.0,0.9,1.11,3.341313007507277,0.9,0.2742209920711768,0.5721168276361956,0.6149390276389547,0.8989879965215773,2.087121212121212,5.779196900474783,94.96411949685532,2.157361111111111,-35.45906062269512,2.2660645161290325,0.0305606091326693,2271.0,0.2620014380619518,6.842571880904958,95.299445808357,0.935,0.8572743263681014,0.91,0.9,0.88,95.30654914529914,4046.0,0.2620000498233947,96.50727385071676,2.316854084812356,1.9132783787749768,0.970234447527494,0.7402148794510197,0.89,0.9517770573852894,0.87,1.2,0.5100617033900594,0.2620020503711769,0.91,636.0,0.6228564157550822,3.575665045337176,93.95788565874646,0.0,0.9,0.5953600922382167,0.9,0.924465647733453,94.7359853121175,0.0,0.89,2.191518250749427,91.83112251882272,0.8970079170054311,2.6946791269663195,94.4269440774989,2.1701822797871184,1.4888040950279455,0.9,5.32102726296234,0.2620000000769397,0.5945405000757852
6965.0,0.9,1.115,3.3612838976558908,0.9,0.2737592221447921,0.5718633048377506,0.6107019085378099,0.8961297198537745,2.104487179487179,5.885608707336738,94.92316923076925,2.135144927536232,-33.42076546220187,2.2059895833333334,0.0305581140581892,2273.0,0.2620014327898772,6.945922067310148,95.23474516857851,0.945,0.8572605949121097,0.91,0.9,0.88,95.26370726495723,4042.0,0.2620000495620578,96.42667120237506,2.31782956238992,1.9132783787749768,0.9694151494270083,0.7381755584537292,0.89,0.9517770573852894,0.87,1.205,0.5056952405838455,0.2620020438298757,0.91,650.0,0.616257281171187,3.627916891851318,93.8784662474498,0.0,0.9,0.5951617189473921,0.9,0.923048978753623,94.71611995104038,0.0,0.89,2.208561100335038,91.6555715263518,0.8961149696771141,2.718102518192092,94.3543950725913,2.148540563452248,1.5097922997951627,0.9,5.397604890767592,0.2620000000769104,0.5882349265758553
6934.0,0.9,1.105,3.3443235789796235,0.9,0.2762278145643312,0.5720535309785821,0.6162044227975211,0.9021592878278792,2.089393939393939,5.751870017020514,95.09095432300164,2.137685185185185,-33.625793305005345,2.1665364583333333,0.0305918637483283,2301.0,0.2620014367433555,6.870050048516419,95.3364093809834,0.94,0.8551826445827996,0.92,0.9,0.88,95.33705128205128,4020.0,0.2620000509727295,96.48875621890548,2.2956238992006504,1.9132783787749768,0.9741390855203684,0.7405965032053863,0.89,0.9517770573852894,0.87,1.205,0.5108804906281514,0.2620020513515154,0.91,613.0,0.6561819291878965,3.588344442442803,93.95007967557804,0.0,0.9,0.5953897505126634,0.9,0.9237176435098408,94.7300734394125,0.0,0.89,2.2141068594604127,91.78311430527036,0.9000683659635252,2.6993584003679554,94.42951760104305,2.1312051943041523,1.3849381551872002,0.9,5.322081214838852,0.2620000000773073,0.5971362745590254
6903.0,0.9,1.115,3.3746705990501,0.89,0.2465426985558673,0.570938111561252,0.609457898918109,0.8915793907123762,2.2333333333333334,5.819535519125682,94.67553299492388,2.157083333333333,-34.460709098516986,2.319,0.0303537868227389,2269.0,0.2620014137589916,6.866556866350033,95.08720126313806,0.945,0.8387444312950604,0.91,0.91,0.87,95.17957264957263,4043.0,0.2620000360426551,96.44699851595352,2.323574041457797,1.9132783787749768,0.9582156884202128,0.7373986189534698,0.89,0.9517770573852894,0.86,1.235,0.5036215154645105,0.2620020022173314,0.91,591.0,0.5374437720337477,3.5030595087972136,93.9212020401283,0.0,0.89,0.5938799136960798,0.89,0.9208613252399044,94.58657282741736,0.0,0.88,2.207150414388997,91.99746064339492,0.8926150037086685,2.677927988214669,94.1390722785368,2.236472222222222,1.7749818347800623,0.9,5.353587661508604,0.2620000000745286,0.5873535623363467
6775.0,0.9,1.11,3.349762524896584,0.9,0.2858202680419865,0.5760116272651623,0.6128586699566767,0.8947162394473601,2.137878787878788,5.757023201648302,95.02724252491691,2.183672525439408,-34.36879503173236,2.215,0.0305182295876605,2258.0,0.2620015222764559,6.786400081711864,95.39438546177584,0.94,0.8485157997734755,0.92,0.91,0.88,95.19558760683762,3915.0,0.262000056783652,96.82318135376757,2.320119225037258,1.9132783787749768,0.9765602304510784,0.7400988013767561,0.89,0.9517770573852894,0.87,1.205,0.5084040175626463,0.2620021567058026,0.91,602.0,0.6785478643831542,3.456236113613163,94.00679132328696,0.0,0.9,0.5984723656266487,0.9,0.9230006340572716,94.70449204406364,0.0,0.88,2.1861929113031207,92.12029431895962,0.8924322831364179,2.654182749984514,94.33273250664304,2.178850437772732,1.3168796226513555,0.91,5.29772860275225,0.2620000000764426,0.5900731909306275
7024.0,0.89,1.125,3.4042170982074453,0.9,0.2848327374637251,0.570767417056254,0.601982743570815,0.8928587479042053,2.1795454545454542,5.992806593209711,94.79861928104576,2.180555555555556,-33.841086421563205,2.387582417582418,0.0304184431570596,2352.0,0.2620014102832969,7.087495531382463,95.0734134555163,0.955,0.8436310432627661,0.91,0.9,0.87,95.13061965811968,4060.0,0.2620000561603577,96.41171674876848,2.335855575125322,1.9132783787749768,0.9695464488658844,0.7352022637032751,0.89,0.9517770573852894,0.87,1.23,0.4931244548258465,0.2620020039179238,0.91,612.0,0.6173061680477813,3.614420825076563,93.7904448887054,0.0,0.9,0.5939329816844232,0.9,0.9179741630794842,94.61326805385556,0.0,0.88,2.2296244048668665,91.627446954141,0.8892262183296412,2.726633601689584,94.00990433673468,2.249227809227809,1.506446063235744,0.9,5.494839740933206,0.2620000000752783,0.5776215121833234
6879.0,0.9,1.135,3.3842079056227976,0.9,0.2479723813765234,0.5715943070591047,0.6093559201227687,0.8911276602205213,2.189583333333333,5.841928693003674,94.872012987013,1.911388888888889,-35.00702431596494,2.2538978494623656,0.0304902557832028,2170.0,0.262001427223042,6.865374597824421,95.14204350063714,0.94,0.8510289854863934,0.91,0.91,0.87,95.18787393162393,4093.0,0.2620000366679084,96.3167004642072,2.3523845007451563,1.9132783787749768,0.9712358958762836,0.7383324331224436,0.89,0.9517770573852894,0.87,1.225,0.5037508608444003,0.2620020312921122,0.91,616.0,0.6311015138692617,3.505101182970036,93.94636062055766,0.0,0.9,0.5947791508291514,0.9,0.92153183120287,94.72679314565482,0.0,0.88,2.20137541879739,91.92441478439426,0.8928596653842025,2.6862870341708605,94.23741705069123,2.1182900238948625,1.4627900219941334,0.9,5.36383706548363,0.2620000000761153,0.5859844664014622
7061.0,0.88,1.15,3.4473609621571937,0.89,0.2670538242482607,0.5749881562810706,0.5924467037272442,0.8840080236857335,2.3071005917159764,6.1897249843232105,94.60720808383232,2.204629629629629,-32.29427304084038,2.577448979591837,0.0303913074162003,2355.0,0.2620014995459835,7.280575557938818,94.90500950738412,0.955,0.8452684437695155,0.91,0.9,0.87,95.02535256410256,4038.0,0.2620000458951368,96.45573551263,2.371325023709524,1.9132783787749768,0.9703020757113346,0.7315928933012064,0.89,0.9517770573852894,0.86,1.255,0.4810534798547963,0.2620021171893137,0.91,668.0,0.623406951067704,3.676709902119738,93.66926215383675,0.0,0.89,0.5973398655040475,0.89,0.919968386538104,94.57354957160342,0.0,0.88,2.244392523364486,91.40888432580424,0.8834097426383039,2.764142483064583,93.65208492569002,2.363059733645814,1.4870600052713494,0.9,5.639220501473074,0.2620000000749632,0.5646937380257298
7022.0,0.89,1.145,3.425846483836372,0.9,0.2588506615859388,0.5650746870551521,0.6002320200205841,0.8909384208858637,2.207638888888889,6.112472005733225,94.66237841945288,2.18837962962963,-32.06731527791203,2.287225806451613,0.0304233834972249,2281.0,0.2620013003650526,7.217792758286094,94.99710248760812,0.95,0.8514519051524542,0.91,0.9,0.87,95.11082264957264,4083.0,0.2620000417194301,96.31052045064902,2.342433274624035,1.9132783787749768,0.9705800968334714,0.7331555136903807,0.89,0.9517770573852894,0.86,1.24,0.4904402516793638,0.2620018595051508,0.91,658.0,0.62567966437308,3.7500780640124898,93.59847124515744,0.0,0.89,0.5892036343227074,0.9,0.918126458669324,94.50400244798044,0.0,0.88,2.2621759830717685,91.18058863791924,0.8910140962225114,2.7848957739027647,94.01840859272248,2.227748108323377,1.4798709825355334,0.9,5.585370415951897,0.2620000000753358,0.5771002946920075
6838.0,0.89,1.105,3.440198406618661,0.9,0.2592189372077032,0.5660515275470092,0.6108258920058033,0.8954120095499123,2.112878787878788,5.916216518856937,94.94981054365734,2.2379669030732856,-32.793675986780386,2.313286713286713,0.0304995730801768,2327.0,0.2620013184295553,6.892479955058475,95.23162927368996,0.945,0.8570029335206274,0.91,0.9,0.88,94.9349358974359,3904.0,0.2620000418999041,96.60520619877047,2.415648286140089,1.9132783787749768,0.9562115640328068,0.7371814366096312,0.89,0.9517770573852894,0.87,1.21,0.5064126490654735,0.2620018891668752,0.91,607.0,0.525256859465977,3.553266678676515,93.76190836628102,0.0,0.9,0.5902134608219542,0.9,0.9223254336734128,94.62697674418604,0.0,0.88,2.228610474343149,91.72381245722109,0.8950247593059278,2.7325084797199177,94.13987107864205,2.2213774680795955,1.8189537084692564,0.9,5.416298293511358,0.2620000000762242,0.5888835903423053
7068.0,0.89,1.135,3.408043511567336,0.9,0.2593189656179983,0.5744393435359969,0.6058833861587937,0.8906394573773672,2.197023809523809,5.994062975902536,94.6154347826087,2.174490740740741,-32.324596897457695,2.2457070707070708,0.0303869974180761,2283.0,0.2620014875369611,7.114258720187936,95.044921928216,0.945,0.8511498676473566,0.91,0.9,0.87,95.18466880341882,4095.0,0.262000041949034,96.3837374847375,2.3323804362552503,1.9132783787749768,0.9562100080440836,0.7345204307166495,0.89,0.9517770573852894,0.86,1.245,0.4979907811358227,0.2620020998530802,0.91,690.0,0.5252475929496279,3.714985287936108,93.65417463223925,0.0,0.9,0.5968341923201185,0.9,0.9199045421270244,94.53476132190944,0.0,0.88,2.253826485628637,91.24309377138948,0.8899064659446719,2.767064069939998,94.1355935173018,2.2057405403238737,1.8189875057176264,0.9,5.50545506921927,0.2620000000749133,0.5851389466239088
6746.0,0.89,1.11,3.313582043817987,0.9,0.2609340226030461,0.5720610063664244,0.6103646282469883,0.896219224650043,2.086713286713287,5.932379288721669,94.95112598425196,2.1742911153119096,-34.037327932332346,2.251375,0.0305724748968712,2173.0,0.2620014368990021,6.881050508145652,95.41621911061723,0.93,0.8528718950556101,0.92,0.9,0.88,95.19959401709404,3938.0,0.262000042748877,96.80977018791263,2.2946958406719955,1.9132783787749768,0.9068615196169124,0.7415682300962283,0.89,0.9517770573852894,0.87,1.19,0.5072169208655649,0.2620020487685962,0.91,635.0,0.3303519683943988,3.583666606617426,93.90603201358036,0.0,0.9,0.5953115690116504,0.9,0.9207642655407704,94.79380660954712,0.0,0.89,2.163877622994181,91.72469541409993,0.8955493281666232,2.680746690094534,94.48776115968708,2.170793134008399,2.724037065119783,0.91,5.37567061356177,0.2620000000770791,0.5823087337791719
6936.0,0.9,1.12,3.388662478933661,0.9,0.2742257534646422,0.5704179615791638,0.6083027334883383,0.8958858373190338,2.167361111111111,5.825595717996956,94.8545641838352,2.158628841607565,-32.72208885395605,2.2983682983682985,0.0304890143399163,2317.0,0.2620014032016928,6.922853786834176,95.20543783282004,0.94,0.8551545971874739,0.91,0.9,0.88,95.18962606837609,3988.0,0.2620000498260954,96.4860005015045,2.318622137921691,1.9132783787749768,0.972602322243442,0.7360229209616994,0.89,0.9517770573852894,0.87,1.225,0.5018771663714532,0.2620019973214483,0.91,631.0,0.6426813564090921,3.535182849936948,93.86528544869678,0.0,0.9,0.5937268036233881,0.9,0.9152218424808012,94.59703794369644,0.0,0.88,2.247531299594428,91.8091923340178,0.8966545962386921,2.7004454291510225,94.27574881312042,2.208119417028992,1.4266194846562512,0.9,5.379037327921598,0.2620000000761008,0.5870081131318626
7004.0,0.89,1.125,3.385835759154282,0.9,0.2853453233157876,0.5800011747185919,0.6084717974364645,0.8955506919363879,2.117424242424242,5.893113410373555,94.86095551894564,2.200045289855072,-31.34510638497875,2.31368778280543,0.0304983307270841,2328.0,0.2620016152394044,6.957088504162198,95.1907628928384,0.945,0.8482996805447249,0.91,0.9,0.88,95.13539529914532,4069.0,0.2620000564831442,96.49175841730155,2.331852052567403,1.9132783787749768,0.9724118485339436,0.7364304504690644,0.89,0.9517770573852894,0.87,1.21,0.5030761761896768,0.2620022730270301,0.91,607.0,0.6410437317126269,3.621482615744911,93.82059246618694,0.0,0.9,0.6016529207795221,0.9,0.9191095118111692,94.63101591187272,0.0,0.89,2.2226679597954506,91.69536618754276,0.8924698813716263,2.7253342093692545,94.21957474226804,2.2103857716949147,1.4317101557017289,0.9,5.412012557896678,0.2620000000762097,0.5859087656506525
