fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
0.0,0.0,0.68,0.78,0.7,0.1425304808398442,0.0244474466829933,0.3850955531241759,0.1639366020328626,0.0331862904685931,0.015383268139256,0.3535615599481675,0.0323879186592564,0.2620000080146945,0.2620000000215436,0.2620001633669678,0.262000011573816,0.148221490846947,0.0811774206738632,0.611761168874767,0.2803866934651924,3863.0,63.24085425834843,14.79310141509434,529.0,59.37433837429112,17.9478835978836,4250.0,81.29653176470589,4.111083621969322,8642.0,67.97057479911514,12.284022878315753,6.410832792506736,10.4641625380405,0.7270951775852683,0.35,0.6,0.59,0.71,0.87,0.87,0.36,0.34,0.84,6.720000000000001,9.27,1.365,88.57406862745098,72.66932998324958,5.461521811521812,86.62390295358651,16.084265734265735,3.4901101928374656,3.205402650356779,16.301223241590215,12.584438145489022,82.62243385476235,5.367825460611115,4.052344884905352,100.66859045611376,0.6374131406853627,0.3975269201106156,151.30057779207544,2113.1884742268585,83.0,25.0,0.6767946255103969,0.0715982410643381
0.0,0.0,0.66,0.76,0.68,0.0871836294447208,0.0411848390370124,0.3447014929358515,0.1378304602129896,0.0212150627056929,0.02226867032554,0.3425554927079625,0.0232323422889086,0.2620000022413891,0.2620000002512681,0.2620001071501786,0.2620000073452385,0.1195963361572153,0.0985620541976303,0.643498187519136,0.2872188592913272,2690.0,63.150368029739774,14.82462365591398,1081.0,66.20576318223866,18.34453781512605,4114.0,82.11615337870687,3.4708560118753096,7885.0,70.49076153022844,12.21333916097178,33.934107463146766,10.4641625380405,0.0868332729296876,0.27,0.57,0.56,0.76,0.88,0.88,0.28,0.26,0.85,7.78,8.72,1.245,89.53464460784312,73.88180904522613,4.570462870462871,86.9446835443038,17.728782581055306,3.231825068870524,3.049473326537546,19.31169136673724,14.001332193429777,83.45371239912436,4.963522632496777,3.6172537552903137,13.510248659381771,0.0590386956281687,0.3975269201106156,19.62450291190919,1582.578749808392,58.0,28.0,0.7040286894551637,0.0124003326307049
0.0,0.0,0.7,0.79,0.72,0.1796849020468596,0.0274043169176612,0.4038099500686278,0.2107875047019098,0.0379150266182827,0.016813171727803,0.4277420943828341,0.0334085997781261,0.262000014789693,0.2620000000442244,0.2620001985840975,0.2620000229368152,0.1557679704952115,0.1004884414615957,0.6393124659543888,0.298522959303732,4047.0,65.32315665925377,14.77956043956044,634.0,59.13912460567824,17.25858123569794,4415.0,82.2600577576444,3.987291280148423,9096.0,68.90744634085881,12.008477651802268,6.9318923425401895,10.4641625380405,0.69500994236634,0.37,0.62,0.6,0.72,0.88,0.88,0.39,0.35,0.85,6.42,8.785,1.255,89.35362745098041,73.54018425460636,5.261188811188811,87.66053797468355,15.707914812460263,3.205502754820937,3.0490995582738702,15.947430016466711,12.197563448043011,83.5181165600901,4.937345515202062,3.8385970414278727,-30.359937632928336,0.6005762300821689,0.3975269201106156,-3.415716184899452,2083.780320163321,88.0,24.0,0.714300211524862,-0.0016391920740626
0.0,0.0,0.7,0.78,0.72,0.1563694836772463,0.0251732265112541,0.3516200955391119,0.1823850966704871,0.0349532221982414,0.0173207833507192,0.4146034414474787,0.0332120447444414,0.2620000102153244,0.262000000026391,0.2620001152188592,0.2620000153976656,0.1510747292535256,0.0928434334370263,0.6260424123290782,0.2899868583398767,3785.0,65.02293527080582,14.5531076581576,541.0,57.9430314232902,16.495,4341.0,81.64814789219075,4.062139534883721,8667.0,68.20470486209558,11.703415731013775,6.680802704128465,10.4641625380405,0.7104223898852585,0.38,0.62,0.6,0.71,0.88,0.88,0.39,0.36,0.84,6.47,8.97,1.36,89.02172794117648,73.07443886097153,5.551515151515152,87.53039029535864,15.551960161051069,3.288195592286501,3.143017329255861,15.75322277111268,12.141517115078416,83.20885236583554,5.119368413071499,3.994242691019172,-44.947934372140594,0.6181388471710589,0.3975269201106156,-17.86186576724174,2077.9703750650565,81.0,18.0,0.7126989521291514,-0.008595823107768
0.0,0.0,0.71,0.79,0.73,0.1458022027663038,0.0198663317566083,0.383188431576348,0.1524419953684627,0.0371397208547923,0.0156786467936375,0.4485347315372425,0.0407111749682261,0.2620000085033884,0.262000000002058,0.2620001601544975,0.2620000095546242,0.1644117351216653,0.1000253856334427,0.6267089962105237,0.2970487056552106,3532.0,66.56718997734994,13.963411896745232,380.0,59.87952631578948,16.371008403361344,4465.0,82.22586002239642,3.680270793036751,8377.0,69.55752543851195,11.33823036438111,7.0242978992570935,10.4641625380405,0.6893671042927121,0.41,0.64,0.62,0.74,0.87,0.88,0.43,0.39,0.84,6.15,8.629999999999999,1.31,89.04033088235295,74.29768844221105,5.093506493506493,87.26502109704641,15.073982835346472,3.388174931129477,3.154986408426776,15.2338508586215,11.83409832915671,83.53434680720348,5.194461293502161,3.878889277687582,51.91091741506199,0.5942063312965458,0.3975269201106156,72.80298062986697,1913.1049371906845,81.0,15.0,0.6505771651262504,0.038054880950114
0.0,0.0,0.71,0.79,0.73,0.1628137005042018,0.0224886892833372,0.3694882026073295,0.1728550447497495,0.037304108783498,0.0163423855824522,0.4323152503903071,0.03719808351306,0.2620000113649129,0.2620000000108317,0.2620001388587573,0.2620000133276141,0.1571668709703949,0.0882694128787878,0.6251820319107539,0.2902061052533122,3569.0,67.03546651723173,13.482142857142858,393.0,65.65564885496183,15.796428571428573,4346.0,81.84376553152325,3.87357743691242,8308.0,71.5116269679056,11.050716288494618,10.130701215688427,10.4641625380405,0.5161872361813193,0.42,0.64,0.62,0.74,0.88,0.88,0.44,0.4,0.85,6.32,9.025,1.315,89.0822794117647,73.98579564489113,5.11976356976357,87.60694092827005,14.743960584869676,3.217534435261709,3.1000509683995925,15.381122088920254,11.732935663169192,83.55833866164197,5.073724315717644,3.8124496578082905,-19.48639844177842,0.4131378236860239,0.3975269201106156,15.051882658648992,1953.30363201828,84.0,18.0,0.6697285393473612,0.0077058591464842
0.0,0.0,0.71,0.8,0.73,0.1400074647207915,0.0226254977510129,0.350521839868706,0.1546538400172206,0.0317264417267308,0.0182656174027193,0.4303826703662203,0.0317776737460314,0.2620000076506192,0.2620000000114664,0.2620001139004289,0.2620000099230717,0.1569799270693539,0.1031839887991598,0.6366108174668714,0.2989249111117951,3798.0,64.95633228014745,13.934753499695676,502.0,58.04712151394422,16.556470588235292,4279.0,81.55305678896939,3.963210227272728,8579.0,68.18550352768702,11.48481143840123,6.475376688394063,10.4641625380405,0.723101601189412,0.4,0.63,0.62,0.71,0.88,0.88,0.41,0.39,0.85,6.164999999999999,8.585,1.27,89.18575980392156,73.0641541038526,5.565900765900766,87.5582911392405,14.957459207459207,3.267603305785124,3.102140672782874,15.218225123500352,11.738794971593135,83.26940168233823,5.04070058381985,3.978548248156255,-37.08299991057231,0.6327700258741454,0.3975269201106156,-11.584363885896096,2112.936782234682,82.0,15.0,0.7024550996680501,-0.0054825889649401
0.0,0.0,0.7,0.79,0.72,0.1272599795522426,0.0260348332543775,0.388779360715714,0.1526196878398144,0.0292409094340775,0.016810353686004,0.4196923513444222,0.028986154823633,0.2620000059734487,0.2620000000327552,0.2620001697573577,0.2620000095838808,0.1499203226831982,0.098955668406331,0.6290745659981112,0.2926501856958801,3732.0,64.3075817256163,14.677857142857142,623.0,60.01369983948637,17.38783068783069,4458.0,81.4961350381337,3.868039772727272,8813.0,68.60580553441213,11.977909201138369,7.076466076854948,10.4641625380405,0.6861892511632369,0.38,0.62,0.61,0.7,0.88,0.88,0.4,0.37,0.85,6.66,8.575,1.3,88.88414215686274,71.94820770519263,5.832650682650682,87.19762658227849,15.404561347743163,3.291542699724518,3.1439432551817874,15.844207245354037,12.115964287774132,82.67665881477795,5.099124270225188,4.089378879185662,2.7904628501552224,0.5906330641372639,0.3975269201106156,14.544999119786551,2109.228942715595,82.0,18.0,0.69415299926603,0.0068958844747598
0.0,0.0,0.69,0.78,0.71,0.1726753796431211,0.0341171350617117,0.3781338452497428,0.2202605550095439,0.0311155567688551,0.0163408294507834,0.4022264449164391,0.0292174221922788,0.2620000132905794,0.2620000001242548,0.2620001519434443,0.2620000259729658,0.1451912608466466,0.0919071125265392,0.6275470833774872,0.2882151522502243,4501.0,64.33785158853588,14.991876310272536,666.0,61.42446696696695,18.11360544217688,4279.0,81.8031327412947,4.011653771760155,9446.0,69.18848376559919,12.372378508069852,6.4487712434482924,10.4641625380405,0.7247472964569232,0.36,0.61,0.6,0.7,0.88,0.88,0.37,0.35,0.85,6.845,9.19,1.33,89.15308823529412,71.72278056951424,5.887262737262736,87.39208860759493,15.911946386946388,3.293243801652893,3.069571865443425,16.287808750882142,12.442958033533513,82.75598580413443,5.129118962772007,4.083359468119685,-37.77140281065368,0.6346813583386245,0.3975269201106156,3.5943237167537063,2158.055436111348,91.0,13.0,0.6701748834506093,0.0016655381769202
0.0,0.0,0.62,0.74,0.65,0.0396743712899923,0.0405261123553752,0.353584808656068,0.0788173793959794,0.0142363893475635,0.0148988465774387,0.4106510613012878,0.017190451526978,0.2620000002204123,0.2620000002375621,0.2620001176140392,0.26200000171646,0.0998635912698412,0.0626700680272108,0.629177787686804,0.2639038156612853,1696.0,61.15091096698113,16.841522988505748,1005.0,64.1937512437811,21.02994652406417,4268.0,80.68203139643862,3.926008542952064,6969.0,68.67556453573361,13.932492685173992,33.38515753827441,10.4641625380405,0.0894547913882278,0.2,0.53,0.52,0.74,0.87,0.88,0.22,0.19,0.84,8.425,10.355,1.3250000000000002,88.96590686274509,70.96636515912897,5.218931068931069,86.19635021097046,20.2027442254715,3.3429545454545453,3.1453448861705744,21.95852152434721,15.773861651739049,82.04287407761484,5.160319205398438,3.902410166852063,1.299474234872548,0.0608770297689221,0.3975269201106156,37.22688128688844,1161.9261335008953,45.0,13.0,0.7511861099823487,0.0320389396654015
0.0,0.0,0.69,0.79,0.71,0.1073516238015907,0.0445667549090044,0.4096603861048513,0.169792453476874,0.0300616314447289,0.0216275702250016,0.5958947262374014,0.0323545641350887,0.2620000038503606,0.2620000003277496,0.2620002111279305,0.2620000127060506,0.1770269349308736,0.1186002178649237,0.6710344305738529,0.3222205277898834,2917.0,66.05140726774081,12.998645833333336,1239.0,68.96454802259888,17.036666666666665,4281.0,85.891978509694,3.1482558139534884,8437.0,73.63597793334456,11.061189437984495,33.32794749181224,10.4641625380405,0.0897345851116015,0.32,0.6,0.6,0.76,0.9,0.89,0.33,0.31,0.88,6.234999999999999,8.485,1.125,90.3725980392157,74.61455611390285,4.638295038295038,89.1592194092827,15.952373384191564,2.743181818181818,2.988166836561332,17.834633027522937,12.77668454934927,84.71545785413376,4.543047236333308,3.456547897679396,-10.812682478010288,0.0610734342535292,0.3975269201106156,21.00335188089969,1835.77485897612,61.0,29.0,0.6675254986920742,0.0114411371188589
0.0,0.0,0.79,0.85,0.8,0.2188288758900458,0.0254000972135954,0.4036916166717655,0.2475235434100993,0.1717691828776513,0.0396627849578248,0.660848346605793,0.1470549202075664,0.2620000254955607,0.2620000000280028,0.2620001983385132,0.2620000364706814,0.2955239929554734,0.2634051644138674,0.6635939356945375,0.4075076976879595,3549.0,74.16926176387713,9.044791666666669,505.0,63.33353465346535,11.408771929824562,4297.0,87.07458575750525,3.111531007751938,8351.0,74.85912739161591,7.855031534747723,6.873331089480436,10.4641625380405,0.6985947112234081,0.58,0.73,0.72,0.76,0.89,0.88,0.59,0.57,0.87,3.24,4.99,1.19,90.55599264705884,78.56884422110552,4.673260073260073,90.41508438818563,10.51130536130536,2.9132162534435264,3.056515460414543,10.649376617266526,8.598929274784155,86.51330708545,4.636105845780575,3.5476639290393805,-57.51830507366526,0.6046395464508509,0.3975269201106156,-20.005079002578213,1954.7851295435237,83.0,10.0,0.6734219856474982,-0.0102339017727486
0.0,0.0,0.78,0.84,0.79,0.1943118895839868,0.0294351834177814,0.4446453409646874,0.2355657648761534,0.1054056203537316,0.0341298190578666,0.6360911979643905,0.0899443436437553,0.262000018298508,0.2620000000642725,0.2620003059241529,0.2620000315205795,0.2655297735539462,0.2373124818813788,0.6624124150137853,0.3884182234830368,3943.0,71.46856834897287,10.950054466230936,657.0,63.713812785388136,13.431818181818182,4383.0,86.79059434177503,3.178682170542636,8983.0,73.99099182537869,9.186851606197251,6.4159561065488,10.4641625380405,0.7267780361193201,0.55,0.71,0.71,0.72,0.89,0.88,0.55,0.55,0.87,3.695,5.31,1.19,90.57366421568628,76.51842546063652,5.339760239760239,89.85268987341773,11.630366603093876,3.045447658402204,3.0184760448521915,11.597624088449775,9.3316518621773,85.64825984991352,4.766964894988247,3.801227981004878,-53.52554148728552,0.6370438049055248,0.3975269201106156,-14.910861897935774,2194.97904774714,88.0,22.0,0.6942925242807819,-0.0067931682141749
0.0,0.0,0.78,0.84,0.79,0.1953405281562844,0.0273374108793504,0.4263219904275964,0.2329945871767794,0.0806741046095723,0.0356553252047614,0.621354802564048,0.0754023774487132,0.2620000185658841,0.2620000000436256,0.2620002516183842,0.2620000305294476,0.253093247159326,0.223657859401869,0.6455733125255765,0.3741081396955905,3793.0,71.5672014236752,10.829146005509642,497.0,66.05607645875251,13.751473922902496,4343.0,86.59987911581855,3.396660482374768,8633.0,74.74105233274877,9.325760136928968,6.940041494023626,10.4641625380405,0.6945116193125626,0.55,0.71,0.7,0.72,0.88,0.88,0.55,0.54,0.86,3.96,5.67,1.26,90.20530637254902,76.25484087102177,5.447619047619048,89.60867088607594,11.826742954015682,3.0882231404958675,3.130173292558614,11.86329099035521,9.53237439513503,85.35627270988225,4.907089241034194,3.888671826891176,-34.25701483450342,0.6000124108040148,0.3975269201106156,2.5732341602633824,2031.2071788829355,84.0,17.0,0.6727281690436796,0.001266849677874
0.0,0.0,0.75,0.82,0.77,0.2001850000532815,0.0434304786882897,0.4147616798330061,0.270063688252934,0.059494230139883,0.0248047854791813,0.587154519111782,0.0511816349555218,0.2620000198636927,0.2620000003009071,0.2620002227399526,0.2620000475118856,0.2283972569661745,0.1885467345854413,0.6475010538002177,0.3548150151172779,4139.0,68.29357936699687,12.173962264150942,923.0,64.21469664138678,14.899319727891156,4423.0,85.41247908659281,3.293864423552697,9485.0,72.64025169832549,10.1223821385316,7.17863423740322,10.4641625380405,0.6799831484472842,0.49,0.68,0.67,0.69,0.88,0.88,0.51,0.48,0.86,4.805,6.55,1.26,90.0834926470588,74.27015075376885,5.84941724941725,89.27700421940929,12.80255880483153,2.9790082644628098,3.08168535507985,13.116302046577276,10.24704060882126,84.54354920674564,4.82226097505497,3.97003695631997,-20.84037692850825,0.583683727628263,0.3975269201106156,18.226742663727464,2289.2413950363234,86.0,30.0,0.6838905509488997,0.0079619138039561
0.0,0.0,0.69,0.78,0.7,0.1518706419780351,0.0233566211274854,0.3881191701074785,0.1665877148021876,0.034544686278826,0.0160388109056375,0.4182255317650798,0.0325174970868838,0.2620000094609555,0.2620000000151485,0.2620001685938047,0.2620000120774181,0.1491123902962164,0.082828053319484,0.638758299583445,0.2902329143997151,3821.0,63.94953546192096,15.039691027926324,490.0,56.73007142857143,17.046875,4348.0,80.47963431462742,4.067638339920949,8659.0,67.0530804017066,12.05140145594909,7.137092361182897,10.4641625380405,0.6825036890774497,0.35,0.61,0.59,0.74,0.88,0.88,0.37,0.33,0.85,6.66,9.505,1.26,88.84900735294117,73.35445561139029,5.0995004995005,87.13808016877637,16.09039521084976,3.3158608815426995,3.0352786272511048,16.326076217360622,12.47469587450822,83.11384771103594,5.007616195314278,3.816880002764768,-52.90300335434529,0.5865015160255637,0.3975269201106156,-15.953651531653463,1957.510891685061,83.0,17.0,0.6808291895911112,-0.0081499682067772
0.0,0.0,0.69,0.78,0.71,0.1601346393575172,0.0302405872304584,0.3581146423144597,0.1918749319897844,0.0327953925063658,0.0175391596821644,0.4309380667358666,0.0320649536858915,0.2620000108769021,0.2620000000732249,0.2620001233203703,0.2620000176762492,0.1562785943517329,0.0954619164915839,0.6394009315146023,0.2970471474526397,4344.0,64.26017034990792,14.95062893081761,824.0,59.654975728155335,17.11052631578947,4307.0,81.99014046900396,3.79595061728395,9475.0,68.63509551568907,11.95236862129701,6.567966390280366,10.4641625380405,0.7173803443300579,0.37,0.62,0.6,0.72,0.88,0.88,0.38,0.35,0.85,6.359999999999999,9.02,1.255,89.18821078431371,72.75524288107201,5.262121212121213,87.25518987341773,15.642996397541852,3.4344077134986226,3.024745158002039,15.87065396377323,12.197706033193938,83.06621451293448,5.079467738266738,3.907091361207292,57.45946214820128,0.6261473093016935,0.3975269201106156,105.65440471559936,2202.1814087656285,88.0,39.0,0.7529546560116125,0.0479771576923905
0.0,0.0,0.68,0.77,0.7,0.1636594913202257,0.0275886905449681,0.3566423879257661,0.1938981919319303,0.0293679666734026,0.0160260141025917,0.4537481952914257,0.0283606314994195,0.2620000115220212,0.2620000000458949,0.2620001214370503,0.2620000181917695,0.1505646361499752,0.0872939045715712,0.6301713722306419,0.2893433043173962,4072.0,63.82271856581532,15.563549522373052,775.0,57.37323225806452,16.83074074074074,4190.0,81.29465393794749,3.762121212121212,9037.0,67.49686825394245,12.05213715841167,8.057931198517583,10.4641625380405,0.6277552886183455,0.35,0.61,0.59,0.72,0.87,0.88,0.37,0.33,0.84,6.645,9.26,1.3250000000000002,88.83432598039215,72.40098827470686,5.328238428238428,87.09556962025316,16.151440983259164,3.3664600550964185,3.0668790349983013,16.452711126793698,12.552335587218826,82.77696129178405,5.052854651603609,3.920525839444384,-42.278746510308736,0.5266792942952431,0.3975269201106156,14.207789363664917,2194.1317408159207,83.0,35.0,0.7252471835213631,0.0064753583840784
0.0,0.0,0.69,0.78,0.71,0.1402393104857047,0.0273147547511528,0.351564251454146,0.1680281754960899,0.0351604498857558,0.0174446451647729,0.4619560065890317,0.0341946709378081,0.2620000076836171,0.2620000000434238,0.2620001151514684,0.2620000123572549,0.1583628935978952,0.0883407208214776,0.6356253308249089,0.2941096484147606,3568.0,64.51548066143498,14.368804664723031,675.0,57.39248888888889,16.868796992481204,4173.0,80.84135394200814,3.641827160493828,8416.0,67.58310783077734,11.626476272566022,6.929183411157214,10.4641625380405,0.6951756229210506,0.37,0.62,0.6,0.74,0.88,0.88,0.39,0.35,0.85,6.27,9.205,1.31,88.69035539215689,74.06862646566164,4.85917415917416,87.40939873417723,15.519580419580418,3.273388429752066,3.1319317023445463,15.62364149611856,12.05549962964475,83.38946019733191,5.023276973235272,3.754831430423591,-61.07960910911879,0.6007637420292111,0.3975269201106156,-24.69095027408377,2030.3803194535292,79.0,15.0,0.6912355227538738,-0.0121607513811645
0.0,0.0,0.68,0.77,0.7,0.1705608348152069,0.0267523237615178,0.3237348918795713,0.1970866759697213,0.0309930034040652,0.0154049333292293,0.3906077875489834,0.0294824112953712,0.262000012860064,0.2620000000385575,0.2620000858246696,0.2620000190262753,0.1446706920269765,0.0764671204840718,0.6270120589019844,0.2827166238043443,4063.0,63.95298670932808,15.266292735042734,800.0,58.4216625,17.781717451523544,4222.0,80.51486854571294,4.138290513833993,9085.0,67.62983925168034,12.395433566800092,6.592475166441106,10.4641625380405,0.715867600769076,0.33,0.6,0.58,0.73,0.88,0.88,0.35,0.32,0.84,6.635,9.62,1.36,88.72090686274511,73.01904522613066,5.126323676323676,87.2238924050633,16.19558698876881,3.324276859504132,3.0783724091063545,16.55119971771348,12.630548686324332,82.98794816464635,5.1448593524907125,3.84299098164472,-27.831979698781424,0.6244019092845163,0.3975269201106156,13.678371645024184,2094.1701178170847,89.0,22.0,0.6970145502645133,0.0065316430258694
0.0,0.0,0.7,0.79,0.72,0.1419199171228334,0.0282881004023913,0.3467476884359511,0.1742817993506561,0.0334073957386963,0.0174443242126894,0.4920912648328797,0.0331294200582589,0.2620000079255783,0.2620000000525037,0.2620001094786611,0.2620000136242713,0.1558863224309066,0.0964667028592109,0.6366288488409051,0.2963272913770076,3877.0,64.64064353881868,15.005293501048218,727.0,58.308046767537824,16.395294117647058,4019.0,82.04553620303558,3.879308641975309,8623.0,68.33140883646404,11.759965420223528,7.176848325784618,10.4641625380405,0.680091424958523,0.38,0.62,0.6,0.72,0.88,0.88,0.39,0.36,0.85,6.29,8.715,1.3,88.96688725490198,72.77782244556114,5.464918414918415,87.41189873417721,15.427474041110404,3.387169421487603,3.085618416581718,15.762103034580102,12.082498851347893,83.05220281154676,5.057919478353174,3.979235417662579,-58.895331179523055,0.5838046439808938,0.3975269201106156,-10.98473967070629,2121.52426757563,84.0,18.0,0.687140820393568,-0.0051777581989477
0.0,0.0,0.69,0.78,0.71,0.1518107352150816,0.0325883295077495,0.3652180061516763,0.1919902567995759,0.0339262616536577,0.0167824141089925,0.4018385596027274,0.0315767632480601,0.2620000094511698,0.2620000001025597,0.2620001328127349,0.2620000177053453,0.1511643298870716,0.0880688749903482,0.6338055163853417,0.2910129070875871,4088.0,64.35111790606653,15.22064075630252,812.0,58.82325738916256,17.14919908466819,4421.0,81.17441529065822,3.9187922705314007,9321.0,68.1162635286291,12.096210703834036,6.761497427413284,10.4641625380405,0.7054576402513154,0.36,0.61,0.6,0.73,0.87,0.88,0.37,0.34,0.85,6.47,9.2,1.275,88.65671568627451,72.61236180904523,5.327872127872128,86.89741561181435,15.852839584657769,3.489400826446281,3.0746602106693857,16.0035756292637,12.34336594274042,82.72216436904469,5.173682614299796,3.963977721662598,-37.398039235277736,0.6124550168124151,0.3975269201106156,1.7406758741410613,2295.015937100339,87.0,31.0,0.6991458921904281,0.0007584591662314
0.0,0.0,0.69,0.78,0.71,0.1583961458947389,0.0262656712968195,0.3547750535451027,0.1843663015351902,0.0368994316423251,0.0173343064525242,0.444327559501014,0.0351470178604976,0.2620000105679472,0.2620000000345723,0.2620001190882608,0.2620000158548883,0.1559427001267689,0.0936273967551622,0.6338765931814502,0.2944822300211271,3950.0,64.27191012658227,14.502223557692307,654.0,59.48234709480123,17.488888888888887,4145.0,81.52283835946925,3.8568686868686872,8749.0,68.42569852695091,11.949327044483296,6.376518070483479,10.4641625380405,0.7292198984767284,0.36,0.61,0.6,0.72,0.88,0.88,0.36,0.35,0.85,6.470000000000001,9.11,1.28,88.97196078431372,72.83187604690117,5.391774891774892,87.48441983122363,15.629794447976266,3.3532988980716247,3.033843017329256,15.824176664314278,12.167438142896858,83.09608555414617,5.048343316400031,3.926305602391924,6.738895836699953,0.639890276043332,0.3975269201106156,13.933122914214778,2101.073244074573,84.0,21.0,0.7171708111573285,0.0066314313189741
0.0,0.0,0.7,0.79,0.72,0.1800862481619659,0.0241810454892752,0.3518965956048613,0.2039910595922052,0.0339067312816181,0.0163071660987262,0.5072279193008644,0.0321665389474077,0.2620000148789648,0.2620000000198829,0.2620001155530876,0.2620000209291991,0.1549666547963661,0.0928575447734799,0.6382707738720012,0.2953649911472824,4283.0,64.55264417464393,14.657792207792207,660.0,59.565924242424245,16.894497607655502,4075.0,82.4340736196319,3.890338164251207,9018.0,68.85088067890003,11.814209326566305,7.209177463308277,10.4641625380405,0.678132544716244,0.37,0.62,0.6,0.72,0.88,0.88,0.39,0.36,0.85,6.44,9.1,1.255,89.08389705882352,72.90211055276382,5.367299367299367,87.70424050632911,15.5953909726637,3.243677685950413,3.0026333673122663,15.884033168666194,12.150592033765513,83.23008270597215,4.972351959966638,3.871203473520682,-31.54066157455827,0.5816188806123285,0.3975269201106156,9.939271399393078,2189.139036443627,90.0,20.0,0.6963402872460349,0.0045402650237967
0.0,0.0,0.68,0.78,0.7,0.1529865822327522,0.0244345464507562,0.3584717734198327,0.1723782846331187,0.0326223957436234,0.0164394927365899,0.4029514761000218,0.0307810892244401,0.2620000096444781,0.2620000000214618,0.262000123781456,0.2620000132294959,0.1489039815394242,0.0892431541582149,0.628114586461102,0.288753907386247,3739.0,64.02678122492645,15.1883541295306,519.0,57.7311753371869,17.783223684210526,4347.0,81.20366574649184,3.9675845410628017,8605.0,67.65387410286839,12.313054118267976,6.711498583092092,10.4641625380405,0.7085326464855908,0.34,0.6,0.59,0.72,0.87,0.88,0.36,0.33,0.85,6.6850000000000005,9.335,1.32,88.7589093137255,72.33378559463988,5.457509157509157,86.91844936708861,16.222875609239246,3.5020798898071623,3.0691131498470954,16.380081157374736,12.611543629662895,82.67038142515133,5.231674122374707,4.009567399054472,-49.96602163019986,0.6159724167960828,0.3975269201106156,-5.402444474076333,2041.0636349453653,83.0,19.0,0.7177362838790385,-0.0026468770407645
0.0,0.0,0.77,0.83,0.78,0.2124303447761631,0.0254357111799492,0.4123644403604011,0.239108234851632,0.0826066427369136,0.0311532295062063,0.5797799143583698,0.0788179148050918,0.2620000234430114,0.2620000000282599,0.2620002172020035,0.2620000329275087,0.2504942196531791,0.2161581253192649,0.6322135572725052,0.3662886340816498,4179.0,71.02985642498204,10.904491978609624,561.0,63.72545454545456,13.951587301587304,4416.0,85.35501245471013,3.6294487427466153,9156.0,73.37010780838224,9.495176007647848,6.514472722079139,10.4641625380405,0.7206846246059434,0.53,0.69,0.69,0.72,0.88,0.87,0.54,0.53,0.85,4.05,5.695,1.295,89.76145833333334,76.65562814070353,5.19024309024309,89.00785864978903,11.92730451366815,3.216398071625344,3.1668960244648314,11.93223947306516,9.648886082872735,85.14164837460864,5.087114261884904,3.8578457287777552,-38.83280998960879,0.6299680564479785,0.3975269201106156,16.624379715351154,2126.70129423097,88.0,16.0,0.710636987753917,0.0078169791688412
0.0,0.0,0.77,0.83,0.78,0.1884013225532104,0.0267030826418572,0.4283763575033276,0.2187524481006884,0.0843247526600112,0.0301647685422856,0.5926571003859636,0.0793276349747091,0.2620000168159545,0.2620000000381447,0.2620002571543623,0.2620000254702652,0.253194853036677,0.2242070126869785,0.6464094784248928,0.3746037813828495,3998.0,70.92247873936968,10.847530864197532,629.0,63.79403815580287,13.95159090909091,4368.0,85.8135702838828,3.476174655908875,8995.0,73.51002905968512,9.425098809732438,6.618532719802799,10.4641625380405,0.7142601053843883,0.53,0.7,0.7,0.72,0.88,0.88,0.53,0.53,0.86,3.965,5.57,1.235,90.158443627451,76.40834170854271,5.277655677655678,89.26098101265823,11.924247721974996,3.1676584022038563,3.101427115188584,11.85782168901435,9.560520470633064,85.27592211621732,4.899492000909849,3.8489137316827056,7.884674619841007,0.6225497853405425,0.3975269201106156,49.36112544834168,2179.609973120798,87.0,15.0,0.7131489563590978,0.0226467698611535
