precision,recall,thresholds
0.34545454545454546,1.0,0.0
0.7671232876712328,0.9824561403508771,0.0041666666666666
0.7702888583218707,0.9824561403508771,0.0055555555555555
0.7713498622589532,0.9824561403508771,0.0062499999999999
0.7734806629834254,0.9824561403508771,0.0072916666666666
0.7745504840940526,0.9824561403508771,0.0076388888888888
0.775623268698061,0.9824561403508771,0.0077380952380952
0.7766990291262136,0.9824561403508771,0.0083333333333333
0.7774687065368567,0.980701754385965,0.008611111111111
0.7771587743732591,0.9789473684210527,0.0087499999999999
0.7782426778242678,0.9789473684210527,0.0091666666666666
0.7793296089385475,0.9789473684210527,0.0096014492753623
0.779020979020979,0.9771929824561404,0.0097222222222222
0.7801120448179272,0.9771929824561404,0.0102642276422764
0.7798036465638148,0.9754385964912281,0.0102941176470588
0.7808988764044944,0.9754385964912281,0.0104166666666666
0.7830985915492957,0.9754385964912281,0.0120614035087719
0.7842031029619182,0.9754385964912281,0.0124999999999999
0.7838983050847458,0.9736842105263158,0.0125
0.7861189801699717,0.9736842105263158,0.0128415300546447
0.7858156028368795,0.9719298245614035,0.0137820512820512
0.7869318181818182,0.9719298245614035,0.0138888888888888
0.786628733997155,0.9701754385964912,0.0144278606965174
0.7863247863247863,0.968421052631579,0.0144557823129251
0.7860199714693296,0.9666666666666667,0.0145582329317268
0.7857142857142857,0.9649122807017544,0.0145833333333333
0.7868383404864091,0.9649122807017544,0.0147058823529411
0.7879656160458453,0.9649122807017544,0.0148148148148148
0.7890961262553802,0.9649122807017544,0.0149572649572649
0.7902298850574713,0.9649122807017544,0.0149999999999999
0.7913669064748201,0.9649122807017544,0.0153079710144927
0.792507204610951,0.9649122807017544,0.0156045751633986
0.7936507936507936,0.9649122807017544,0.015736040609137
0.7947976878612717,0.9649122807017544,0.0160037878787878
0.7959479015918958,0.9649122807017544,0.0160130718954248
0.7971014492753623,0.9649122807017544,0.0161082474226804
0.7982583454281568,0.9649122807017544,0.0162393162393162
0.7994186046511628,0.9649122807017544,0.0163888888888888
0.8005822416302766,0.9649122807017544,0.0165364583333333
0.8017492711370262,0.9649122807017544,0.0168715846994535
0.8029197080291971,0.9649122807017544,0.0169871794871794
0.804093567251462,0.9649122807017544,0.0172484984984984
0.8038067349926794,0.9631578947368421,0.0173295454545454
0.8049853372434017,0.9631578947368421,0.0180147058823529
0.8061674008810573,0.9631578947368421,0.0183080808080808
0.8073529411764706,0.9631578947368421,0.0183333333333333
0.8085419734904271,0.9631578947368421,0.0187736742424242
0.8097345132743363,0.9631578947368421,0.0188524590163934
0.810930576070901,0.9631578947368421,0.0190705128205128
0.8121301775147929,0.9631578947368421,0.0197916666666666
0.8133333333333334,0.9631578947368421,0.0198611111111111
0.814540059347181,0.9631578947368421,0.0198663853727144
0.8142644873699851,0.9614035087719298,0.0199999999999999
0.8154761904761905,0.9614035087719298,0.0204353932584269
0.8166915052160953,0.9614035087719298,0.0206798245614034
0.817910447761194,0.9614035087719298,0.0206920903954802
0.8191330343796711,0.9614035087719298,0.0209441489361702
0.8203592814371258,0.9614035087719298,0.0213218390804597
0.8200899550224887,0.9596491228070175,0.021329365079365
0.8213213213213213,0.9596491228070175,0.0216388888888888
0.8210526315789474,0.9578947368421052,0.0227564102564102
0.822289156626506,0.9578947368421052,0.0228048780487804
0.8235294117647058,0.9578947368421052,0.023153409090909
0.824773413897281,0.9578947368421052,0.0233141447368421
0.8245083207261724,0.956140350877193,0.02361911623439
0.8257575757575758,0.956140350877193,0.0238707983193277
0.8270106221547799,0.956140350877193,0.0240985576923076
0.8282674772036475,0.956140350877193,0.024703302373581
0.8295281582952816,0.956140350877193,0.0250853242320819
0.8307926829268293,0.956140350877193,0.0251552795031055
0.8320610687022901,0.956140350877193,0.0262856257744733
0.8333333333333334,0.956140350877193,0.027016129032258
0.8346094946401225,0.956140350877193,0.0277246992215145
0.8343558282208589,0.9543859649122807,0.0277430555555555
0.8356374807987711,0.9543859649122807,0.0281018518518518
0.8369230769230769,0.9543859649122807,0.0305555555555555
0.8366718027734977,0.9526315789473684,0.0319384835479256
0.8379629629629629,0.9526315789473684,0.0321385542168674
0.839258114374034,0.9526315789473684,0.0336995814307458
0.8405572755417957,0.9526315789473684,0.0363273453093812
0.8418604651162791,0.9526315789473684,0.0380099302200751
0.843167701863354,0.9526315789473684,0.038459388971684
0.8429237947122862,0.9508771929824561,0.0393259281801582
0.8426791277258567,0.9491228070175438,0.0394971804511278
0.84399375975039,0.9491228070175438,0.0400123274161735
0.84375,0.9473684210526315,0.040109357696567
0.8450704225352113,0.9473684210526315,0.0403507786762503
0.8448275862068966,0.9456140350877194,0.0406406913866357
0.8445839874411303,0.9438596491228071,0.0406769793745841
0.8459119496855346,0.9438596491228071,0.0408002235982112
0.8456692913385827,0.9421052631578948,0.0418415766140205
0.8454258675078864,0.9403508771929825,0.0419028824303313
0.8451816745655608,0.9385964912280702,0.0437889077532541
0.8465189873417721,0.9385964912280702,0.0440230396706634
0.8478605388272583,0.9385964912280702,0.0443548387096773
0.8492063492063492,0.9385964912280702,0.045441245318352
0.8505564387917329,0.9385964912280702,0.0470869538981414
0.8503184713375797,0.9368421052631579,0.0487068965517241
0.8516746411483254,0.9368421052631579,0.0514150943396226
0.853035143769968,0.9368421052631579,0.0532683243300497
0.8528,0.9350877192982456,0.0559991552306737
0.8541666666666666,0.9350877192982456,0.0590732519422863
0.8539325842696629,0.9333333333333333,0.0593533737024221
0.8536977491961415,0.9315789473684211,0.0611274161034033
0.8534621578099839,0.9298245614035088,0.0613065738142632
0.8548387096774194,0.9298245614035088,0.0634705924960161
0.8546042003231018,0.9280701754385965,0.069834081977084
0.8559870550161812,0.9280701754385965,0.0720992653764689
0.8557536466774717,0.9263157894736842,0.0724966469639663
0.8571428571428571,0.9263157894736842,0.0727924078595511
0.8569105691056911,0.9245614035087719,0.0730300440667296
0.8566775244299675,0.9228070175438596,0.0737520038963653
0.8564437194127243,0.9210526315789473,0.0738804636437908
0.8562091503267973,0.9192982456140351,0.0743302319599583
0.855973813420622,0.9175438596491228,0.0757370570313998
0.8557377049180328,0.9157894736842105,0.0772657998866113
0.8555008210180624,0.9140350877192982,0.0793033770880842
0.8552631578947368,0.9122807017543859,0.0799527452143585
0.8550247116968699,0.9105263157894737,0.0805236816406249
0.8547854785478548,0.9087719298245615,0.0805799845790437
0.8545454545454545,0.9070175438596492,0.0821114763974131
0.8543046357615894,0.9052631578947369,0.0825864489489489
0.8540630182421227,0.9035087719298246,0.0839274263579429
0.8538205980066446,0.9017543859649123,0.0842604961440656
0.8535773710482529,0.9,0.0854425373048214
0.8533333333333334,0.8982456140350877,0.0865940852217318
0.8530884808013356,0.8964912280701754,0.0873787366380994
0.8528428093645485,0.8947368421052632,0.0875830777096114
0.8542713567839196,0.8947368421052632,0.0879840621435091
0.8540268456375839,0.8929824561403509,0.090328761479005
0.853781512605042,0.8912280701754386,0.0903309390170385
0.8535353535353535,0.8894736842105263,0.0906239389460127
0.8532883642495784,0.887719298245614,0.0912481999367341
0.8530405405405406,0.8859649122807017,0.0926788237297615
0.8527918781725888,0.8842105263157894,0.0930962922398865
0.8525423728813559,0.8824561403508772,0.0939051004830883
0.8522920203735145,0.8807017543859649,0.0940455818682463
0.8520408163265306,0.8789473684210526,0.0943870350576912
0.8517887563884157,0.8771929824561403,0.0945102425079541
0.8515358361774744,0.875438596491228,0.0952643898542041
0.8512820512820513,0.8736842105263158,0.0954216536309051
0.851027397260274,0.8719298245614036,0.0965892647412431
0.8507718696397941,0.8701754385964913,0.0969882062570875
0.8505154639175257,0.868421052631579,0.0972501611210022
0.8502581755593803,0.8666666666666667,0.0976708006060712
0.85,0.8649122807017544,0.0983683809108738
0.8514680483592401,0.8649122807017544,0.0986015981735159
0.8529411764705882,0.8649122807017544,0.0990838279146941
0.8526863084922011,0.8631578947368421,0.0993849771101959
0.8524305555555556,0.8614035087719298,0.0997952149065509
0.8521739130434782,0.8596491228070176,0.099949169321222
0.8519163763066202,0.8578947368421053,0.102274083546462
0.8534031413612565,0.8578947368421053,0.1023320363046818
0.8531468531468531,0.856140350877193,0.1029267333188124
0.8528896672504378,0.8543859649122807,0.1029491331370143
0.8526315789473684,0.8526315789473684,0.1035333512563365
0.8523725834797891,0.8508771929824561,0.1038924437202703
0.852112676056338,0.8491228070175438,0.1040506752119677
0.8518518518518519,0.8473684210526315,0.1043333226331107
0.8515901060070671,0.8456140350877193,0.1064968592729807
0.8513274336283185,0.843859649122807,0.1071058720824759
0.851063829787234,0.8421052631578947,0.1073270129586997
0.8525754884547069,0.8421052631578947,0.1074434513250725
0.8523131672597865,0.8403508771929824,0.1076018638287681
0.8520499108734403,0.8385964912280702,0.1079213728443595
0.8517857142857143,0.8368421052631579,0.1079913277523357
0.851520572450805,0.8350877192982457,0.1082312091503268
0.8530465949820788,0.8350877192982457,0.1095003333417719
0.8527827648114902,0.8333333333333334,0.1096612823749446
0.8525179856115108,0.8315789473684211,0.1096618728438769
0.8522522522522522,0.8298245614035088,0.1115388637884872
0.8537906137184116,0.8298245614035088,0.1115807884226096
0.8535262206148282,0.8280701754385965,0.1116628787114817
