precision,recall,thresholds
0.22303030303030302,1.0,0.0
0.22330097087378642,1.0,0.0182588935619795
0.22343655130540377,1.0,0.0188246968637792
0.2235722964763062,1.0,0.0195256174535866
0.2237082066869301,1.0,0.0198337656659867
0.22384428223844283,1.0,0.019933617885025
0.22398052343274497,1.0,0.0202438682907233
0.2241169305724726,1.0,0.0202646293502008
0.22425350396099938,1.0,0.020352512397796
0.22439024390243903,1.0,0.0205124179281245
0.22452715070164733,1.0,0.0206591106269792
0.22466422466422467,1.0,0.0212178752439523
0.22480146609651802,1.0,0.0218833634756959
0.22493887530562348,1.0,0.0230352544167158
0.22507645259938838,1.0,0.0231526607381846
0.2252141982864137,1.0,0.023248232173499
0.22535211267605634,1.0,0.023726830211302
0.22549019607843138,1.0,0.0239046316155038
0.22562844880441446,1.0,0.0243799123648966
0.22576687116564417,1.0,0.024453988469622
0.22590546347452425,1.0,0.0247131336075721
0.22604422604422605,1.0,0.0248090456266797
0.22618315918869084,1.0,0.0251441646582077
0.22632226322263221,1.0,0.0251657337663672
0.22646153846153846,1.0,0.0252296238025421
0.22660098522167488,1.0,0.0253306919501125
0.22674060382008626,1.0,0.0255644800556545
0.22688039457459927,1.0,0.0255683374764822
0.2270203578038248,1.0,0.025787487754948
0.2271604938271605,1.0,0.0259395509482864
0.22730080296479308,1.0,0.0259861340120075
0.22744128553770088,1.0,0.0261728952795853
0.22758194186765615,1.0,0.0263312074617834
0.22772277227722773,1.0,0.0264985132671528
0.22786377708978328,1.0,0.0269562866210469
0.22800495662949194,1.0,0.0270749841392986
0.22814631122132673,1.0,0.0271516958226085
0.228287841191067,1.0,0.027312028115409
0.22842954686530106,1.0,0.0273231927944594
0.22857142857142856,1.0,0.027386952433025
0.22871348663766314,1.0,0.0274481524945529
0.22885572139303484,1.0,0.0274515195864786
0.22899813316739265,1.0,0.027533439817113
0.22914072229140722,1.0,0.0277842448246222
0.2292834890965732,1.0,0.027786149308855
0.22942643391521197,1.0,0.0279699263166858
0.2295695570804741,1.0,0.0280079991342458
0.22971285892634208,1.0,0.0281228197745451
0.22985633978763273,1.0,0.0281512491535863
0.23,1.0,0.0282120954620441
0.23014383989993747,1.0,0.0284690720108543
0.23028785982478098,1.0,0.028527282583641
0.23043206011271133,1.0,0.0285411199869261
0.23057644110275688,1.0,0.0285966424746731
0.23072100313479624,1.0,0.0286521639600489
