,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027525102169773017,0.0,0.0,-0.005460988283454131,0.0,0.0,0.0,0.0,0.0,-0.004049657942074708,0.0,0.0,0.0,-0.015456194157167083,-0.014307609256351092,-0.015494712039827446,0.0,0.0,0.0,-0.014777737124566717,-0.016285049041848552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046484435171300865,0.0,0.0,0.0,0.0,-0.0005173370590179962,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030646148505811773,0.0,0.0,-0.005922044196888003,0.0,0.0,0.0,0.0,0.0,-0.004430581799235274,0.0,0.0,0.0,-0.015739543192987714,-0.014056490853623815,-0.015455121783052398,0.0,0.0,0.0,-0.014629376682113582,-0.01670467468703597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005076826657441562,0.0,0.0,0.0,0.0,-0.0005092399586522032,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002553022597714232,0.0,0.0,-0.005539117437751928,0.0,0.0,0.0,0.0,0.0,-0.003712984580202463,0.0,0.0,0.0,-0.01509470475986741,-0.013082536439354605,-0.015702277417741262,0.0,0.0,0.0,-0.01428559888248306,-0.015792648799456546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004478034458447462,0.0,0.0,0.0,0.0,-0.0005099759501250115,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034460107320220443,0.0,0.0,-0.0052031513845281485,0.0,0.0,0.0,0.0,0.0,-0.004197911349524801,0.0,0.0,0.0,-0.01577766772724806,-0.013127900352081603,-0.015254893688020502,0.0,0.0,0.0,-0.013873186606436641,-0.017140695004738207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004826896328420968,0.0,0.0,0.0,0.0,-0.0005139261040454923,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035998311587364246,0.0,0.0,-0.006472093810078326,0.0,0.0,0.0,0.0,0.0,-0.004829180274653788,0.0,0.0,0.0,-0.016720638537103063,-0.015145737325338493,-0.016335502251399302,0.0,0.0,0.0,-0.015442885465962286,-0.0174254589790377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005419477726997204,0.0,0.0,0.0,0.0,-0.0004998448624642798,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002666856096823933,0.0,0.0,-0.004025317052681309,0.0,0.0,0.0,0.0,0.0,-0.003222800102846942,0.0,0.0,0.0,-0.015131891304076809,-0.013273299040081324,-0.01446772775371429,0.0,0.0,0.0,-0.013455611393351682,-0.015996035104438606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005167275767803324,0.0,0.0,0.0,0.0,-0.0005048154997830493,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004316430973572649,0.0,0.0,-0.005761802569521329,0.0,0.0,0.0,0.0,0.0,-0.00486498475435707,0.0,0.0,0.0,-0.01633076384829764,-0.013850799966245895,-0.015256771390107763,0.0,0.0,0.0,-0.014987207135453798,-0.016925023495692578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005010334006897261,0.0,0.0,0.0,0.0,-0.0005039073752023023,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003326509130334554,0.0,0.0,-0.006578007594497069,0.0,0.0,0.0,0.0,0.0,-0.004723636921442846,0.0,0.0,0.0,-0.016085790343446784,-0.014020135480002008,-0.016633724754713114,0.0,0.0,0.0,-0.014832774242133967,-0.016487229162783237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00547065081945942,0.0,0.0,0.0,0.0,-0.000499284202731117,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002584565719179537,0.0,0.0,-0.005742907316669335,0.0,0.0,0.0,0.0,0.0,-0.003920043677921009,0.0,0.0,0.0,-0.015585133723979508,-0.014175805008351366,-0.01517731440929461,0.0,0.0,0.0,-0.014898250696890348,-0.016856937810801595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004893637315616826,0.0,0.0,0.0,0.0,-0.0005098116840657011,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003297338929270995,0.0,0.0,-0.005484432760072905,0.0,0.0,0.0,0.0,0.0,-0.004232616902971585,0.0,0.0,0.0,-0.01603717702638181,-0.014008879704581229,-0.016440624695289386,0.0,0.0,0.0,-0.014648952646827787,-0.01717880916375322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004883928560149242,0.0,0.0,0.0,0.0,-0.0005146849657293728,0.0,0.0,0.0,0.0,0.0,0.0
