fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
0.0,0.0,0.62,0.71,0.64,0.0404203590699652,0.0421165884434486,0.4770093281106338,0.5006758844508177,0.0861072674279485,0.0409540197614312,0.6924721387807327,0.0720850344401985,0.1037172741475253,0.1073270129586997,0.6064512656612816,0.2724985175891689,1484.0,77.111846361186,11.437391304347823,943.0,76.25408801696712,11.969266917293233,3535.0,90.14370155586988,3.1554729729729734,5962.0,81.16987864467433,8.854043731538011,87.19510863804982,5.479118072289157,91.37707290533189,2.763230884557721,89.30416974169742,2.9300103842159912,14.901370689655172,13.838088888888889,5.132092113665389,89.29211709502637,3.7241197803542896,11.290517230736482,23.36783307610777,34.27951945175429,0.6827362787842054,0.1168515979002014,0.0579234718113627,0.55,0.71,0.68,0.82,0.88,0.87,0.58,0.52,0.84,6.25,7.715,1.365,1.1124296393046509,88.16285714285713,86.41
0.0,0.0,0.61,0.69,0.62,0.0468425218813123,0.1818822307322133,0.4776572673784363,0.571814059745444,0.053860863237248,0.0392142842452154,0.6824472126610293,0.0454625004350711,0.0758374226095561,0.0724966469639663,0.611724258261118,0.2533527759448801,1763.0,75.95103516732843,12.962637362637365,2013.0,78.80347242921015,13.100591715976332,3643.0,89.57021136426022,3.1510876730388926,7419.0,81.44157298693294,9.738105583884195,86.88543190249072,5.485935742971887,90.89060935799785,2.779385307346327,89.34837638376383,2.9184579439252336,16.09190344827586,14.793431481481482,5.069687899106001,89.04147254808413,3.727926331414482,11.985007609621114,22.23919207477105,34.27951945175429,0.7037842700427652,0.1274628863752727,0.0579234718113627,0.53,0.7,0.68,0.82,0.88,0.87,0.55,0.51,0.85,7.345000000000001,8.815000000000001,1.375,-17.760717497067276,87.01,86.26249999999999
0.0,0.0,0.34,0.49,0.37,0.0269562866210469,0.0956409464032537,0.4250150768077886,0.5074510340502367,0.0096608969798004,0.0096013474843739,0.4625799529622073,0.0095898516510741,0.0,0.0,0.5779646215357845,0.1926548738452615,1371.0,67.13498905908095,29.31428571428572,1608.0,72.96542910447761,29.50193965517241,3767.0,84.08405760552164,3.8549549549549553,6746.0,74.72815858969341,20.89039344147103,84.08802861685214,5.75980562248996,87.61120783460282,2.870014992503748,87.54640836408363,2.990186915887851,29.80931379310345,29.86891296296296,5.535272988505747,86.41521493851286,3.8733358436271854,21.73783324819072,61.0270554039081,34.27951945175429,0.239843365508182,0.0190304280519054,0.0579234718113627,0.07,0.46,0.46,0.81,0.89,0.89,0.07,0.07,0.84,25.65,25.76,1.565,14.296685137775173,79.86,78.465
0.0,0.0,0.35,0.49,0.38,0.0540794318373586,0.0189193834185452,0.4215506346545671,0.4311454048478891,0.0098549895087201,0.0,0.5570406026896645,0.0097568148395962,0.0,0.0,0.609681594656529,0.203227198218843,1775.0,71.03719718309858,28.768157894736845,406.0,70.15306650246306,29.300478468899524,3698.0,84.73652379664685,3.4196172248803824,5879.0,75.30892916073617,20.496084529505584,84.06037625861156,5.816700401606426,87.76780195865071,2.838898050974513,88.29356703567035,2.78232952578747,29.46471206896552,29.50042037037037,5.028061143039591,86.70724841764421,3.812642659456136,21.33106452745849,37.32270267514085,34.27951945175429,0.4575753939686126,0.0493095255395041,0.0579234718113627,0.08,0.47,0.47,0.8,0.89,0.89,0.09,0.08,0.86,24.84,25.325,1.4,29.952547251478904,80.97857142857143,79.69625
0.0,0.0,0.35,0.49,0.38,0.0536053280169434,0.0199053550294054,0.4362802332686077,0.4477470872472754,0.0097783399560168,0.0,0.5571874490892649,0.0098112492158014,0.0,0.0,0.6145638829964647,0.2048546276654882,1900.0,71.36025526315788,28.60735294117647,546.0,70.68850732600731,29.09,3675.0,85.16310884353743,3.365370813397129,6121.0,75.73729047756754,20.35424125152453,83.86883942766296,5.84162891566265,87.79905331882482,2.820029985007496,88.4240959409594,2.7360591900311526,29.318922413793103,29.380212962962965,4.960891602809706,86.69732956248238,3.7992393635671,21.22000899318859,36.61175365761606,34.27951945175429,0.4671368196518677,0.051144268744174,0.0579234718113627,0.09,0.47,0.47,0.8,0.89,0.89,0.09,0.08,0.86,24.545,25.15,1.385,32.46467222567742,80.53714285714285,79.54875
0.0,0.0,0.33,0.49,0.36,0.0202646293502008,0.023966227782549,0.4485799916515107,0.4443827464066295,0.0093850134821874,0.0092848933505909,0.5134237876509096,0.009265058437915,0.0,0.0,0.5710016494014011,0.1903338831338003,627.0,62.17310207336524,29.32867132867133,542.0,68.13789667896678,29.787499999999994,3668.0,85.16965512540894,4.077392344497607,4837.0,71.82688462591365,21.064521224389647,83.78121356650769,5.733624096385542,87.74505984766049,2.8736656671664167,88.4661254612546,2.7664589823468324,30.4595551724138,30.488903703703706,5.496878991060025,86.66413295847427,3.791249581966264,22.148445955725844,56.43346349585551,34.27951945175429,0.2695260619299693,0.022183087182195,0.0579234718113627,0.06,0.45,0.45,0.81,0.88,0.89,0.06,0.06,0.83,26.455,26.745,1.755,13.484087120966592,80.79142857142857,80.1775
0.0,0.0,0.36,0.5,0.39,0.2298408014134584,0.0567378255689664,0.4569958422954065,0.5089116800460515,0.0098439043728497,0.0099793297099691,0.5854403204738601,0.0098354132314241,0.0,0.0,0.623020456752288,0.207673485584096,3048.0,74.25186515748031,27.865505226480835,866.0,76.78367782909932,28.404,3823.0,84.59283939314675,3.3114619883040937,7737.0,78.54279412657546,19.860322404928308,84.32823529411765,5.837272289156627,88.21409140369967,2.8424737631184405,88.65338253382534,2.756403599861544,28.596200000000003,28.940822222222224,4.87276101532567,87.06523641054754,3.812049884045537,20.80326107918264,57.0099353272781,34.27951945175429,0.265542941857708,0.0217464410208216,0.0579234718113627,0.1,0.48,0.48,0.8,0.89,0.89,0.11,0.1,0.86,24.275,24.77,1.27,40.19408249836931,80.45714285714284,79.52625
0.0,0.0,0.44,0.57,0.47,0.1695939354565728,0.0451420315688854,0.4571627824691162,0.4893835030671042,0.0118301112468089,0.0124882096371279,0.6057564114175609,0.0120941619337057,0.0,0.0,0.6268882989456308,0.2089627663152102,2858.0,74.60193142057382,21.90833333333333,859.0,76.91321303841676,22.715625000000003,3781.0,86.25132240148109,3.188262108262108,7498.0,79.25548895349056,15.937406813865149,84.5117276099629,6.004711646586346,89.23212187159956,2.7683058470764617,88.66617466174662,2.934830391138802,23.47959655172414,24.354494444444445,4.88121408045977,87.4700080477697,3.902615961600537,17.571768358876117,58.71556655272359,34.27951945175429,0.2542042655620625,0.0205269225177993,0.0579234718113627,0.24,0.56,0.55,0.8,0.89,0.88,0.25,0.23,0.86,16.865000000000002,17.36,1.205,65.28160065264137,82.70142857142858,81.35875
0.0,0.0,0.47,0.59,0.5,0.1999959884216481,0.0458833186343796,0.4669801715682381,0.511677701760666,0.0125203746476204,0.0134068484816105,0.6438584898309813,0.0128867075209474,0.0,0.0,0.6261468010195941,0.2087156003398647,2723.0,75.62556004406903,20.85534188034188,846.0,77.33295508274233,21.65130718954249,3825.0,86.19489673202614,3.171611111111111,7394.0,79.71780395294583,15.22608672699849,85.38952305246423,5.816918875502008,89.66621327529924,2.7276536731634184,88.58725707257072,3.0865005192108,22.284450000000003,23.26292407407407,4.932012292464878,87.8809978001114,3.877024355958742,16.82646212217965,57.82082280522775,34.27951945175429,0.2600705731243324,0.0211535798064545,0.0579234718113627,0.28,0.58,0.56,0.8,0.89,0.88,0.29,0.26,0.86,15.26,16.49,1.185,27.65768379684414,83.28285714285714,81.78999999999999
0.0,0.0,0.35,0.49,0.38,0.0474168148830413,0.025579799239505,0.4003838053248803,0.4187895336894188,0.0094606135630618,0.0096086605050947,0.5396913570410843,0.009486986694567,0.0,0.0,0.6133268675270591,0.2044422891756863,1921.0,70.12644976574701,30.408020050125312,719.0,70.56608484005564,30.240372670807457,3667.0,84.32471093536952,3.323732856290996,6307.0,75.00574851372406,21.324041859074587,83.32916269210386,5.821792771084337,86.94091403699673,2.798185907046477,87.62354243542435,2.918691588785047,30.06645862068965,30.00989814814815,5.021611590038313,85.9645397215083,3.846223422305288,21.69932278629204,35.514349379561786,34.27951945175429,0.4823130092062093,0.054179954959602,0.0579234718113627,0.07,0.47,0.47,0.8,0.89,0.89,0.07,0.07,0.86,25.805,26.185,1.33,71.01413841002295,78.16714285714285,76.835
