fpr,tpr,thresholds
0.0,0.0,inf
0.001851851851851852,0.0,6394.0
0.002777777777777778,0.0,4940.0
0.002777777777777778,0.0017543859649122807,4761.0
0.009259259259259259,0.0017543859649122807,4191.0
0.011111111111111112,0.0017543859649122807,4187.0
0.014814814814814815,0.0017543859649122807,4149.0
0.016666666666666666,0.0017543859649122807,4146.0
0.016666666666666666,0.0035087719298245615,4137.0
0.025,0.0035087719298245615,3994.0
0.028703703703703703,0.0035087719298245615,3975.0
0.03148148148148148,0.0035087719298245615,3944.0
0.03148148148148148,0.005263157894736842,3937.0
0.03333333333333333,0.005263157894736842,3931.0
0.03333333333333333,0.007017543859649123,3916.0
0.03518518518518519,0.007017543859649123,3907.0
0.037037037037037035,0.008771929824561403,3900.0
0.03796296296296296,0.008771929824561403,3893.0
0.03796296296296296,0.010526315789473684,3851.0
0.03888888888888889,0.010526315789473684,3849.0
0.03888888888888889,0.012280701754385965,3831.0
0.040740740740740744,0.012280701754385965,3827.0
0.041666666666666664,0.014035087719298246,3817.0
0.04259259259259259,0.014035087719298246,3806.0
0.04259259259259259,0.017543859649122806,3805.0
0.04351851851851852,0.017543859649122806,3802.0
0.04351851851851852,0.01929824561403509,3777.0
0.044444444444444446,0.01929824561403509,3776.0
0.044444444444444446,0.021052631578947368,3772.0
0.04722222222222222,0.021052631578947368,3759.0
0.04814814814814815,0.02280701754385965,3757.0
0.04814814814814815,0.02982456140350877,3747.0
0.049074074074074076,0.02982456140350877,3744.0
0.049074074074074076,0.031578947368421054,3730.0
0.05,0.031578947368421054,3724.0
0.05185185185185185,0.031578947368421054,3723.0
0.05185185185185185,0.03508771929824561,3721.0
0.053703703703703705,0.03508771929824561,3716.0
0.053703703703703705,0.03859649122807018,3713.0
0.05462962962962963,0.03859649122807018,3712.0
0.05462962962962963,0.04035087719298246,3706.0
0.05648148148148148,0.04035087719298246,3700.0
0.05740740740740741,0.042105263157894736,3690.0
