feature,importance
chain_pair_iptm_AL,0.09456376743210544
iptm_A,0.08849841369271427
iptm_H,0.07543246146621835
interface_plddt_AH,0.04890807658107072
chain_pair_iptm_AH,0.045670238969679165
iptm_L,0.04374542692017603
chain_pair_pae_min_AH,0.042298066444208825
avg_interface_pae,0.0410292739301088
interface_plddt_AL,0.0359448211495541
chain_pair_pae_min_AL,0.03406487229297421
ipTM,0.03303586109463704
avg_model_plddt,0.03233618049142196
avg_interface_plddt,0.023948713819841403
interface_plddt_HL,0.023523376876362447
interface_pae_AH,0.021399666424159264
LIS_AL,0.02138596874658542
interface_pae_AL,0.019588334100122718
pdockq2,0.019026597931934057
chain_pair_pae_AH,0.01739799613296562
chain_plddt_H,0.017150802511489302
chain_plddt_A,0.016802700194497148
ranking_confidence,0.01572501457955924
query_avg_RMSD,0.014353207507422703
scaled_query_RMSD,0.013563138460511529
pdockq2_AH,0.01156840929852896
mpdockq,0.010559014923418932
pdockq2_AL,0.01017117291928777
pdockq2_HL,0.009763199768733265
model_avg_RMSD,0.009202238446039528
scaled_model_RMSD,0.009135396005829704
pdockq_HL,0.008752401875405226
mpdockq_AH,0.007316190621550809
pdockq,0.007304659649518442
total_contacts,0.005010719003081679
chain_pae_A,0.004633774116514561
contacts_HL,0.003995499349982015
LIS_AH,0.003911900060697793
ptm_A,0.003792925787420336
mpdockq_HL,0.0037539127199010844
pdockq_AL,0.003582127938983465
chain_plddt_L,0.0033875074488810973
contacts_AL,0.0032372129751309
contacts_AH,0.003123501144656799
mpdockq_AL,0.0030264647851994102
chain_pae_H,0.0029572540209927625
LIS_HL,0.002941139147741795
pdockq_AH,0.002901860339783337
ptm_H,0.002657391673034023
interface_pae_HL,0.0026415441847661655
scaled_RMSD_ratio,0.0025452773721294547
avg_internal_pae,0.002432604786168222
chain_pair_pae_AL,0.0024028071627114167
chain_pair_pae_HL,0.0018984334759300483
chain_pair_pae_min_HL,0.0017637677443723087
chain_pae_L,0.001734566027021488
avg_pair_pae,0.0016968625630354066
pTM,0.0016807262032097947
del_G_B,0.0014779162877094736
avg_LIS,0.0014597323924731079
ptm_L,0.0010125684126536627
chain_pair_iptm_HL,0.0009644399868038947
fraction_disordered,0.00020990163038233368
has_clash,0.0
