model_path,del_G_B
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-9_sample-4/PDBs/model.pdb,15.24145239258769
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-10_sample-0/PDBs/model.pdb,246.82668765276935
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-10_sample-1/PDBs/model.pdb,25.102616297445252
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-10_sample-2/PDBs/model.pdb,5.67803300438959
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-10_sample-3/PDBs/model.pdb,326.02994177892054
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t01_7t01/seed-10_sample-4/PDBs/model.pdb,67.57155947797054
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-1_sample-0/PDBs/model.pdb,210.3370461827098
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-1_sample-1/PDBs/model.pdb,246.77669899208547
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-1_sample-2/PDBs/model.pdb,187.31871341060446
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-1_sample-3/PDBs/model.pdb,87.49434742772593
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-1_sample-4/PDBs/model.pdb,208.89018701736944
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-2_sample-0/PDBs/model.pdb,-12.718525874788725
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-2_sample-1/PDBs/model.pdb,-17.004036228996938
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-2_sample-2/PDBs/model.pdb,-24.5718753140776
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-2_sample-3/PDBs/model.pdb,-10.191153403782721
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-2_sample-4/PDBs/model.pdb,-12.620316899078716
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-3_sample-0/PDBs/model.pdb,-0.11731979737845677
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-3_sample-1/PDBs/model.pdb,2.855545436836337
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-3_sample-2/PDBs/model.pdb,55.39141242566734
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-3_sample-3/PDBs/model.pdb,-34.98059013499528
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-3_sample-4/PDBs/model.pdb,58.3244177637751
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-4_sample-0/PDBs/model.pdb,181.66052910921798
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-4_sample-1/PDBs/model.pdb,57.017703779651185
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-4_sample-2/PDBs/model.pdb,201.56334743068294
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-4_sample-3/PDBs/model.pdb,50.73097610184459
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-4_sample-4/PDBs/model.pdb,52.92907139290355
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-5_sample-0/PDBs/model.pdb,220.88021392642065
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-5_sample-1/PDBs/model.pdb,114.44726538717822
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-5_sample-2/PDBs/model.pdb,20.463619987369043
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-5_sample-3/PDBs/model.pdb,124.05670399967829
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-5_sample-4/PDBs/model.pdb,220.1593392516807
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-6_sample-0/PDBs/model.pdb,53.32745445095725
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-6_sample-1/PDBs/model.pdb,174.08360044775628
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-6_sample-2/PDBs/model.pdb,29.676959102853857
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-6_sample-3/PDBs/model.pdb,9.772086802378055
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-6_sample-4/PDBs/model.pdb,175.88697262439928
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-7_sample-0/PDBs/model.pdb,76.77960900977143
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-7_sample-1/PDBs/model.pdb,166.91822406143388
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-7_sample-2/PDBs/model.pdb,68.37459915216883
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-7_sample-3/PDBs/model.pdb,67.49186308467796
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-7_sample-4/PDBs/model.pdb,112.73611430063133
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-8_sample-0/PDBs/model.pdb,32.95783975429515
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-8_sample-1/PDBs/model.pdb,4.937994931997878
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-8_sample-2/PDBs/model.pdb,22.416338124156255
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-8_sample-3/PDBs/model.pdb,38.08623849553538
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-8_sample-4/PDBs/model.pdb,-2.0081176566753527
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-9_sample-0/PDBs/model.pdb,132.07042344759395
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-9_sample-1/PDBs/model.pdb,71.55201150083582
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-9_sample-2/PDBs/model.pdb,77.25502722137577
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-9_sample-3/PDBs/model.pdb,72.46220649783709
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-9_sample-4/PDBs/model.pdb,143.01001916737235
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-10_sample-0/PDBs/model.pdb,123.003639061716
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-10_sample-1/PDBs/model.pdb,453.6704061494571
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-10_sample-2/PDBs/model.pdb,-29.01676086969843
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-10_sample-3/PDBs/model.pdb,33.12749084409427
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7qnw_7qnw/seed-10_sample-4/PDBs/model.pdb,135.49873258105606
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-1_sample-0/PDBs/model.pdb,55.221611758605945
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-1_sample-1/PDBs/model.pdb,-22.8832759601612
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-1_sample-2/PDBs/model.pdb,-7.910025576439352
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-1_sample-3/PDBs/model.pdb,-19.45863866436082
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-1_sample-4/PDBs/model.pdb,-43.36790409621801
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-2_sample-0/PDBs/model.pdb,-34.140328753414906
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-2_sample-1/PDBs/model.pdb,-2.4688471767733517
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-2_sample-2/PDBs/model.pdb,-57.683102716081635
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-2_sample-3/PDBs/model.pdb,-25.924082135211393
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-2_sample-4/PDBs/model.pdb,-154.90119957204217
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-3_sample-0/PDBs/model.pdb,46.33057573979261
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-3_sample-1/PDBs/model.pdb,-7.8243241667966
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-3_sample-2/PDBs/model.pdb,-36.08192799226242
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-3_sample-3/PDBs/model.pdb,-17.07000551304111
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-3_sample-4/PDBs/model.pdb,-10.955134884106656
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-4_sample-0/PDBs/model.pdb,-42.9612045794031
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-4_sample-1/PDBs/model.pdb,-88.15518055161067
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-4_sample-2/PDBs/model.pdb,-68.51087031447139
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-4_sample-3/PDBs/model.pdb,64.29797032544934
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-4_sample-4/PDBs/model.pdb,-55.84509676682387
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-5_sample-0/PDBs/model.pdb,-53.093066490365004
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-5_sample-1/PDBs/model.pdb,16.7343016082458
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-5_sample-2/PDBs/model.pdb,-0.9205564088828169
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-5_sample-3/PDBs/model.pdb,21.86302062859386
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-5_sample-4/PDBs/model.pdb,-42.24069400516203
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-6_sample-0/PDBs/model.pdb,-39.77526931447062
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-6_sample-1/PDBs/model.pdb,4.863040794981885
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-6_sample-2/PDBs/model.pdb,-12.000568227398162
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-6_sample-3/PDBs/model.pdb,-35.8187144520092
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-6_sample-4/PDBs/model.pdb,31.459847787945137
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-7_sample-0/PDBs/model.pdb,-22.59191581301036
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-7_sample-1/PDBs/model.pdb,-4.851153437399148
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-7_sample-2/PDBs/model.pdb,-62.3659380077338
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-7_sample-3/PDBs/model.pdb,-47.288348034730234
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-7_sample-4/PDBs/model.pdb,-52.62645822955483
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-8_sample-0/PDBs/model.pdb,-6.25969023519508
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-8_sample-1/PDBs/model.pdb,-36.14954302215426
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-8_sample-2/PDBs/model.pdb,55.300696006440944
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-8_sample-3/PDBs/model.pdb,-48.50814400325544
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-8_sample-4/PDBs/model.pdb,-44.24989557560036
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-9_sample-0/PDBs/model.pdb,26.550898292152397
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-9_sample-1/PDBs/model.pdb,-24.896486378304417
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-9_sample-2/PDBs/model.pdb,-30.968189723198975
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-9_sample-3/PDBs/model.pdb,97.15323096851228
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-9_sample-4/PDBs/model.pdb,-69.00938796506148
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-10_sample-0/PDBs/model.pdb,46.49158048960362
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-10_sample-1/PDBs/model.pdb,-53.5369782613883
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-10_sample-2/PDBs/model.pdb,-25.260941922744905
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-10_sample-3/PDBs/model.pdb,-8.665645292371778
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7tp4_7tp4/seed-10_sample-4/PDBs/model.pdb,97.50037263497444
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-1_sample-0/PDBs/model.pdb,96.93186624475749
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-1_sample-1/PDBs/model.pdb,176.8974009307143
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-1_sample-2/PDBs/model.pdb,292.69146551301617
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-1_sample-3/PDBs/model.pdb,194.41941286300846
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-1_sample-4/PDBs/model.pdb,65.50618098325589
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-2_sample-0/PDBs/model.pdb,20.86206598334445
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-2_sample-1/PDBs/model.pdb,0.8808622693981079
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-2_sample-2/PDBs/model.pdb,135.36669970795933
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-2_sample-3/PDBs/model.pdb,142.57762898349256
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-2_sample-4/PDBs/model.pdb,218.01459675667266
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-3_sample-0/PDBs/model.pdb,142.5031678033331
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-3_sample-1/PDBs/model.pdb,72.32714598151739
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-3_sample-2/PDBs/model.pdb,3.8026664628694107
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-3_sample-3/PDBs/model.pdb,26.57557139661185
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-3_sample-4/PDBs/model.pdb,1.4717505327920435
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-4_sample-0/PDBs/model.pdb,-24.84112784401782
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-4_sample-1/PDBs/model.pdb,9.988604184923247
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-4_sample-2/PDBs/model.pdb,109.46151637838562
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-4_sample-3/PDBs/model.pdb,-21.509284764620304
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-4_sample-4/PDBs/model.pdb,9.817691641430372
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-5_sample-0/PDBs/model.pdb,53.482002946000534
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-5_sample-1/PDBs/model.pdb,33.52223741428122
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-5_sample-2/PDBs/model.pdb,204.86278718436017
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-5_sample-3/PDBs/model.pdb,121.03978559354346
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-5_sample-4/PDBs/model.pdb,8.703793915711913
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-6_sample-0/PDBs/model.pdb,108.12680688072399
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-6_sample-1/PDBs/model.pdb,11.115579519700532
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-6_sample-2/PDBs/model.pdb,58.81570323725606
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-6_sample-3/PDBs/model.pdb,28.01693736146092
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-6_sample-4/PDBs/model.pdb,211.45748939140037
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-7_sample-0/PDBs/model.pdb,52.548504627408896
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-7_sample-1/PDBs/model.pdb,-6.589285635166789
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-7_sample-2/PDBs/model.pdb,-28.92588919293229
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-7_sample-3/PDBs/model.pdb,154.26020348009496
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-7_sample-4/PDBs/model.pdb,100.6465844764378
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-8_sample-0/PDBs/model.pdb,40.42767334312293
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-8_sample-1/PDBs/model.pdb,87.97486329065424
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-8_sample-2/PDBs/model.pdb,-46.309208543935256
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-8_sample-3/PDBs/model.pdb,155.96175627278586
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-8_sample-4/PDBs/model.pdb,26.22292377601866
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-9_sample-0/PDBs/model.pdb,3.150272614269511
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-9_sample-1/PDBs/model.pdb,23.274627819941315
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-9_sample-2/PDBs/model.pdb,209.04977025028865
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-9_sample-3/PDBs/model.pdb,221.71770094409933
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-9_sample-4/PDBs/model.pdb,-16.357818844254666
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-10_sample-0/PDBs/model.pdb,108.82946098337936
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-10_sample-1/PDBs/model.pdb,149.3576412046943
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-10_sample-2/PDBs/model.pdb,-16.15178648616535
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-10_sample-3/PDBs/model.pdb,62.57725626502503
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7t7b_7t7b/seed-10_sample-4/PDBs/model.pdb,90.49858650347159
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-1_sample-0/PDBs/model.pdb,-6.961587721308092
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-1_sample-1/PDBs/model.pdb,23.10950947381491
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-1_sample-2/PDBs/model.pdb,-10.492517648995886
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-1_sample-3/PDBs/model.pdb,21.60037332486229
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-1_sample-4/PDBs/model.pdb,-17.572941513871456
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-2_sample-0/PDBs/model.pdb,-56.45948192571609
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-2_sample-1/PDBs/model.pdb,-18.249638646459402
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-2_sample-2/PDBs/model.pdb,-5.137371857684343
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-2_sample-3/PDBs/model.pdb,-44.17193765377465
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-2_sample-4/PDBs/model.pdb,-15.118294707682935
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-3_sample-0/PDBs/model.pdb,-46.78317334747646
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-3_sample-1/PDBs/model.pdb,-25.96361972493912
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-3_sample-2/PDBs/model.pdb,-18.327182953412716
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-3_sample-3/PDBs/model.pdb,-24.03404876610955
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-3_sample-4/PDBs/model.pdb,-33.20804594317087
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-4_sample-0/PDBs/model.pdb,6.760577934336425
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-4_sample-1/PDBs/model.pdb,-7.090449440950692
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-4_sample-2/PDBs/model.pdb,6.497101147530316
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-4_sample-3/PDBs/model.pdb,-7.107131821058715
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-4_sample-4/PDBs/model.pdb,4.954329950007491
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-5_sample-0/PDBs/model.pdb,-9.232275263656788
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-5_sample-1/PDBs/model.pdb,9.319355206259502
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-5_sample-2/PDBs/model.pdb,-29.42782525368716
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-5_sample-3/PDBs/model.pdb,-17.32836545031182
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-5_sample-4/PDBs/model.pdb,0.023284793544803506
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-6_sample-0/PDBs/model.pdb,5.17660087516856
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-6_sample-1/PDBs/model.pdb,-39.57312200846002
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-6_sample-2/PDBs/model.pdb,18.636846098045112
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-6_sample-3/PDBs/model.pdb,-4.638959209698783
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-6_sample-4/PDBs/model.pdb,12.396645117299272
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-7_sample-0/PDBs/model.pdb,-48.831055083578576
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-7_sample-1/PDBs/model.pdb,-23.21629913171421
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-7_sample-2/PDBs/model.pdb,21.067079319720506
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-7_sample-3/PDBs/model.pdb,-32.497931885789285
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-7_sample-4/PDBs/model.pdb,-21.67839941322245
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-8_sample-0/PDBs/model.pdb,-18.495908597895664
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-8_sample-1/PDBs/model.pdb,-21.710549516423498
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-8_sample-2/PDBs/model.pdb,-2.891534248860353
/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7uzc_7uzc/seed-8_sample-3/PDBs/model.pdb,-6.628891500632335
