,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
150,-0.0018828651,0.0,0.0,0.094560295,-6.929031e-05,-0.36580208,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.001130855,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.0008809241,9.252029e-05,1.0807059,0.26771048,-0.024044476,-0.4918145,0.08988659,0.0029519661,-0.00026211835,-0.11747073,0.37353855,0.01901273,0.58092064,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.02187113,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
151,-0.0018828651,0.0,0.0,0.094560295,-6.929031e-05,-0.36588275,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.001130855,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.0008809241,9.252029e-05,1.0807059,0.26771048,-0.024044476,-0.4918145,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.01901273,0.58092064,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.02187113,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0022292961
152,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.047076583,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,0.0006084746,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.024044476,-0.90620035,0.08988659,0.0029519661,-0.00026211835,-0.11747073,0.37353855,0.01901273,0.58092064,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
153,-0.0055920626,0.0,0.0,0.023672419,-6.929031e-05,0.04729316,0.0,-0.00028816314,0.0,0.0,-0.0059887893,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.00044202717,-0.14462508,0.0,-0.0049897176,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.018193532,0.04338268,-0.00015420739,-0.0040495754,0.00018708134,9.252029e-05,0.42685238,0.10448278,-0.041724086,-1.2912115,-0.007406446,0.0029519661,-0.00059543626,-0.17193907,-0.4288631,0.015767688,-0.40736818,0.017525516,0.004065952,-0.0005201803,0.0,-2.3749732e-05,0.080574326,-0.0007173782,0.0009629785,-0.0032054768,-0.00068248215,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
154,-0.0055920626,0.0,0.0,0.023672419,-0.00042151293,0.04722211,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.00044202717,-0.11990242,0.0,-0.0049897176,0.0,-0.007501284,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.018193532,-0.037768677,-0.00015420739,-0.0040495754,0.00018708134,9.252029e-05,0.38270375,0.09636548,-0.042064205,-1.3300956,-0.007406446,-7.988072e-05,-0.00059543626,-0.17728181,-0.43023646,0.013518074,-0.39492053,-0.04907412,0.003921362,-0.0005201803,0.0,-2.3749732e-05,0.012970027,-0.0007173782,0.0009629785,-0.0032054768,0.0029347888,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
155,-0.0055920626,0.0,0.0,0.045947403,-6.929031e-05,-0.55649596,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.0072405017,0.0011293674,0.0,-0.010668924,-0.15741578,0.0,0.009173643,0.0,-0.007501284,-0.0016397971,0.0,-0.0036076098,-0.0063998285,0.018193532,0.04338268,0.0006363902,-0.00504933,0.0014258695,0.0008418204,-0.026870292,0.11922577,-0.02913111,-0.84587646,-0.007406446,-7.988072e-05,-0.0008157976,-0.1081664,-0.14651924,0.017562753,-0.29099956,-0.0018690636,0.0043675653,-0.0005201803,0.0,-0.00019748382,0.06274857,-0.02680808,0.000784288,-0.0032054768,0.002216971,0.0,0.0,0.0,0.0,-0.0010092901,0.0,-0.0025647325
156,-0.0018828651,0.0,0.0,0.094560295,-6.929031e-05,-0.36580208,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.0004644058,-0.19181925,0.0,0.009173643,0.0,-0.007501284,-0.00021510391,0.0,-0.001130855,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.0025471244,0.0008809241,9.252029e-05,1.0750461,0.27550596,-0.033321712,-0.49365884,0.08988659,-7.988072e-05,-0.00026211835,-0.120218135,0.37353855,0.021277795,0.5398803,0.033535253,0.005826404,-0.00017184537,0.0,-2.3749732e-05,0.07177725,-0.025359746,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
157,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.0025471244,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.033321712,-0.90578854,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.01901273,0.5398803,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.084369555,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0022292961
158,-0.0055920626,0.0,0.0,0.023672419,-0.00042151293,0.04722211,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.00044202717,-0.116767496,0.0,0.009173643,0.0,-0.007501284,-0.00021510391,0.0,-0.00047898205,-0.0063998285,0.018193532,-0.037768677,-0.00015420739,-0.0040495754,0.00018708134,9.252029e-05,0.3770439,0.10331302,-0.042064205,-1.3127569,-0.007406446,-7.988072e-05,-0.00059543626,-0.17728181,-0.43023646,0.015652511,-0.38753387,-0.04907412,0.0043538827,0.0030080234,0.0,-2.3749732e-05,0.012970027,-0.0007173782,0.0009629785,0.019252783,0.0029347888,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
159,-0.0055920626,0.0,0.0,0.023672419,-0.00042151293,0.04722211,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.00044202717,-0.11728219,0.0,0.009173643,0.0,-0.007501284,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.018193532,-0.037768677,-0.00015420739,-0.0040495754,0.00018708134,9.252029e-05,0.38270375,0.099702775,-0.042064205,-1.3277856,-0.007406446,0.0029519661,-0.00059543626,-0.17728181,-0.43023646,0.013518074,-0.39492053,-0.04907412,0.003921362,-0.0005201803,0.0,-2.3749732e-05,0.012970027,-0.0007173782,0.0009629785,-0.0032054768,0.0029347888,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023906203
160,-0.0055920626,0.0,0.0,0.045947403,-6.929031e-05,-0.55504566,0.0,-0.00028816314,0.0,0.0,-0.010179831,0.0,0.0,0.0,-0.0072405017,0.0011293674,0.0,0.001599917,-0.13990724,0.0,0.009173643,0.0,-0.007501284,-0.0016397971,0.0,-0.0036076098,-0.0063998285,-0.0068872557,0.04338268,0.0006363902,-0.0040495754,0.0014258695,0.0008418204,0.38270375,0.10331302,-0.028240956,-0.7896003,-0.007406446,-7.988072e-05,-0.0008157976,-0.1047215,-0.39960992,0.015428638,-0.39096728,-0.029209372,0.0039336286,0.0030080234,0.0,-0.00019748382,0.06798202,-0.023319464,0.000784288,-0.0032054768,0.002216971,0.0,0.0,0.0,0.0,-0.0010092901,0.0,-0.0025647325
161,-0.0018828651,0.0,0.0,0.094560295,-6.929031e-05,-0.36588275,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.001130855,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.0008809241,9.252029e-05,1.0218995,0.26771048,-0.024044476,-0.43300807,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.01901273,0.58092064,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.02187113,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0022292961
162,-0.0018828651,0.0,0.0,0.06959501,-6.929031e-05,0.058153994,0.0,-0.00015241426,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.03667089,0.008725294,0.0,0.0011529782,-0.1917152,0.0,0.005706036,0.0,0.010959379,-0.00021510391,0.0,-0.00071278325,0.00033695673,0.124849774,0.04338268,-3.536031e-05,-0.0019430909,0.00018708134,9.252029e-05,0.9587447,0.22324541,-0.024044476,-0.6388113,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.35292038,0.022124322,0.539495,0.029957743,0.006937578,-0.00017184537,0.0,-2.3749732e-05,0.086246036,-0.0015637547,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023503876
163,-0.0013027617,0.0,0.0,0.05420129,-6.929031e-05,0.13919681,0.0,-0.00015241426,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.03667089,0.008725294,0.0,0.0011529782,-0.18753472,0.0,0.005706036,0.0,0.006772266,-0.00021510391,0.0,-0.0008419749,0.00033695673,0.0626828,0.021464303,-0.00016374173,-0.0014811452,0.00032596916,9.252029e-05,0.46037638,0.17212817,-0.024044476,1.09959,0.0273319,0.0029519661,-0.0001587586,-0.11755139,0.15249534,0.03505415,0.34390938,0.010250026,0.008085667,-0.00017184537,0.0,-2.3749732e-05,0.046230078,-0.0065247384,0.001222085,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005085122
164,-0.0018828651,0.0,0.0,0.06959501,-6.929031e-05,0.058153994,0.0,-0.00015241426,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.03667089,0.008725294,0.0,0.0011529782,-0.1917152,0.0,0.005706036,0.0,0.010959379,-0.00021510391,0.0,-0.00071278325,0.00033695673,0.124849774,0.04338268,-3.536031e-05,-0.0019430909,0.00018708134,9.252029e-05,0.9587447,0.22324541,-0.024044476,-0.6388113,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.35292038,0.022124322,0.539495,0.029957743,0.006937578,-0.00017184537,0.0,-2.3749732e-05,0.086246036,-0.0015637547,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0023503876
165,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,-0.0059887893,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.0004644058,-0.19605169,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.0025471244,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.032981597,-0.90578854,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.016432827,0.5353491,0.033535253,0.0041237064,-0.00017184537,0.0,-2.3749732e-05,0.084369555,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005206214
166,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19605169,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.024044476,-0.90578854,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.016432827,0.58092064,0.033535253,0.0041237064,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005206214
167,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,-0.018048778,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19233395,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.028217746,-0.90578854,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.01901273,0.5610638,0.033535253,0.005261559,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,-0.0022292961
168,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,0.010530175,0.0,0.0,0.0,-0.01118271,0.008725294,0.0,0.0004644058,-0.19605169,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.002079123,0.00018708134,9.252029e-05,1.0807059,0.26771048,-0.024044476,-0.90578854,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.016432827,0.58092064,0.033535253,0.0041237064,-0.00017184537,0.0,-2.3749732e-05,0.08525183,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005206214
169,-0.0018828651,0.0,0.0,0.094560295,-6.929031e-05,-0.36588275,0.0,-0.00028816314,0.0,0.0,-0.0059887893,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.0004644058,-0.19605169,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.001130855,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.0025471244,0.0008809241,9.252029e-05,1.0807059,0.26771048,-0.032981597,-0.4918145,0.08988659,0.0029519661,-0.00026211835,-0.11755139,0.37353855,0.016432827,0.5353491,0.033535253,0.0041237064,-0.00017184537,0.0,-2.3749732e-05,0.084369555,-0.02187113,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005206214
170,-0.0018828651,0.0,0.0,0.074132286,-6.929031e-05,0.04740771,0.0,-0.00028816314,0.0,0.0,-0.0059887893,0.0,0.0,0.0,-0.01118271,0.0011293674,0.0,0.00044202717,-0.19605169,0.0,0.009173643,0.0,0.010959379,-0.00021510391,0.0,-0.00047898205,0.00010101676,0.124849774,0.04338268,-0.00015420739,-0.0025471244,0.00018708134,9.252029e-05,0.89578784,0.26771048,-0.032981597,-0.9563459,0.08988659,0.0029519661,-0.00026211835,-0.1298269,0.37187284,0.016432827,0.3312955,0.033535253,0.0041237064,-0.00017184537,0.0,-2.3749732e-05,0.084369555,-0.0007173782,0.0041968045,-0.0010568138,-0.0002961056,0.0,0.0,0.0,0.0,-0.00029213325,0.0,0.005206214
