fpr,tpr,thresholds
0.0,0.0,inf
0.00078003120124805,0.0,5.016487603305785
0.11310452418096724,0.0,4.403331884687817
0.11310452418096724,0.002717391304347826,4.401119552179128
0.11466458658346333,0.002717391304347826,4.395233956250905
0.11466458658346333,0.005434782608695652,4.391256830601093
0.11700468018720749,0.005434782608695652,4.376705780095611
0.11700468018720749,0.008152173913043478,4.369932027189125
0.11856474258970359,0.008152173913043478,4.3579901372784215
0.11856474258970359,0.010869565217391304,4.3575036652005865
0.12012480499219969,0.010869565217391304,4.348049044844872
0.12012480499219969,0.01358695652173913,4.346847927495668
0.12090483619344773,0.01358695652173913,4.345914967346395
0.12090483619344773,0.016304347826086956,4.343615886978542
0.12246489859594384,0.016304347826086956,4.343381655602222
0.12324492979719189,0.016304347826086956,4.339098942488773
0.12324492979719189,0.019021739130434784,4.338258030121285
0.12480499219968799,0.019021739130434784,4.334311169056932
0.12480499219968799,0.03260869565217391,4.321904571504732
0.12558502340093602,0.03260869565217391,4.31854266261046
0.12558502340093602,0.03804347826086957,4.316066906570705
0.12636505460218408,0.03804347826086957,4.315240570438491
0.12636505460218408,0.04076086956521739,4.314767426362788
0.12714508580343215,0.04076086956521739,4.311545704766044
0.12714508580343215,0.043478260869565216,4.307890177262428
0.12792511700468018,0.043478260869565216,4.30736350088064
0.12792511700468018,0.057065217391304345,4.301086232173797
0.13026521060842433,0.057065217391304345,4.294075703052113
0.13026521060842433,0.059782608695652176,4.293189390910302
0.1310452418096724,0.059782608695652176,4.293049446887912
0.1310452418096724,0.0625,4.292303078768493
0.13182527301092042,0.0625,4.291699261190787
0.13182527301092042,0.07336956521739131,4.28973743835799
0.13260530421216848,0.07336956521739131,4.289710782353725
0.13260530421216848,0.10054347826086957,4.277995468479275
0.13416536661466458,0.10054347826086957,4.262661161813704
0.13416536661466458,0.10597826086956522,4.259236305477809
0.13494539781591264,0.10597826086956522,4.245212226568158
0.13494539781591264,0.10869565217391304,4.240430494468879
0.2589703588143526,0.10869565217391304,3.79064738292011
0.26053042121684866,0.10869565217391304,3.789838935574229
0.30655226209048364,0.10869565217391304,3.70265406162465
0.30655226209048364,0.11141304347826086,3.69973924380704
0.32761310452418096,0.11141304347826086,3.662114845938375
0.32761310452418096,0.11413043478260869,3.662103433289874
0.33151326053042124,0.11413043478260869,3.6558815426997247
0.33151326053042124,0.11684782608695653,3.655244096769521
0.34477379095163807,0.11684782608695653,3.6400826446280994
0.34477379095163807,0.11956521739130435,3.639330725771404
0.3455538221528861,0.11956521739130435,3.6374204037393305
0.3455538221528861,0.125,3.632877009995654
0.3463338533541342,0.125,3.632813981845279
0.3463338533541342,0.12771739130434784,3.6326017673475306
0.3471138845553822,0.12771739130434784,3.631446280991736
0.3471138845553822,0.13043478260869565,3.6311024192380126
0.3619344773790952,0.13043478260869565,3.6123154044167456
0.3619344773790952,0.1331521739130435,3.611864406779661
0.36505460218408736,0.1331521739130435,3.609607438016529
0.36505460218408736,0.1358695652173913,3.6085397653194256
0.37753510140405616,0.1358695652173913,3.5972724683093578
0.37753510140405616,0.13858695652173914,3.596103143560771
0.3790951638065523,0.13858695652173914,3.5952352392376383
0.3790951638065523,0.14130434782608695,3.594553092858178
0.3876755070202808,0.14130434782608695,3.5879005839623987
0.3876755070202808,0.14673913043478262,3.58479646530494
0.3915756630265211,0.14673913043478262,3.5824888226527567
0.3915756630265211,0.15217391304347827,3.5802549616108936
0.3923556942277691,0.15217391304347827,3.578925619834711
0.3923556942277691,0.15489130434782608,3.5785962624945675
0.39391575663026523,0.15489130434782608,3.578112947658402
0.39391575663026523,0.15760869565217392,3.5780964797913954
0.3970358814352574,0.15760869565217392,3.575566158666857
0.3970358814352574,0.16304347826086957,3.5724757351876
0.4032761310452418,0.16304347826086957,3.564347649370004
0.4032761310452418,0.16576086956521738,3.56428364479212
0.4040561622464899,0.16576086956521738,3.5640702479338846
0.4040561622464899,0.16847826086956522,3.56219035202086
0.40561622464898595,0.16847826086956522,3.5602264634667424
0.40561622464898595,0.17119565217391305,3.5601332753875123
0.40717628705148207,0.17119565217391305,3.558937473294403
0.40717628705148207,0.17391304347826086,3.5586773866434886
0.4110764430577223,0.17391304347826086,3.542128437881046
0.4110764430577223,0.1793478260869565,3.541735477328697
0.4118564742589704,0.1793478260869565,3.541411479846176
0.4118564742589704,0.19021739130434784,3.537570621468926
0.41341653666146644,0.19021739130434784,3.5318872451019594
0.41341653666146644,0.19293478260869565,3.5241851368970014
0.4141965678627145,0.19293478260869565,3.52115566996342
0.4141965678627145,0.1983695652173913,3.5200854700854696
0.4157566302652106,0.1983695652173913,3.5187724910035985
0.4173166926677067,0.1983695652173913,3.514198618073431
0.4173166926677067,0.20108695652173914,3.513414457482254
0.41809672386895474,0.20108695652173914,3.513278236914601
0.41809672386895474,0.20652173913043478,3.5116398667246123
0.41887675507020283,0.20652173913043478,3.511292507790272
0.41887675507020283,0.20923913043478262,3.510002897291033
0.4204368174726989,0.20923913043478262,3.5049380247900843
0.4204368174726989,0.21195652173913043,3.503498478922208
0.42121684867394693,0.21195652173913043,3.498984593837535
0.42121684867394693,0.21467391304347827,3.497211357380849
0.42589703588143524,0.21467391304347827,3.4914495798319325
0.42745709828393136,0.21467391304347827,3.4911368785819006
0.4297971918876755,0.21467391304347827,3.487549019607843
0.4329173166926677,0.21467391304347827,3.482853525256564
0.43369734789391573,0.21467391304347827,3.4825420168067227
0.43369734789391573,0.21739130434782608,3.481189337968999
0.43525741029641185,0.21739130434782608,3.479801412768226
0.43525741029641185,0.22282608695652173,3.477828480370853
0.437597503900156,0.22282608695652173,3.4757891884568486
0.4407176287051482,0.22282608695652173,3.474610155937625
0.4407176287051482,0.22554347826086957,3.473931623931624
0.4414976599063963,0.22554347826086957,3.4730672268907563
0.44305772230889234,0.22554347826086957,3.472697587631614
0.44383775351014043,0.22554347826086957,3.4697549019607847
0.44383775351014043,0.22826086956521738,3.469143850499783
0.4453978159126365,0.22826086956521738,3.467387955182073
0.4469578783151326,0.22826086956521738,3.4666733306677324
0.4469578783151326,0.23097826086956522,3.465290453426047
0.45085803432137284,0.23097826086956522,3.4634670098902585
0.45085803432137284,0.23369565217391305,3.462132406200203
0.45241809672386896,0.23369565217391305,3.4614954018392643
0.45553822152886114,0.23369565217391305,3.457521008403362
0.45865834633385333,0.23369565217391305,3.4533053445288555
0.45865834633385333,0.23641304347826086,3.4482616253802694
0.4594383775351014,0.23641304347826086,3.447679063360882
0.4641185647425897,0.23641304347826086,3.4454551512728244
0.4656786271450858,0.23641304347826086,3.4434290746511307
0.4672386895475819,0.23641304347826086,3.439870718379315
0.46801872074882994,0.23641304347826086,3.439811678634332
0.46957878315132606,0.23641304347826086,3.4393442622950823
0.46957878315132606,0.2391304347826087,3.4390120237577864
0.47269890795631825,0.2391304347826087,3.4360389177662265
0.4734789391575663,0.2391304347826087,3.43453081232493
0.4765990639625585,0.2391304347826087,3.433886445421831
0.4781591263650546,0.2391304347826087,3.432794117647059
0.4797191887675507,0.2391304347826087,3.431847261095561
0.48049921996879874,0.2391304347826087,3.430812324929972
0.48205928237129486,0.2391304347826087,3.430661068905771
0.4836193447737909,0.2391304347826087,3.4287114845938373
0.48517940717628705,0.2391304347826087,3.4276889244302287
0.4859594383775351,0.2391304347826087,3.426806722689076
0.4890795631825273,0.2391304347826087,3.4254165000666403
0.4890795631825273,0.2418478260869565,3.4246342170070982
0.4906396255850234,0.2418478260869565,3.424063707850193
0.4914196567862715,0.2418478260869565,3.423892426500474
0.49297971918876754,0.2418478260869565,3.423383979741437
0.4960998439937597,0.2418478260869565,3.4127731092436973
0.49765990639625585,0.2418478260869565,3.41244168999067
0.500780031201248,0.2418478260869565,3.4037885154061627
0.5039001560062403,0.2418478260869565,3.3970345195255227
0.5062402496099844,0.2418478260869565,3.394082283065334
0.5093603744149766,0.2418478260869565,3.392642942822871
0.5109204368174727,0.2418478260869565,3.3919537815126053
0.5140405616224649,0.2418478260869565,3.3918699186991867
0.515600624024961,0.2418478260869565,3.3879971988795523
0.5202808112324493,0.2418478260869565,3.3859922697587628
0.5210608424336973,0.2418478260869565,3.3800980392156865
0.5210608424336973,0.24456521739130435,3.3798638273214547
0.5241809672386896,0.24456521739130435,3.3765693722511
0.5273010920436817,0.24456521739130435,3.374170166644086
0.5304212168486739,0.24456521739130435,3.3709116353458617
0.531201248049922,0.24456521739130435,3.370837284920743
0.5343213728549142,0.24456521739130435,3.370371851259496
0.5358814352574103,0.24456521739130435,3.3649229691876754
0.5374414976599063,0.24456521739130435,3.3637478341996534
0.5475819032761311,0.24456521739130435,3.3413515406162464
0.5491419656786272,0.24456521739130435,3.3409969345595094
0.5585023400936038,0.24456521739130435,3.323215011516055
0.5600624024960998,0.24456521739130435,3.3232040517126484
0.7870514820592823,0.24456521739130435,2.906461833185971
0.7870514820592823,0.24728260869565216,2.905244096769521
0.7925117004680188,0.24728260869565216,2.894647676161919
0.7925117004680188,0.25,2.8937128784586417
0.7948517940717629,0.25,2.8910403772472737
0.7948517940717629,0.25271739130434784,2.8906345067362014
0.797191887675507,0.25271739130434784,2.888085742771685
0.797191887675507,0.2554347826086957,2.887512675648269
0.8018720748829953,0.2554347826086957,2.8822944297082227
0.8018720748829953,0.25815217391304346,2.8809575546863684
0.8042121684867395,0.25815217391304346,2.8790414470873094
