,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD
250,0.0,0.0,0.04833729960685057,0.002656227811871957,0.0,-0.023908059432095292,0.0027911843842305588,-0.012628220489053234,-0.02563781065088257,-0.014532048323981002,0.017104524414606855,-0.004927179824918698,-0.025787747774914896,0.002137659824999918,0.001994889998697874,0.0,0.004558981613363957,0.022890919115176128,0.03108229092828444,0.040574814459052824,0.0,0.016871235113087076,-0.14947633445616215,-0.005266283348916458,-0.0033102019211076767,-0.2797869791043519,-0.02960706478611199,-0.17127734158414165,0.0002076086378056698,0.006252878765103481,-0.06301957463460632,-0.09128399912631406,-0.06591537274456014,-0.00888166755318113,0.0,-0.16808607347663587,0.0,0.0,-0.006414579039230643,-0.0025802417923750354,0.0,0.06617090402799738,-0.0005217959030043014,-0.041804412946350664,-0.0039861968927806645,0.01361540560707503,0.04970060414945453,0.07587210851801678,0.0,0.28585940948717425,-0.29814735724387337,-0.26201699240052373,0.0,0.4532321393408871,-0.10151345912488847,0.2581905801034058,0.07704384135635776,-0.009106494060600915,0.0015666184925301307,-0.0704791961895315,-0.00017636326751461383,-0.001349573752927489,-0.000263984714237569
251,0.0,0.0,0.05307435429558739,0.002656227811871957,0.0,-0.023908059432095292,0.002147458406603639,-0.03514140396185705,-0.026281536628509492,-0.014532048323981002,0.017104524414606855,-0.004927179824918698,-0.026725947308519744,0.002137659824999918,0.001994889998697874,0.0,0.0036856472569548465,0.022890919115176128,0.02261547523467667,0.040574814459052824,0.0,0.02185946316789238,-0.1442681428519958,-0.005266283348916458,-0.0033102019211076767,-0.266938175195058,-0.02960706478611199,-0.10000787500827704,0.0002076086378056698,0.004094891238222069,-0.06301957463460632,-0.09072730739373551,-0.06591537274456014,-0.00888166755318113,0.0,-0.15188308649504537,0.0,0.0,-0.006414579039230643,-0.002279246726191912,0.0,0.06617090402799738,-0.0005217959030043014,-0.04267678392356014,-0.0039861968927806645,0.01361540560707503,0.04970060414945453,0.07587210851801678,0.0,0.28610024547913837,-0.2990206916002825,-0.29299211977936873,0.0,0.45095373602570304,-0.10170838412725557,0.2581905801034058,0.07704384135635776,-0.009106494060600915,0.0020564888689204924,-0.0704791961895315,-0.00017636326751461383,-0.001349573752927489,-0.000263984714237569
252,0.0,0.0,0.07550718566839089,0.002656227811871957,0.0,0.139661066932693,0.0028986399940818023,-0.02294642378135807,-0.015297475279743561,-0.009192264226845789,0.012426208948491528,-0.004927179824918698,-0.016770560691328606,0.002137659824999918,0.001994889998697874,0.0,0.0027381633174994907,0.022890919115176128,0.03108229092828444,-0.03491457338908125,0.0,0.05177266295492253,-0.15183545841558077,-0.0023683442032122522,-0.010033557712493868,-0.25892647586919715,-0.023954916110429766,-0.18096286206620144,0.0007484414370435369,0.005776710049209264,0.011127785450085569,-0.0712210651047792,-0.06591537274456014,-0.00888166755318113,0.0,-0.19556810193901214,0.0,0.0,-0.004990793426126865,0.0031596158040632974,0.0,0.016355021582834337,-0.0005217959030043014,-0.09271520764735772,-0.0015654803664566308,0.00864231963557499,0.02932227516293169,0.05582541113835405,0.0,0.08999612084908164,-0.13790995114189386,-0.18880702561608614,0.0,0.3961494753516339,-0.07338376329884741,-0.06117543156365072,-0.02170626486909558,0.0056418946776571645,0.0013091786773553997,-0.0015347296960668945,-0.0006125379095088645,0.006733962202492287,-0.000465547519010976
253,0.0,0.0,0.04833729960685057,0.002656227811871957,0.0,-0.023788886557194095,0.0025543565001404185,-0.023340099947431466,-0.025329573941598012,-0.014532048323981002,0.00775381179249706,-0.004298944547826323,-0.022876389045833386,0.002137659824999918,0.001994889998697874,0.0,0.003738962360886564,0.022890919115176128,0.03108229092828444,-0.045551713161652366,0.0,-0.002343475653082563,-0.15509589684188246,-0.005266283348916458,-0.006920546604159787,-0.28010534825194416,-0.02960706478611199,-0.14478927134796207,0.0002076086378056698,-0.004512659528960383,-0.01436242176870971,-0.0948620592502993,-0.06591537274456014,-0.00888166755318113,0.0,-0.16702499714621802,0.0,0.0,-0.006414579039230643,-0.005169464836465009,0.0,0.06633825066924229,-0.0005217959030043014,-0.04431655595830254,-0.0039861968927806645,0.012651228328877245,0.0326767763884888,0.07479140405824307,0.0,0.23763964394944975,-0.20518063426202018,-0.2539696652351201,0.0,0.04159268463114495,-0.09904821428006369,0.24647941538724133,0.07704384135635776,-0.009106494060600915,0.0015666184925301307,0.0084170221984717,-0.00010606824611829998,-0.001349573752927489,-0.000263984714237569
254,0.0,0.0,0.05307435429558739,0.002656227811871957,0.0,-0.023490910732356377,0.0025543565001404185,-0.04585328342023528,-0.025329573941598012,-0.014532048323981002,0.01389865398775915,-0.004927179824918698,-0.025787747774914896,0.002137659824999918,0.001994889998697874,0.0,0.004558981613363957,0.022890919115176128,0.03108229092828444,0.007048780985927625,0.0,0.016315872814215558,-0.1491314686887548,-0.005266283348916458,-0.005720543646867475,-0.2802660934219885,-0.02960706478611199,-0.17260945407088257,0.0002076086378056698,0.006080980024972153,-0.041044280457754226,-0.09072730739373551,-0.06591537274456014,-0.00888166755318113,0.0,-0.1513565068015378,0.0,0.0,-0.006414579039230643,-0.002898610939967295,0.0,0.06617750549919793,-0.0005217959030043014,-0.04431655595830254,-0.0039861968927806645,0.01222053590654569,0.04718402117993331,0.07587210851801678,0.0,0.2780554052275427,-0.2568069202800489,-0.24800523708199243,0.0,0.4537143748510201,-0.10151345912488847,0.24647941538724133,0.07704384135635776,-0.009106494060600915,0.0020564888689204924,-0.0704791961895315,-0.00017636326751461383,-0.001349573752927489,-0.000263984714237569
255,0.0,0.0,0.05419002610617834,0.002656227811871957,0.0,0.14051047032456834,0.0023278618820424383,-0.036689266908712694,-0.01812147288334867,-0.009192264226845789,0.007644607366545926,-0.002750169825282786,-0.018211385621371357,0.002137659824999918,0.001994889998697874,0.0,0.0018377815047030711,0.005404086102235944,0.03771311516726952,0.00943919671361471,0.0,-0.016526689053632592,-0.14949001440836365,-0.005266283348916458,0.026891540682446473,-0.3426694257254523,-0.0403423423592912,-0.1331396120400054,0.0007484414370435369,0.0021933755378234538,-0.013953529493726307,-0.06292805840904402,-0.06591537274456014,-0.00888166755318113,0.0,0.363932903667298,0.0,0.0,-0.005004437166056404,0.0011136756623550059,0.0,-0.006498902466115849,-0.00020920158269899415,-0.08880085272950705,-0.005546690836579384,0.010037189336104329,0.02007789885790429,0.0016920840015155177,0.0,-0.2686400838361779,-0.047626519711935655,-0.2411572183422313,0.0,0.34732141606796774,-0.029574174548969517,-0.046568862049693314,-0.027159381010986527,-0.005192153711685382,0.0049831332746757655,-0.014103152847864321,-0.001127378903767611,-0.0007250035904471778,-0.000263984714237569
256,0.0,0.0,0.05419002610617834,0.002656227811871957,0.0,0.13931309607826362,0.0016841359044155184,-0.036689266908712694,-0.026073206871123484,-0.009192264226845789,0.009143191421243308,-0.002861872405167919,-0.019149585154976206,0.002137659824999918,0.001994889998697874,0.0,0.0015816889340625408,0.005404086102235944,0.029134596893776614,0.010558621053063657,0.0,-0.02759846291086026,-0.14462668857160468,-0.005266283348916458,0.02818386533864091,-0.342061986744813,-0.0403423423592912,-0.09682939039936397,0.0007484414370435369,0.0010357983778638718,-0.01495529471291039,-0.06292805840904402,-0.06591537274456014,-0.00888166755318113,0.0,0.3788415488501089,0.0,0.0,-0.005004437166056404,-0.0034455120036016237,0.0,-0.02046391436230508,-0.00020920158269899415,-0.08967322370671654,-0.005546690836579384,0.010037189336104329,0.02007789885790429,0.001159544920792296,0.0,-0.28548905628157584,-0.0945619377920992,-0.27211028342581484,0.0,0.342620843114092,-0.048015020609587886,0.19918106546568481,-0.027159381010986527,-0.005192153711685382,0.0049831332746757655,-0.020731584803159356,-0.001127378903767611,-0.0007250035904471778,-0.000263984714237569
257,0.0,0.0,0.05419002610617834,0.002656227811871957,0.0,0.14060254937483246,0.0019299372556447374,-0.036689266908712694,-0.018765198860975593,-0.009192264226845789,0.007441348423996331,-0.002750169825282786,-0.019149585154976206,0.002137659824999918,0.001994889998697874,0.0,0.0015816889340625408,0.005404086102235944,0.02924629947366175,0.01266045683448922,0.0,-0.04177049602752593,-0.14462668857160468,-0.005266283348916458,0.06119344196720955,-0.343505799619298,-0.0403423423592912,-0.06055134654188714,0.0007484414370435369,0.0013381495012816384,0.01050014119427199,-0.06380842802847703,-0.06591537274456014,-0.00888166755318113,0.0,0.24103796024517923,0.0,0.0,-0.005004437166056404,0.0014146707285381292,0.0,-0.006562636515993084,-0.00020920158269899415,-0.09107170783768573,-0.005546690836579384,0.010037189336104329,0.023069165461719818,0.0011400949821934805,0.0,-0.28286096695298046,-0.04644288941597417,-0.27261832555729304,0.0,0.34445911102089954,-0.0323240337639052,-0.0451291391830913,-0.02170626486909558,-0.005192153711685382,0.0049831332746757655,-0.003313558454319945,-0.001127378903767611,-0.0007250035904471778,-0.000263984714237569
258,0.0,0.0,0.05419002610617834,0.002656227811871957,0.0,-0.022723932901005394,0.0016841359044155184,-0.037082943074786094,-0.026073206871123484,-0.014532048323981002,0.009143191421243308,-0.002750169825282786,-0.026998854293142607,0.002137659824999918,0.001994889998697874,0.0,0.0015816889340625408,0.005404086102235944,0.02924629947366175,0.010558621053063657,0.0,-0.02682848699972972,-0.14462668857160468,-0.005266283348916458,0.02818386533864091,-0.3438910240092639,-0.0403423423592912,-0.1119996848580648,0.0007484414370435369,0.0010357983778638718,-0.01495529471291039,-0.06292805840904402,-0.06591537274456014,-0.00888166755318113,0.0,0.37895325142999403,0.0,0.0,-0.005004437166056404,-0.0034455120036016237,0.0,-0.02046391436230508,-0.00020920158269899415,-0.08967322370671654,-0.005546690836579384,0.010037189336104329,0.02007789885790429,0.0016920840015155177,0.0,-0.29288597300127045,-0.0945619377920992,-0.27215302180420564,0.0,0.3492141240571155,-0.03829640188870963,0.19918106546568481,-0.027159381010986527,-0.005192153711685382,0.0049831332746757655,-0.02812850152285386,-0.001127378903767611,-0.0007250035904471778,-0.000263984714237569
259,0.0,0.0,0.05060383332840265,0.002656227811871957,0.0,-0.020950122359945294,0.002573663233271657,-0.037082943074786094,-0.018548277442688596,-0.014532048323981002,0.007644607366545926,-0.002750169825282786,-0.026060654759537758,0.002137659824999918,0.001994889998697874,0.0,0.0018377815047030711,0.005404086102235944,0.03771311516726952,0.012817196238383736,0.0,0.04659202725191032,-0.14949001440836365,-0.005266283348916458,-0.00015920455084615127,-0.34228420133548626,-0.0403423423592912,-0.1390915272719382,0.00043357065701816436,0.0024779108480799694,0.018791542087931018,-0.06633819097480566,-0.06591537274456014,-0.00888166755318113,0.0,0.3954759548410106,0.0,0.0,-0.005004437166056404,0.0048812036187621515,0.0,-0.006562636515993084,-0.00020920158269899415,-0.08880085272950705,-0.005546690836579384,0.010037189336104329,0.022710436772731785,0.0016920840015155177,0.0,-0.2547357823677072,-0.04794139049196103,-0.26485313420442425,0.0,0.3975996923210277,-0.039121216274321496,-0.04816652525739806,-0.027159381010986527,-0.006895700850369355,0.0049831332746757655,-0.010808327272620193,-0.001127378903767611,-0.0017224722292176,-0.000263984714237569
