,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
350,0.001170445695051828,0.0,0.06499545331540596,0.0016469106831335453,3.86974455865713e-05,0.16089486066811723,-0.8685123765841017,-0.018299499264735584,0.12204741970906498,0.02695900315527851,0.05937463300086581,0.02962180619411558,0.010210183929269206,0.08177640214587721,-0.23107915536993603,-0.010833741816732119,0.07224900563944078,0.006867237351040666,0.02675042073005625,-0.009934571083830853,0.061356497566450396,0.036184328640564846,0.03144508445048846,0.012394825730868681,-0.9637933527916945,0.2114017535264866,0.15599679634651098,-0.012689520621291263,0.2637553407110672,-0.08636427942778724,-0.015297729334844056,0.03758974052714231,0.018207958551552984,0.8321241501814874,0.24709227183230198,0.30524582312981063,0.7253768098816565,0.02505109238394707,0.8972938701647467,0.03335167760402545,-0.006888960947675713,-0.011701762814548256,0.14450376681435217,2.5230209759737785,0.0019368589376891577,0.03215721330742986,0.08259941041203606,0.022927871503355336,0.1175289861512902,0.13784594650732807,0.18054917687913252,0.040524962985207205,-0.007043391420657395,-0.06060594721954864,0.023504082110933116,0.006797297015885603,-0.0021652732400985132,0.19872004765280674,-0.14422743118894352,-0.0009281533769145059,0.1503563527893681,0.30881069612059275,0.15341576734458423,0.10970461986571414,-0.05207647859398118,-0.09328931039148183,0.03416305674654316,-0.0009233977817438943,0.06439101466903017
351,0.00312726600804733,0.0,0.06601148602190286,0.0018655484896079424,0.00017584315381229435,0.11226184992846956,-0.38765861748064895,-0.0063315372255378765,0.11722177405548481,0.017342608259455758,0.057564918292121826,-0.01592821722178831,0.009732151832972949,0.051185923745306235,-0.0996885471843048,-0.007474364115845805,0.06398305275188729,0.005246346259760234,0.027291428758669172,0.023998779059758252,0.06823631102070846,0.011539276025292373,0.12369866993100224,0.012539104059427628,-0.32842556662119543,0.1772709896724688,0.12247474168395237,-0.02766246160576309,0.19373857628284125,-0.11713315672398723,-0.020182207081017978,0.08237309853603386,0.01301728264538131,0.968770799515692,0.22007630908427922,-0.29727576185190135,0.8499434305292254,0.019979255802982154,1.1151739153767433,0.017056068997563557,-0.010906256193254887,-0.017309234280611912,0.31195218091208005,2.744252711949703,0.0027349741965939905,0.03290654271720068,0.05179773455342954,0.031402986200137664,0.17727680915020438,0.13443490831408278,0.20719165312920496,0.04425520877158225,-0.004918511823252919,-0.0908752757872796,-0.012096527627473553,0.004982389442780966,-0.0022113179416519357,0.3071091950629286,0.07016043140496381,-0.038607761079899064,0.1644229853020988,0.3312075326306024,0.12966548617975351,0.10098976887825184,-0.08344294893619693,-0.10719844866823398,0.02978147874152446,-0.002598711718144322,0.07112240497334639
352,0.00312726600804733,0.0,0.08071832331841806,0.0017375042773564396,0.0014644699280396052,0.1659567334635969,0.14371369198643963,-0.06960075060728475,0.12461596002378195,0.013815088689035982,0.06735132230420282,-0.011722137527439752,0.009909896237851571,0.07362772560269408,0.07328277205866879,-0.011685742768699055,0.06560850797336423,0.0051632747496480605,0.026620767555066684,-0.010019934726088805,0.06912624786238354,0.04815875559009127,0.10979945138536107,0.015827661358082903,-0.13316403471417687,0.2428003548271207,0.12123257689131191,-0.0349595101203698,0.2072343266375303,-0.11048082588637087,-0.02076176460325213,0.07963984364912177,0.013124598704063678,0.9347941045788373,0.21006809044907812,-0.20760186076223672,0.958463442377013,0.02066251945714307,1.342904663544469,0.02922250701695266,-0.010365310962389,-0.01630994450959291,0.30974265387956623,2.788873502461022,0.0027349741965939905,0.03267992261799338,0.052306637161120675,0.03338580583778639,0.1465081081583093,0.17529833797149122,0.20557178780178292,0.04496329386582143,-0.006023045840523221,-0.07766715881508075,-0.00779237019111716,0.008304886526438241,-0.002702320490076709,0.3017750542422173,0.05951453083413788,-0.0013216871929076228,0.16058176748687245,0.3195590759321364,0.13156839375623713,0.10580874182984752,-0.07236623827095208,-0.09421760783351059,0.032682367132615894,0.02204942370197079,0.06430926577727672
353,0.001170445695051828,0.0,0.06213930899961617,0.0012817669821384209,0.0005476631885180118,0.14243265349531653,-0.9436890050963007,0.20223635736321927,0.12535930384270863,0.02866098392896495,0.061841500015207204,0.027845591541039022,0.009902592696414178,0.0727037244699455,-0.2882641103080298,0.051489709833051074,0.072942820341627,0.006642902599006216,0.025849997587485102,0.002572311455360416,0.06824700560402527,0.040324463277586764,0.03247091863474653,0.013813723419210009,-0.6817858303140725,0.2233388593085893,0.1817957646976921,-0.025237187013635566,0.266331033565645,-0.07356139000243864,-0.016203302553951242,0.03791335661601971,0.018797534863247832,0.8050441690302312,0.2478594149364017,0.4753650119735531,0.7874041110011172,0.02000137420360336,0.8830473819900005,0.033775275151220294,-0.008669370501051163,-0.010037659851116336,0.2762812478533171,2.433662032853569,0.002204855258193608,0.03090932238447624,0.07765256893213834,0.025561696212605924,0.11396835046999504,0.12855778150783895,0.17398532148303564,0.04415079461794843,-0.007601793146192215,-0.0497816884773797,0.021756899339244178,0.006738817194419685,-0.0021652732400985145,0.2002089910797985,-0.12149645616847227,-0.0032370588328616092,0.14945919777029848,0.30568281149568777,0.15545168427798514,0.11540910769611164,-0.05103578581317491,-0.0936543970124315,0.04433376341205728,0.04052440806392074,0.05839316289684008
354,0.001170445695051828,0.0,0.06666240343706357,0.0014958751668956534,0.0029123356905165505,0.09653695048267673,-0.8731699981336472,-0.02106280819976034,0.12156439475440797,0.010885624534163004,0.06461267932243693,0.01772968604273995,0.009723307425786766,0.03686014810559326,-0.21389387318517908,-0.006212980752917859,0.06196958082630952,0.005475935474490725,0.02675042073005625,-0.011805304036227716,0.0648281733604818,0.036128243431881715,0.055512368212315984,0.011467425822224986,-0.6825441485721214,0.2632690224015528,0.1153543023637896,-0.008020003166379087,0.19375939119878052,-0.10005054748617136,-0.020315490052560035,0.0451274765092843,0.012554560417960313,0.9260869360365002,0.21202504684136372,-0.3239453892348001,0.7765337733486324,0.019975499505463387,0.9532807682991384,0.028049931447719386,-0.010804597065593845,-0.015653612884545153,0.24449485217380842,2.648811708648254,0.0027349741965939905,0.031242501316433656,0.05474778072063316,0.027447970045626876,0.15362286447722845,0.1458083033115843,0.21693271023742436,0.04135445658673933,-0.005457440565165313,-0.07373334715891337,-0.005578391127749281,0.006676687453950325,-0.0015766323830367747,0.20676644644126677,0.041136714285043244,0.0035003787280123446,0.16135496242091646,0.31590926601086616,0.1315834843559887,0.08938885813376944,-0.07677433966197322,-0.09997606351504049,-0.017432568459919758,0.008872741935143163,0.06605842027621547
355,0.001170445695051828,0.0,0.06626566663961135,0.001965136523475351,-6.090903193396529e-06,0.12754003109393297,-0.8194753575637551,0.00026322379719919873,0.1245144678265396,0.022340512582119013,0.08224288497509118,0.020215766842850723,0.010038041656511443,0.05299813688127981,-0.1868753328504086,-0.007854115085853756,0.07004315934862042,0.006244925316993054,0.02675042073005625,-0.004445088355755497,0.07224561825066056,0.03707088577575675,0.022590954413010456,0.014269571653576044,-0.6961916179860581,0.20383483735905358,0.1494105783164596,-0.015042966789632363,0.24033380271312957,-0.10205181333763118,-0.017561817361831336,0.04023866883358654,0.017536220000600407,0.8444545855846912,0.2601203331604666,0.3510524817158076,0.7410899812685459,0.020512155987545154,0.9362686878850356,0.010500591624699076,-0.008564643171784776,-0.011876690891001882,0.23537829073876596,2.4883127856187905,0.0019368589376891577,0.03488515227680628,0.07941961339336905,0.02655023854455531,0.1673074093747717,0.14883808225154296,0.19275850465111083,0.04199077612181173,-0.005490349897392154,-0.07003113539755826,0.0036573760109349495,0.006286747581870355,-0.004023148711090213,0.21591552583603504,0.07263667915693398,0.002870067247066819,0.15030903042542876,0.3173880215568199,0.1533005639838466,0.1175021110025045,-0.07391947902574415,-0.11023502950203004,0.04074523547904842,-0.008419500014633353,0.06468147590818775
356,0.001170445695051828,0.0,0.06611732695161528,0.0020171411394821564,0.0010782589120601604,0.12816690239572506,-0.8874990909588882,-0.005069380602276215,0.12938860423018764,0.014842502092151556,0.08690684475949895,0.023186772227393713,0.010038041656511443,0.05230265343114232,-0.23704939041942827,-0.008021959541583518,0.06882937600800651,0.006690672933844145,0.02675042073005625,-0.007654328677386171,0.07272701323755064,0.030092740808398587,0.023675735245361977,0.014347509612790715,-0.6984563736045656,0.21241768884094653,0.15635518963261547,-0.014898350439603808,0.288849204701659,-0.09673985462112465,-0.012272822331959195,0.03902237724902879,0.017584480733707074,0.8357759098897841,0.2577726571097434,0.328899584097767,0.7472078560339909,0.020508399690026387,0.8613175367862025,0.010497500738469025,-0.007035007815691817,-0.011276928272652954,0.23758007966926611,2.4826585568949513,0.0019368589376891577,0.032539970428902554,0.08034716005657928,0.02747807304408399,0.16518639937154253,0.1367273804113238,0.200014034246307,0.041876626787527724,-0.005072535344353247,-0.06741325680811443,0.00571855643991951,0.007028253331637933,-0.003797858823257279,0.2088562491705819,0.04338040709644644,-0.0005404528165175876,0.15338103953651663,0.32017020429255255,0.14989456646031477,0.11503624734108533,-0.07329577834458732,-0.09184184940108855,0.030697194370918383,0.014136029434864474,0.06518610879015886
357,0.00312726600804733,0.0,0.06304123066950446,0.0017515698958977448,-0.0011270357683975944,0.14726242853812122,-0.4542507679285992,0.1985055581838607,0.12595810341691047,0.029456594853356926,0.07565284262488921,0.02027435645489872,0.009673791602885434,0.06556304743985769,-0.18371655007389934,0.06342088971871115,0.06907211787727106,0.005980136324970444,0.025720344412495537,-0.006280594334857117,0.07373176819941701,0.046435449710386226,0.019935485046297004,0.01583668113232812,-0.7004673113542111,0.21711971054210374,0.20428950065040946,-0.025159333006174348,0.22719885797538375,-0.0788885486360506,-0.016559468205260233,0.07083432835947841,0.018720742367899994,0.8211871313213058,0.24893883390051094,0.49437968592975656,0.7639976508897727,0.02000137420360336,1.0711151149811518,0.011544141950530514,-0.007842286643753542,-0.01056923838565468,0.26642987402443086,2.4269762187944406,0.002204855258193608,0.03463818822433507,0.0817073968227586,0.02856551257822659,0.1518464948153566,0.13062440091537927,0.19160523813626457,0.04503101877646718,-0.006603482531847074,-0.05352194861898722,0.0007649535680698923,0.007299714229741349,-0.004183899016673056,0.29373513383289973,0.05854951595146818,-0.03733315673821851,0.1411844537045908,0.3107027984813017,0.1521216621826014,0.12229199585106042,-0.08077679289782838,-0.09263313899917189,0.04062000004369284,0.042900654108853166,0.05897488032956465
358,0.001170445695051828,0.0,0.06254265217049888,0.0012814830519749794,0.00015046988381757335,0.15047960155777368,-0.8881976937852357,0.19687487781082713,0.1217248566846585,0.027812044679248787,0.07404534809169355,-0.007790551976701987,0.009836494668612701,0.06954704067100759,-0.2554666451075181,0.04958404593256482,0.06989912413220224,0.006073344987275748,0.025849997587485102,0.0010552539701420476,0.07503201578249752,0.04517674928530462,0.02051310778093025,0.014721298044391111,-0.6998729671595137,0.22221939043542338,0.17344811632256332,-0.037217304597051824,0.22166354722156212,-0.08731561304753832,-0.018411303636886256,0.03592238133068633,0.018557762706832175,0.836494539840772,0.261118282177739,0.4736458043186585,0.7333889886867782,0.02000137420360336,0.9363568096138186,0.02391551239107812,-0.009095308065624171,-0.010555829500348397,0.2458509050044926,2.407148821888268,0.002204855258193608,0.034159306234149936,0.0795366637303262,0.02838528415480436,0.13135036045779774,0.14941436210399922,0.2314764334321444,0.04295923793453225,-0.006032009870793181,-0.054171034943311276,0.006488256048821086,0.0067795853329295904,-0.0031628806882344268,0.20269747054423906,0.046930645820912095,-0.004613371347879548,0.12585676444886348,0.3109540244984301,0.15223735854579218,0.11419569726259396,-0.0738473083809329,-0.09138691101507473,0.04516044327533253,0.0013071027403690639,0.058538417192349805
359,0.001170445695051828,0.0,0.06648791145601253,0.0016816407430626657,0.0010782589120601604,0.10974541340693565,-0.839111520643439,-0.015978694652837522,0.12855866710140695,0.014522326305432735,0.08552471671946152,0.024109441988897574,0.010222866436325896,0.047823501037404965,-0.19922899604024105,-0.008023369119613486,0.07158436336505282,0.006968933436555815,0.02675042073005625,-0.006793990829718149,0.0716955880026207,0.04147263807270817,0.02602222189701298,0.014486547823929512,-0.6963461951731883,0.21538183691873272,0.15930094776285267,-0.01798526248273836,0.26353753933983076,-0.1027071173810231,-0.010186497617644126,0.040767844784189725,0.017760583828630702,0.8378115824215043,0.25108272664165265,0.3420937740128787,0.7392382311196446,0.02077669028738191,0.9194295412381424,0.02298534080472788,-0.007270366332136569,-0.011291537225174317,0.23267024861262056,2.4836488263602,0.0019368589376891577,0.03334818925910327,0.08235107944385589,0.027673604597996147,0.17009593475771612,0.1546758493291625,0.2055765235732781,0.042132457014532936,-0.005107139104045268,-0.06864823551021461,0.005539578794853641,0.006908126555500862,-0.0032769106898939636,0.21675212727214854,0.04451683612543835,-0.0005573659279355739,0.15161262262246594,0.32556144046617863,0.15188142927243659,0.1121479048119332,-0.06616224919405748,-0.09437026025706825,0.032741240688356515,0.01953829335221821,0.06520089915912433
