,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
750,-0.00027560494519320315,0.0,-0.004708896179877093,-0.003857652110909943,0.015757995639318026,-0.040012572600300556,-0.0001979318190846641,-0.001563858822114818,0.02257004947728135,-0.0010036338853511044,0.0345979829100486,0.0019331356788245178,-0.001904393718015439,0.0071538462932854265,0.014610209295444673,0.0033744774705920834,-0.000435042711643123,-0.03087251323324843,-0.009963906758299508,-0.0036031769170584973,-0.0017666018564402224,-0.009278482079545174,0.0017931909609727734,-0.0011827025406729546,-0.0019883289236761604,-0.0012597071147821875,-0.012828470068124619,-0.005707411989805172,-0.00018731359165308315,0.0005212187649979359,-0.0073358604121277916,0.0004747020353608164,-0.00685425694216652,-0.004076143476983869,-0.0028440818305181725,-0.011087912585768807,-0.004215862989123767,-0.004430558246584866,0.00511690998886362,0.0005700972118058,-0.022200986766896958,-0.030992055626071224,-0.018159130142351338,-0.004875125962387656,-0.03246177336266731,-0.025627384484044967,-0.014275899664453718,-0.003347527480393965,-0.016762576807184352,-0.005404184384580808,-0.0008776447370247163,-0.0031687414442669063,-0.0017363765887294365,-0.02165569477070033,-0.0003254554745519225,0.002776672973295335,-0.0004992256848456114,-0.00023584877112282757,0.0003969568551692624,0.0023448116332756355,-0.012127722948319647
751,5.992231552680932e-06,0.0,-0.012082502482611272,-0.005072951067998936,-0.019469290470602803,-0.031792851955009964,0.0003288462680176666,-0.0019297730294174755,0.0006467622330288105,-0.00037776721140774314,-0.027912825200209657,0.0010020486123732478,-0.00042305991467478686,-0.0036138926262039906,-0.02222003174325734,0.004027578008583263,-0.0022990217125249124,0.002775428783936451,-0.013558391482151,-0.003606755622611762,-6.570193003789094e-05,-0.004052443211332094,0.0007259858712889443,-0.0003004678561030846,-0.0007332606695075809,-0.0007087784844048868,0.00022194296044058986,-0.0006949032402898898,-0.0033062156051068222,-0.0005615954158836838,-0.0028659008505896146,0.0022821518881612863,-0.0015974267094087768,-0.0029810662903996463,-0.0017474853844709035,-0.02348284671910554,-0.048522038315165564,-0.0017043808250821785,0.0006939437858042453,0.00035356730515188016,-0.038066966083247854,-0.029773016476329447,-0.01510005621320585,-0.008072038862843904,-0.02880431894484466,-0.013793554156675445,-0.016800318180934692,-0.0030201826411894095,-0.020992747168278928,-0.002587363452596094,-0.0009076850825196427,-0.001039101991233178,-0.00434719451329793,-0.01790684520901671,0.0011071695578325031,-0.005719813059152383,-0.0036379847702741135,-0.00013154302834444433,-0.0005660212496421447,-0.000840803277391705,-0.009397546714044212
752,-0.0002628188715012226,0.0,-0.004869377604006117,-0.005297637693597802,0.012787924847197343,-0.04171112612489768,-0.00014089972419055753,-0.001625373331146885,0.0006325435517929874,-0.0008528026950261839,0.023495282713785943,0.00042719159469421623,-0.0011671269008606169,0.004755824268843414,0.014356720047321667,0.0035849474943953066,-0.000793501157941269,-0.03423354338727656,-0.016450564192229844,-0.0024087138970646706,-0.001812248842187959,-0.00011731347400716831,0.0011657472344986247,0.0006221237105805975,-0.0006070540716632272,-0.00019486720673447233,-0.013444099396312994,-0.004863227444315107,-0.002141516719790263,-6.689430984468236e-05,-0.005799198242399054,0.0001552865670116043,-0.006965970351240251,-0.004530194016878519,-0.003444841076934437,-0.013353154857351198,-0.03444821623182443,-0.006199893312753487,0.005184470316964478,0.0026104475804219333,-0.03759555242509853,-0.0290988669107284,-0.023868301593164665,-0.008976968380956818,-0.03444273977427531,-0.026565345986250728,-0.014448358488067385,-0.0007621184658989393,-0.01222048898648877,-0.007935809492596917,-0.001153743691831664,-0.005359058921155841,-0.0014082605757164174,-0.022380042154811524,0.0001361673310971141,0.005623356959623394,0.0017835448936459701,-0.00033834791604570724,5.686718224958334e-05,-0.0015127431500131009,-0.013193500508174324
753,-0.0002628188715012226,0.0,-0.0048273929420490375,-0.005817180171581286,0.015211351443890062,-0.041625820895080545,-0.0003963386569094365,-0.002469888903445537,0.0021914764455577542,-0.0009558989077790223,0.02189122833348014,0.0006040876501439366,-0.0017004818841039968,0.0046634709790988275,0.010311634959338109,0.003535058097444812,-0.0006674593709820757,-0.030946164576927532,-0.011453525049774125,-0.0019941012417741912,-0.0049106055183227035,-0.0062251242517800225,0.0006783045360717724,0.00019824168509609058,-0.0017010440942732592,-0.0002295135774606935,-0.013742660030215407,-0.0035371872964018716,-0.0013765039917584415,-5.945445201619809e-05,-0.006974832194990078,-0.0007889480156687828,-0.007252622024423548,-0.0047302547064065475,-0.005598728774722496,-0.015225418951723694,-0.035216507322449055,-0.006798775408114161,0.0032208318876387797,-0.0027736320208099114,-0.036354236695648155,-0.026249917254955884,-0.02007386020147919,0.0007848510700861236,-0.030598766157908915,-0.025244798670873425,-0.014927936301068973,-0.00309761436183063,-0.018722095141101767,-0.00779843963696583,-0.0011548862799006581,-0.005462675993587436,-0.0016052420303778057,-0.022824098573184088,-0.00019037560816164095,0.008463448743192626,-0.00033363740441394885,-0.00034627852499927403,6.278245172783615e-06,-0.001440264507954025,-0.010688804318054251
754,-0.00027560494519320315,0.0,-0.0050742497845918475,-0.0050549948185655245,0.013439607377566368,-0.04132936783059549,0.00012649819867667752,-0.002417078509901089,0.00056259894277117,-0.0008971929317180794,0.005917329796457312,0.0003631884117718792,-0.0010992651377595046,0.004097748432239872,0.013867864763194411,0.0035033124627918467,-0.0004760390246580461,-0.030949138429245304,-0.014939309847951632,-0.0024918259870970183,0.0025664880690331637,-0.00617823914525487,0.0006872656735276882,-0.0004829276318404052,-0.000939616622063233,-0.0006511301332667566,-0.00791913584025117,-0.0057890514552602496,-0.0021143747991467514,-4.301003386802375e-05,-0.006327087642600671,0.0005645259000993142,-0.007363617890183545,-0.0033533001907546066,-0.0034889602192083053,-0.015406897714570293,-0.0353852537380933,-0.005319054060590372,0.0028469445940638325,0.0026324367352921854,-0.03531531515029161,-0.02681646271339011,-0.020098861785146502,-0.006977833597390862,-0.03581401765719515,-0.023102759908125534,-0.015258261284272738,-0.0008387974911298795,-0.02042359206981286,-0.0051178569127494295,-0.0011548862799006581,-0.005050982712954923,-0.001651177550476981,-0.018937731936694232,-0.00018256243761990027,0.008931857186805227,0.0017218615359654427,2.0828913798889596e-05,-3.1314428425567543e-06,-0.0016235350067177361,-0.01190084295424181
755,0.00012840941750159505,0.0,-0.0049411572107013624,-0.004199735393564319,0.00353743321320088,-0.040501290844446716,0.0001166923863259296,-0.0017481701455691668,0.0005573615198357152,-0.0009450294670547195,-0.028826833956213212,0.0002380448366881465,0.00012828798543260491,0.004653775197739876,0.0131732010488129,0.003531652058462793,-0.0004672349201793276,-0.024329006421429357,-0.015364719682032563,-0.004088558778740672,0.004311525041369017,-0.007788033284597962,0.000883452720970649,0.0005453890043536427,-0.0005024536963868845,-0.0006214522876662545,-0.008814252006952347,0.0015779172321990836,-0.0020013785695087486,-4.1354132675613535e-05,-0.006310406578575237,0.0008249834265213891,-0.0061979502592193845,-0.0037029242943561608,-0.004232679934033386,-0.01612170014469138,-0.0410950186691055,-0.0026941290287791258,0.0026269493048594337,0.002658511834221116,-0.03712365661798721,-0.03122804686464294,-0.019110136485067587,-0.008501107644914968,-0.03130715191910888,-0.014787443216115272,-0.01602235492213394,-0.000944217181814848,-0.02024971770498172,-0.005516364391130503,-0.0023528928056577407,-0.0030784460993040254,-0.0031573909427719082,-0.016792195103899402,-0.00016461979414411618,0.009039026594691923,0.0006537624477718493,0.0006481378602801584,1.1208420365740506e-05,-0.0013126117050699698,-0.010845874707507594
756,-0.0002628188715012226,0.0,-0.004344294419219566,-0.005542756037520351,0.0142145151031881,-0.04069330944810804,-0.0002736247220817556,-0.0028225497189356048,0.0006315898902887141,-0.0006813104814068794,0.02733132733858002,0.0021449963895494037,-0.0006555309356384664,0.005097182695266988,0.009425031745293855,0.003638461270931357,-0.0006765892170098393,-0.03398635410183685,-0.017594095254032605,-0.0021493518214524047,-0.0033276741656111213,-0.008380918827678305,0.001328773848266879,0.0001714608429678647,-0.0030832752581699723,-0.0010918832171655849,-0.010796381276033676,-0.0056409881824245126,-0.0027531779574691585,-2.657997982406032e-05,-0.005980686146636124,-0.00042117979216020667,-0.0076062190215170754,-0.004595266767415698,-0.005211789226171495,-0.012162022100013327,-0.03381139247146503,-0.0075687180743762685,0.003017495590152397,0.0013065077492821196,-0.02581461586693536,-0.02638975598694033,-0.019489107314304522,0.005796345294458512,-0.029874973670306757,-0.02705505455709352,-0.014789476011587041,-0.0008037834949356377,-0.018363442196225946,-0.00855939924725445,-0.0008530150025531031,-0.004826263540374462,-0.0014225607027589608,-0.02376700777038895,-0.0001962785350704122,0.0064672908963142465,0.002084304899996421,-0.0003509090128318739,-0.00252727027664446,0.0028981097617057023,-0.012513718898289125
757,-0.0004014098935194334,0.0,-0.0073720614954455475,0.0034352728449662433,0.011510659272902537,-0.05822322239064606,-0.0038077937502090414,-0.0020280557302568216,0.0008712810473090459,-0.0004964379479771817,0.05135425805966907,0.0020247046028230905,-0.0014796981041908068,0.010336602707275728,0.014291283795761537,0.0047508976766125754,-0.002644307124651933,-0.0381083895998787,-0.016009979215327107,-0.0027881560340976925,0.00048428660636358126,-0.0006757516010413713,0.00030784353415300555,0.00020316257746049753,0.0025757153043250857,-0.0008204306502185201,-0.012770480343505681,-0.0033367199223462807,0.00029853951791233174,0.001109696038983555,-0.005469217424499339,-0.0009385247160236792,-0.00505378417204697,-0.004777993663421588,-0.002350215700704017,-0.007890473153228146,0.011787114980984408,-0.007408290897299459,0.006838487468106201,0.00396389682645925,-0.023565838784928957,-0.027724524977165703,-0.02719658238888739,-0.008855306016568946,-0.033451941340572805,-0.025995994235826676,-0.011689062169577564,-0.0013063465711148844,-0.006528930440423423,-0.008532739952472751,-0.0010271371662939294,-0.003689197554148592,-0.001222811353520159,-0.019076232952542436,0.0009474421064160611,0.005776111142067238,0.0022199555224278853,5.2783188818639854e-05,0.00039849804653412037,0.004092181637924494,-0.013933944666137447
758,-4.762334241148908e-05,0.0,-0.011471731332664504,-0.005021342162536,-0.01682173633100464,-0.029298634612749567,-0.00019828160952755117,-0.001330180565080133,0.0006049422533386746,-0.0002176599857425944,-0.0334392903278502,0.0007907027787642411,-0.0008637241309210446,-0.004004618355330882,-0.01979348735482423,0.004698076500471359,-0.0019073345850412838,-0.013069563871237273,-0.013996052932856067,-0.003644853489193359,0.0007949074559048943,0.0006607057459098557,0.000696114196883611,-0.00094339565036619,-0.0006994277367909145,-0.0005552786220975562,-0.0002780743772942884,-0.00012304733672490083,-0.0038751337009608846,0.0004979096137629635,-0.004337872738038994,0.0021674058990094084,-0.001499731624980132,-0.0035552933748159723,-0.002297303594794413,-0.022588416826168103,-0.043555890999302904,-0.0016347000276027118,0.0016695434874334926,-0.0007891095124018583,-0.035795561938577976,-0.02805177238946318,-0.01507942789296791,-0.0036774854377089054,-0.030093286244857954,-0.014134213213129342,-0.012079563517545607,-0.0031450082665808654,-0.014005186189489106,-0.0017053231728129633,-0.0008739730011480498,-0.0012350992871382083,-0.004839363598372207,-0.012910405495863067,0.002151499219440823,-0.003881353604576259,-0.0035607826738885615,-0.0011449027011398796,-0.00012089537451145404,-0.0006291442216169671,-0.00992757741268115
759,-0.0004014098935194334,0.0,-0.004710709296673384,0.005331977905834284,0.013173084454221473,-0.048450711266320945,-0.00033828965760593946,-0.001952830739871658,0.0005929447891777548,-0.0007174233078702792,0.024732708972827686,0.002052245792049674,-0.0003717286397145354,0.007467878113299899,0.015833706362160187,0.0036325893191907458,-0.003085856421760371,-0.034446781427053624,-0.016165117597406107,-0.0022356571974921206,-0.001789209356202596,-0.006164135784858086,0.0012143825200330615,0.00023646270151642747,0.002609890743030169,-0.0011867211885942183,-0.010408752285355252,-0.005037182173000625,0.001402260322795745,0.00039361590285205147,-0.0054236694868940345,0.000515163231933712,-0.005565755022368539,-0.004482091779456492,-0.0027388681172984966,-0.013519499857338066,-0.004656793006015095,-0.006419764732172191,0.00588092416608482,0.002637233715359193,-0.022579571224938116,-0.028222380638546894,-0.027746685771610557,-0.006897765535600502,-0.03430291621970502,-0.025484917507351643,-0.014399019569235309,-0.0023469207611389277,-0.006486190353918876,-0.006604402121905798,-0.0010089055355756442,-0.004078793726365993,-0.001426763855784858,-0.020441397913230182,0.0019648341229057333,0.005517680710432105,0.0021970612691234194,-0.0001940017843693594,-0.002771108208857943,-0.0015054393982756637,-0.013971149681368953
760,-1.2466819410773052e-06,0.0,-0.004929047513486488,-0.005495203163665609,-0.0034376855209657872,-0.0388690559575197,0.00016309788935637407,-0.002774076372526653,0.000603118923405988,-0.001986325711315685,0.002638368182835144,0.0005435563170855113,-0.00020650953919859664,0.004938129682386415,0.024354235805029212,0.0022228900514734157,-0.0010188538997883332,-0.029880604733311156,-0.016993819253944595,-0.00425315532737743,0.0036583726487438195,-0.0002560869977149598,0.0008864603151735658,0.0005817188427704187,-0.00011472578937053213,-0.000793532142316139,0.002470213684326467,-0.004150323723010964,-0.0024095267975436808,0.000472145034186484,-0.005350075542095141,0.0017407610765314513,-0.006677953457385961,-0.003640527720262038,-0.0016028465539414001,-0.022425401916050948,-0.04282291568786038,-0.003599972056304009,0.0038515404330778645,0.0004724270435915506,-0.03988920535547245,-0.027220503649487093,-0.01723073590810754,-0.006839973986592659,-0.031072602067802303,-0.014387892361048777,-0.01775882854842902,-0.0030565094988082996,-0.02327669505708684,-0.005765359320730304,-0.002551612895111355,-0.001332450068214048,-0.003944780335942695,-0.021069473458946986,-3.0259054010189705e-05,0.008512574667135729,0.0016697563695256474,0.001042853118407023,0.00047349721069589646,-0.0014182751503760802,-0.007445064781801659
