,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD
100,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.04624775,0.033112124,-0.043289274,0.40297613,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13614708,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.07649896,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.039451618,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
101,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.030565118,0.053176403,-0.043289274,0.42136526,0.033845857,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.086129434,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
102,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.025740264,0.030565118,0.053176403,-0.045037862,0.42136526,0.033845857,0.14796665,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.0148795545,-0.00952622,0.25095052,-0.0049952595,-0.045688715,0.45904824,0.032680083,0.0629319,-0.09383096,-0.67557317,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.047709253,0.092901126,-0.064838216,0.03634346,-0.15902065,0.26150715,0.021621462,-0.026068203,-0.16765596,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.19529529,-0.047265194,0.02926591
103,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.030565118,0.039328434,-0.045037862,0.42828923,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25095052,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.086129434,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.15902065,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.19529529,-0.047265194,0.02926591
104,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.14249249,0.039328434,-0.26746124,0.42828923,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8402574,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20172451,0.42726696,0.032680083,0.050768998,-0.086129434,-0.62521946,0.17895842,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.13706152,0.2612814,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.170049,-0.047265194,0.02926591
105,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.12540574,0.04385379,-0.44260642,0.45536503,0.04076984,0.08920374,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8402574,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25095052,-0.0049952595,0.20172451,0.42726696,0.032680083,0.050768998,-0.09512737,-0.62521946,0.17895842,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.15666722,0.2612814,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07004692,-0.067435876,-0.10408432,0.13204107,-0.047265194,0.019086614
106,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.025740264,0.030565118,0.053176403,-0.045037862,0.42136526,0.033845857,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25095052,-0.0049952595,0.156562,0.45904824,0.032680083,0.0629319,-0.086129434,-0.6637059,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.092901126,-0.064838216,0.03634346,-0.15902065,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.19529529,-0.047265194,0.02926591
107,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.025740264,0.04624775,0.039328434,-0.045037862,0.40297613,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25095052,-0.0049952595,0.156562,0.45904824,0.032680083,0.0629319,-0.07649896,-0.6637059,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.092901126,-0.064838216,0.03634346,-0.15902065,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.19529529,-0.047265194,0.02926591
108,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.04624775,0.033112124,-0.043289274,0.40297613,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13614708,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.07649896,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.039451618,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
109,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.025740264,-0.0006571729,0.039328434,0.069998965,0.45536503,0.04076984,0.14796665,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.9040184,0.0090128,0.09173316,1.4733012,0.0148795545,-0.00952622,0.2840901,-0.0049952595,-0.045688715,0.45904824,0.032680083,0.0629319,-0.09383096,-0.67557317,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.047709253,0.092901126,-0.064838216,0.03634346,-0.15902065,0.26150715,0.021621462,-0.026068203,-0.16765596,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.19529529,-0.047265194,0.019086614
110,-0.0012109178,0.0,-0.010993402,-0.013759883,0.0019312972,-0.022971792,0.12984468,0.042550772,-0.38206857,0.40552786,0.064123616,0.06879437,0.0039410447,0.0,0.0,0.007006957,-0.02638992,-0.123929895,-0.0010301278,-0.011881633,0.03921157,-0.0937563,1.5646837,0.0090128,0.19915178,1.0883102,0.036776844,-0.009660841,0.49283665,-0.0049952595,0.2142848,0.43530455,0.074827924,0.04303091,-0.02696753,0.21403435,0.12974434,0.0,0.0,-0.0023444209,-0.11725496,0.0,0.03797302,-0.0191088,0.053309184,-0.032225136,-0.031406246,0.09433177,-0.08260554,-0.0036401213,-0.07076163,0.18404715,0.021495953,0.01144512,-0.06596391,-0.0059782583,-0.10382387,0.07926449,-0.057674393,-0.104863524,0.012114951,0.056677617,0.019086614
111,-0.0012109178,0.0,-0.010993402,-0.013759883,0.0019312972,-0.022971792,0.12984468,0.042550772,-0.46648872,0.32687244,0.064123616,0.06879437,0.0039410447,0.0,0.0,0.007006957,-0.02638992,-0.18585593,-0.0010301278,-0.011881633,0.03921157,-0.0742288,1.7145188,0.0090128,0.2005528,1.1305876,0.036776844,-0.009660841,0.48909348,-0.0049952595,0.2142848,0.42726696,0.074827924,0.004361967,-0.03990485,0.20786712,0.12974434,0.0,0.0,-0.0023444209,-0.11725496,0.0,0.03797302,-0.0191088,0.08126939,-0.032225136,-0.031406246,0.09433177,-0.08260554,-0.0052896063,-0.06104944,0.18404715,0.021495953,0.01144512,-0.036168847,-0.0059782583,-0.095182925,0.07926449,-0.057674393,-0.104863524,0.12385657,-0.007392586,0.019086614
112,-0.0012109178,0.0,-0.010993402,-0.013759883,0.0019312972,-0.022971792,0.12984468,0.042550772,-0.45599034,0.32687244,0.064123616,0.06879437,0.0039410447,0.0,0.0,0.007006957,-0.02638992,-0.18585593,-0.0010301278,-0.011881633,0.03921157,-0.0742288,1.7145188,0.0090128,0.2298322,1.1305876,0.036776844,-0.009660841,0.46326768,-0.0049952595,0.2142848,0.42726696,0.074827924,0.004361967,-0.03990485,0.20786712,0.12974434,0.0,0.0,-0.0023444209,-0.11725496,0.0,0.03797302,-0.0191088,0.08168216,-0.032225136,-0.031406246,0.09433177,-0.08253357,-0.0052896063,-0.07076163,0.17895836,0.021495953,0.01144512,-0.036037136,-0.0059782583,-0.095182925,0.07926449,-0.057674393,-0.104863524,0.124089226,-0.007392586,0.019086614
113,-0.0012109178,0.0,-0.010993402,-0.016640035,0.0019312972,-0.022971792,0.12984468,0.042550772,-0.38206857,0.32687244,0.064123616,0.08148008,0.0039410447,0.0,0.0,0.007006957,-0.02638992,-0.18585593,-0.0010301278,-0.011881633,0.03921157,-0.0742288,1.751267,0.0090128,0.19839786,1.1586251,0.036776844,-0.009660841,0.54533863,-0.031780146,0.2142848,0.43530455,0.074827924,-0.002185613,-0.029418219,0.14621593,0.12974434,0.0,0.0,-0.0023444209,-0.11725496,0.0,0.03797302,-0.0191088,0.02600127,-0.032225136,-0.031406246,-0.23339196,-0.08260554,-0.0052896063,-0.07076163,0.18750265,0.048760656,0.01144512,-0.06596391,-0.0059782583,-0.095182925,0.07926449,-0.023747707,-0.104863524,0.013084527,-0.007392586,0.019086614
114,-0.0012109178,0.0,-0.010993402,-0.013759883,0.0019312972,-0.022971792,0.12984468,0.042550772,-0.38206857,0.40552786,0.064123616,0.06879437,0.0039410447,0.0,0.0,0.007006957,-0.02638992,-0.123929895,-0.0010301278,-0.011881633,0.03921157,-0.0742288,1.5815957,0.0090128,0.19915178,1.1305876,0.036776844,-0.009660841,0.48807466,-0.0049952595,0.2142848,0.43530455,0.074827924,0.004361967,-0.02696753,0.20786712,0.12974434,0.0,0.0,-0.0023444209,-0.11725496,0.0,0.03797302,-0.0191088,0.08126939,-0.032225136,-0.031406246,0.09433177,-0.08260554,-0.0052896063,-0.07076163,0.18404715,0.021495953,0.01144512,-0.06596391,-0.0059782583,-0.095182925,0.07926449,-0.057674393,-0.104863524,0.012114951,-0.007392586,0.019086614
115,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.030565118,0.033112124,-0.043289274,0.42828923,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13614708,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.086129434,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.039451618,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
116,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.10920533,0.053176403,-0.16005695,0.42136526,0.033845857,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8589947,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.4357423,0.032680083,0.050768998,-0.086129434,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.13706152,0.2612814,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.170049,-0.047265194,0.02926591
117,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.04624775,0.039328434,-0.043289274,0.40297613,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20362204,0.45904824,0.032680083,0.050768998,-0.07649896,-0.62521946,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.03634346,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
118,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.025740264,0.030565118,0.053176403,-0.043289274,0.42136526,0.033845857,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8829844,0.0090128,0.13303892,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.156562,0.45904824,0.032680083,0.0629319,-0.086129434,-0.6637059,0.19655505,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.092901126,-0.064838216,0.03634346,-0.13706152,0.26150715,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.17056875,-0.047265194,0.02926591
119,-0.0012109178,0.0,0.010982373,-0.006395025,0.0019312972,-0.0190145,0.14249249,0.033112124,-0.26746124,0.42828923,0.04076984,0.11818882,0.002398714,0.0,0.0,0.007006957,0.0042134416,-0.123929895,0.0016660775,-0.011881633,0.029642582,-0.0015755855,1.8402574,0.0090128,0.13614708,1.4541485,0.027666073,-0.00952622,0.25196934,-0.0049952595,0.20172451,0.42726696,0.032680083,0.050768998,-0.086129434,-0.62521946,0.17895842,0.0,0.0,-0.0015278736,-0.19274327,0.0,0.28522685,0.120804906,-0.14497133,0.31687024,-0.031406246,0.09845106,-0.064838216,0.039451618,-0.13706152,0.2612814,0.021621462,-0.026068203,-0.11951621,-0.0123034455,-0.20756602,0.07187582,-0.067435876,-0.10408432,0.170049,-0.047265194,0.02926591
