,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
50,-0.14679295,0.0,0.065450795,-0.048260827,0.013207579,0.18893403,0.020537237,-0.01613023,-0.003760079,-0.0011024388,0.26322216,0.0035759842,0.005495673,0.88013417,0.26240605,-0.400403,0.0323132,0.03149167,0.37433845,-0.001991949,0.013951926,0.021846335,-0.0041120853,-0.021908324,-0.0066356915,-0.0065200385,-0.0029346566,0.004443002,-0.0027224163,-0.19878542,-0.08111845,0.004765384,0.048122216,-0.034426544,-0.09861486,0.06359375,0.91609365,-0.26748705,-0.07921054,-0.050966077,0.1931797,0.17423029,0.06727678,-0.03910527,0.079900324,0.018866953,0.0011738257,0.0017601491,0.0077030947,-0.014409844,-0.0010505037,-0.0044174464,0.001627303,0.00041249953,-0.030141935,-0.0045097456,0.09728112,-0.016958265,0.016968323,-0.01559296,0.13204525
51,-0.14832813,0.0,0.065073915,-0.04521658,0.013145808,0.16676337,0.019668229,-0.007316938,-0.0038176728,-0.0020860103,0.24105506,0.0023987722,0.004882373,0.88856375,0.26209965,-0.3759204,0.032786895,0.03583289,0.3467733,-0.001371777,0.014567721,0.020724103,-0.0039935745,-0.020487487,-0.0038130912,-0.0060721403,0.002701622,0.0038255702,-0.002609443,-0.20026593,-0.049158502,0.009408326,0.047706034,-0.031631548,-0.09432505,0.06322368,0.9155738,-0.26089102,-0.07313512,-0.05221945,0.19380255,0.17058271,0.06488181,-0.23319529,0.08192325,0.018264038,0.0010783197,0.0017517314,0.0077030947,-0.009557765,-0.0021280462,-0.0043089464,0.0016360669,0.00041249953,-0.025670897,-0.004360443,0.095396005,-0.017185915,0.012768723,-0.014279559,0.13166389
52,-0.1457843,0.0,0.06670691,-0.051993612,0.011827711,0.19912474,0.018332526,-0.023489948,-0.0042798608,-0.001183187,0.2612959,0.0034514698,0.0058679273,0.9112725,0.2688667,-0.38701487,0.037260696,0.025902297,0.3789661,-0.0016334825,0.0053275255,0.017851567,-0.003982189,-0.021018585,-0.00686298,-0.0041626375,-0.002287528,0.0031268492,-0.003047825,-0.20114724,-0.089640476,0.003683256,0.04891057,-0.034741074,-0.09239903,0.063463084,0.948516,-0.26340574,-0.06190342,-0.049861554,0.19896883,0.18457168,0.07012672,-0.03459155,0.08494663,0.019374534,0.0010084076,0.0017601491,0.0075983712,-0.11821894,-0.0007461149,-0.0035302471,0.0016001613,0.00050599454,-0.02688886,-0.004137343,0.10283631,-0.008711035,-0.04381468,-0.017284855,0.13739234
53,-0.15051179,0.0,0.06968688,-0.06347848,0.012138272,0.19416888,-0.010752939,-0.013148961,-0.0027091866,-0.0018971983,0.2602235,0.004253543,0.004776161,0.86260414,0.2669779,-0.40478665,0.028331695,0.025303744,0.37986374,-0.0022942754,0.011623129,0.022683492,-0.004694009,-0.022871617,-0.0061179204,-0.005454715,-0.0009633013,0.004059925,-0.0027053433,-0.19816346,-0.0890613,0.004796196,0.048245016,-0.033963874,-0.09999938,0.06091136,0.93955153,-0.28220373,-0.05908134,-0.0493982,0.19853051,0.17076261,0.066608965,0.06643596,0.08046304,0.019561777,0.0010261618,0.0017601491,0.006936915,-0.036929578,-0.0009549074,-0.0060417135,0.0007923413,0.00043887342,-0.030337425,-0.003997587,0.095485784,-0.017136263,0.01628409,-0.017267467,0.11247293
54,-0.14995117,0.0,0.07138074,-0.06291166,0.012104623,0.19317456,0.0070107044,-0.023397816,-0.002082591,-0.0007897868,0.25675052,0.0036605883,0.0044875424,0.85559916,0.2665637,-0.40378708,0.029784597,0.031895287,0.37551498,-0.002119337,0.011370005,0.022705225,-0.0043546776,-0.022967542,-0.0075395224,-0.0060353708,-0.0025574262,0.0073957806,-0.0028962197,-0.19842745,-0.08821599,0.0044983085,0.047652047,-0.033799194,-0.09975818,0.058952603,0.9265466,-0.2873629,-0.07677887,-0.048974372,0.1959039,0.16311847,0.06143137,0.10598817,0.07774008,0.019033397,0.0010261618,0.0017601491,0.007070861,-0.03947851,-0.0009549074,-0.005424915,0.00060339656,0.00043887342,-0.030481601,-0.004202326,0.095412984,-0.017230015,0.019666849,-0.017936854,0.11193136
55,-0.14799011,0.0,0.06861561,-0.05137526,0.012751512,0.1919879,-0.004919727,-0.013151776,-0.0026037735,-0.0019773669,0.26085418,0.0029045246,0.004402058,0.8685298,0.25611594,-0.40419567,0.031846173,0.03200208,0.37426266,-0.0022177203,0.010964416,0.02340417,-0.0041942243,-0.022911767,-0.005971555,-0.006657647,-0.0028320868,0.0044680145,-0.0027490593,-0.2007435,-0.05716867,0.004325837,0.047797587,-0.034473937,-0.096850306,0.06436326,0.9291262,-0.27018723,-0.07704421,-0.050330285,0.19979362,0.17042685,0.06469897,0.002489733,0.07511058,0.018878398,0.0011738257,0.0017601491,0.007570828,-0.015570374,-0.0012216782,-0.004552077,0.0006496636,0.0004221832,-0.028088685,-0.0041889073,0.093333334,-0.012603069,0.002359583,-0.016150067,0.117889464
56,-0.14945532,0.0,0.06973548,-0.06546102,0.012146601,0.1987278,-0.011960147,-0.011622721,-0.0031641093,-0.0018555942,0.2609516,0.0032542443,0.005262531,0.8954494,0.27370968,-0.4048692,0.033464186,0.028500859,0.38150752,-0.0018097116,0.010779476,0.019728044,-0.004693619,-0.022948077,-0.006309637,-0.006263419,-0.00038206077,0.0033179845,-0.0027940331,-0.19972722,-0.09139559,0.0038369298,0.048525345,-0.034275126,-0.09749007,0.060892988,0.9540385,-0.28102762,-0.060517564,-0.04899153,0.20114481,0.17488192,0.06854656,0.06546371,0.0824609,0.01924522,0.0010084076,0.0017601491,0.0068321917,-0.119292155,-0.0011020417,-0.005112443,0.0010913897,0.00043887342,-0.028339423,-0.0036122184,0.10045872,-0.012849601,0.0049394276,-0.017311482,0.11570675
57,-0.15031758,0.0,0.07108901,-0.06529906,0.012358706,0.19572403,-0.011922459,-0.017207544,-0.0029819757,-0.0012889582,0.25822538,0.0033065926,0.0050054328,0.889678,0.2727808,-0.40445942,0.035017706,0.03595282,0.37792233,-0.0016201425,0.011542307,0.020293167,-0.0044126436,-0.020615518,-0.0066528674,-0.006146751,-0.0009599739,0.0024342153,-0.0027940331,-0.19894812,-0.0931961,0.0037773997,0.047976565,-0.034336265,-0.09721726,0.060488913,0.9455249,-0.2875412,-0.07820171,-0.04898858,0.19870783,0.1740589,0.06809106,0.10270537,0.08102994,0.019277582,0.0010084076,0.0017601491,0.0068321917,-0.12041733,-0.0009549074,-0.0046906145,0.0009592816,0.00043887342,-0.03069019,-0.003471407,0.10196012,-0.017230015,0.016742911,-0.01833763,0.1146877
58,-0.15044051,0.0,0.06984144,-0.06534679,0.012104623,0.19463025,0.017278692,-0.0128358,-0.0021450068,-0.00091304386,0.2569077,0.0038151548,0.0044875424,0.8477264,0.2667921,-0.4070453,0.03022492,0.058625083,0.3758092,-0.0021164035,0.011986563,0.022736508,-0.004350837,-0.023223544,-0.00561274,-0.006167276,0.0039397962,0.0031513053,-0.002885671,-0.19999352,-0.088189304,0.0063472907,0.047754187,-0.033872746,-0.10041666,0.058620673,0.9282745,-0.28950843,-0.076616235,-0.04966878,0.19440024,0.16412492,0.06494176,0.11225937,0.079154365,0.018465616,0.0010261618,0.0017601491,0.0070691826,-0.041071437,-0.0009549074,-0.006018706,0.00060339656,0.00041901832,-0.030481601,-0.004224873,0.09330538,-0.017192233,0.02042181,-0.017956708,0.112093635
59,-0.14608918,0.0,0.06727804,-0.051066954,0.012506001,0.19569367,0.018954815,-0.015933009,-0.0038954257,-0.0011024388,0.26394704,0.0036908349,0.005395464,0.87764096,0.2644436,-0.3991306,0.03234995,0.05915942,0.37573227,-0.0021180464,0.01382233,0.02138992,-0.0041120853,-0.022389535,-0.006626462,-0.0071111917,0.008046496,0.0042737783,-0.002939936,-0.19965407,-0.08597465,0.004828863,0.0483378,-0.034310292,-0.09840661,0.06346362,0.9348984,-0.2659579,-0.07906753,-0.050711643,0.19645236,0.17310932,0.06846625,-0.0325515,0.081536606,0.01972798,0.0010261618,0.0017601491,0.0077030947,-0.03718036,-0.000889892,-0.0046517993,0.001301113,0.00050599454,-0.028269988,-0.00464646,0.0978096,-0.015292473,0.0132910255,-0.015517619,0.13400199
