fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD
-0.329076186410613,0.0,1.7017273930424632,1.907671035939075,1.7341467252349831,2.01395493957207,-0.06774560912339879,1.171985614936359,0.03416094092139478,1.83543623859965,2.72051267341025,1.5305261719573204,1.5787091933266064,0.01658010137695587,0.09107204783439588,0.8807854918508659,-0.3088865477851222,2.1877053345815707,2.295374150082964,1.4850309050565222,2.2694110041887527,0.40463002529516345,1.8693019726926106,-1.6538605830835873,-0.5297913566955104,2.0736101655743964,-1.7319515777636165,-0.45855101474108606,1.8081289269470866,-1.2618473753257238,-0.24048247568698325,2.0353011869858313,-1.709841689403844,-1.230588992384146,-1.395997045620571,0.26463832648693236,1.7898188283409546,1.9285907104267073,1.8023022692570747,0.1249874670609726,1.2954387258519804,2.014045549181783,1.853733879975448,1.6851607571245446,1.507196982022219,-1.4745267967297726,-1.4919526403630998,-0.8802786455634931,1.849224882940678,1.3307716559285876,-1.1601980510012926,1.4957501139821008,-1.8636748759716182,-1.1151092297764775,-1.5895739710762522,-1.8874835414635678,-1.9006050374976515,1.9009012443048445,-1.5199934599027425,-1.4586886433628383,-0.6311823029058905,2.1162269350810026,2.2038266022215875
-0.329076186410613,0.0,1.7017273930424632,1.907671035939075,1.7341467252349831,1.9328525653929096,-0.17098537075909936,1.2924756999112577,-0.048144523873266405,2.147808289253651,2.72860726405769,1.7490209662426497,1.8899904885663437,0.016577960203094398,0.09107203409744882,1.1082222038827414,-0.33295851295227186,2.2108252408329214,2.3042563936767957,1.5509621447456763,2.294295058441464,0.32034721385828535,1.9364415963607806,-1.6481403336485274,-0.4823451094653406,2.0416127097110226,-1.7326602878499207,-0.7949367695689193,1.9221010566033763,-1.4532766164248534,-0.4166843507113633,2.0777203982741335,-1.7192071222352108,-1.2319235603645649,-1.395997045620571,0.32734790809469116,1.7898188283409546,1.9285907104267073,1.8023022692570747,0.1249874670609726,1.619542796180729,2.014045549181783,1.853733879975448,1.6851607571245446,1.507196982022219,-1.4762060225507483,-1.4919526403630998,-0.8931018389248533,1.8836317169061494,1.3663667679825144,-1.1678503285325696,1.5946058473362732,-1.8776886828275978,-1.2852384705759792,-1.5952361220671034,-1.8899860792870242,-1.9147772332185358,1.9736551851264894,-1.619394597657348,-1.5052655462523716,-0.40046450559090135,2.120782219341068,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.6857363127571279,1.6973830082473764,-0.08548103401742572,1.2888081312773139,-0.18457786923249528,2.1213998500574034,2.676877406708243,1.8096717128820203,1.962057122282617,0.016572659621404667,0.09107204532164892,1.1008379292859998,-0.3674649913021003,2.077966765582562,2.177543873432605,1.5297616009135955,2.172903399562778,0.44871641896983816,1.8193227497053897,-1.623468598007036,-0.5713068230219089,2.0630130576787145,-1.7281639796033528,-0.6055640483325095,1.8982770455263174,-1.4826746784507918,-0.29606997197443646,2.0281944811249173,-1.7070204814932057,-1.1440593792954756,-1.395997045620571,-2.200708020882474,1.7549377570984854,1.8634698830720093,1.7359793788570932,0.013863797540894101,1.619542796180729,2.014045549181783,1.8192427726269564,1.6851607571245446,1.507196982022219,-1.4739670547894472,-1.4874912952697734,-0.9059250322862136,1.651782529845362,1.214457991492313,-1.140592949651903,1.539767820776543,-1.8389634448124033,-1.2927444620930921,-1.327970960742125,-1.8467122908134703,-1.8704858451853483,1.802296781699851,-1.5418424708595273,-1.455968092329518,-0.5639905334554451,1.709612682097426,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.7341467252349831,1.5450405581725624,-0.07460046724636017,1.3655764128066457,-0.27682249197300746,1.9318601127170305,2.702359878637628,1.755980323570103,1.8082735697426955,0.0165698432574994,0.09107204685557735,1.2620210405966241,-0.38755464488081315,2.1378876884733544,2.2613352001790457,1.4891499053195005,2.231826244975234,0.27496416154612024,1.8572285669218214,-1.6382836325151042,-0.5416529185030527,2.048558974463101,-1.729631939824606,-0.8372964572139058,1.9122786325640266,-1.439761528380296,-0.5131758537009048,2.042664737193911,-1.712188663874291,-1.2356419590171552,-1.395997045620571,0.506173763945273,1.7549377570984854,1.9285907104267073,1.8023022692570747,0.013863797540894101,1.2954387258519804,2.014045549181783,1.8192427726269564,1.6851607571245446,1.507196982022219,-1.4739670547894472,-1.4902796359531025,-0.8931018389248533,1.8890899148702067,1.2990364891042108,-1.1521190874154474,1.5510274132248454,-1.8599956274413862,-1.226339749738726,-1.5969425237355792,-1.8809362489442372,-1.8992433372398305,1.9193313568110384,-1.5771102779252757,-1.4777234654867972,-0.5988093080012011,2.1331042624929326,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.6857363127571279,2.1248516170300795,-0.002277161007577413,1.4130835500917354,0.14626600138091925,2.151967447893534,2.6544463970856476,1.713847796818326,1.9005293219233597,0.016583335662477623,0.09107205767247495,1.3691484584817188,-0.2713833571584431,2.1039650782929225,2.2119742891142957,1.445818283342762,2.187290350816271,0.3929600975577496,1.8555003301924788,-1.6168371063700915,-0.4215546052016856,1.9436174555501995,-1.7071990817459661,-0.3015709958214305,1.8630259223442818,-1.4179683080088648,-0.10728224873402928,1.9905621363837236,-1.6896953934302108,-1.2370915080627192,-1.395997045620571,0.5774484608790448,1.7200566858560165,1.8634698830720093,1.7359793788570932,0.013863797540894101,1.2954387258519804,2.014045549181783,1.8192427726269564,1.649955502606396,1.507196982022219,-1.472847570908797,-1.4807992776297836,-0.8546322588407727,1.7504532394132626,1.238858938287727,-1.1331764723086768,1.5232778687839854,-1.8441084541290742,-1.2129629302108538,-1.3695838923392665,-1.8548256926205322,-1.8748906541512222,1.835727873790437,-1.5101820417741503,-1.4350646031734853,-0.598350375075407,2.13775784996757,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.7341467252349831,2.0566522978302397,-0.01044501574669458,1.2708491820388885,0.09169943998538695,1.8282210040315428,2.623399348639103,1.7142079292827148,1.598397365153554,0.016581302721036768,0.0910720563962143,1.0651171464595257,-0.2903711440688423,2.1464596553475084,2.241038502175265,1.5250431485998932,2.2322290168852432,0.5213293026693023,1.8092768250575553,-1.6446047139052133,-0.5416529185030527,2.015084677223061,-1.72416314838655,-0.652907228641612,1.8840427779376219,-1.447245663374512,-0.23628719294830752,2.0020201742005113,-1.7130199299257511,-1.2391425205971394,-1.395997045620571,0.6797009005699888,1.7549377570984854,1.9285907104267073,1.7359793788570932,0.013863797540894101,1.619542796180729,2.014045549181783,1.853733879975448,1.649955502606396,1.507196982022219,-1.4750865386700978,-1.479683941356452,-0.8802786455634931,1.8278695863544094,1.2783852959868776,-1.1483350558262466,1.5812166436943684,-1.8646007616985951,-1.2988648331289177,-1.5093343108018007,-1.8699842740531616,-1.8978797698471581,1.9044543640238172,-1.6035286343238626,-1.4823152634345786,-0.5296786858349071,2.1441961279251665,2.2038266022215875
1.1636363158773295,0.0,1.6582419439962546,1.8315611993978511,1.7341467252349831,1.9799370775549927,0.0014689506843775858,1.4337321221497334,0.04457288884742539,2.0708491084345413,2.636461792491588,1.5368270220798306,1.926690545731733,0.016579181471290345,0.09107205826252934,1.417597633308445,-0.30564425367047043,2.148309768154124,2.235968057282147,1.482862619621565,2.224242211514872,0.3125672620333428,1.9135970529835575,-1.63489733891326,-0.4245199956535712,1.9544180853543087,-1.7103818715196948,-0.5781548386798713,1.8835828814881017,-1.3802104045743306,-0.2908258685510918,2.0253202323347397,-1.6975660483966473,-1.2221965703701234,-1.395997045620571,-0.11075397551610319,1.7549377570984854,1.9285907104267073,1.7359793788570932,0.013863797540894101,1.619542796180729,2.014045549181783,1.853733879975448,1.649955502606396,1.507196982022219,-1.4750865386700978,-1.4813569457664495,-0.8546322588407727,1.8835385470973764,1.2766027855953912,-1.1447362958133718,1.5719036321550888,-1.860349920449158,-1.2525154996837915,-1.5436368625237702,-1.8676597732599542,-1.8926872737718836,1.914879373559925,-1.5710492329402388,-1.471813883393394,-0.540131238814323,2.0860298273157976,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.7341467252349831,2.0361333775642687,-0.005801367455328167,1.4263840817118252,0.07857677763012486,2.213967314397976,2.629658283520574,1.5296331327437132,2.053423936275803,0.01658071876351581,0.09107205712007906,1.4002214046249213,-0.2947248728142121,2.1090098981995453,2.204928149415885,1.429937523333666,2.1839752177599396,0.3566536557080175,1.8933989472887378,-1.6210276447023737,-0.3770737484234014,1.9266530794264118,-1.7028683627142236,-0.5432703900310589,1.8681259033251663,-1.3631845317445743,-0.20692021377757752,2.0021324924978297,-1.6862339749340083,-1.2230840499630427,-1.395997045620571,-0.0726435401922016,1.7200566858560165,1.9285907104267073,1.7359793788570932,0.013863797540894101,1.2954387258519804,2.014045549181783,1.8192427726269564,1.6147502480882472,1.507196982022219,-1.4739670547894472,-1.4785686050831204,-0.8418090654794124,1.8431222604659299,1.231051542773029,-1.1333898153359614,1.5606483463017229,-1.8438486392567084,-1.2095152963119171,-1.462970601832199,-1.8569798636142378,-1.8765450367164245,1.8739139477462792,-1.5222358840527033,-1.4437157758879524,-0.5915410011190604,2.089346585650713,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.6857363127571279,1.9186537341590995,-0.10037004178374365,1.3919302807908267,-0.049405647336510226,1.8906652644729567,2.579703297701651,1.3416154394582716,1.5884160888724483,0.01657760334483012,0.09107204326164146,1.320716088593414,-0.33330691360281584,2.099191340626295,2.177507343875425,1.3783549857529072,2.159110396161214,0.4111133184826156,1.85034963092914,-1.6248936632311455,-0.3978314815866007,1.9075552461843643,-1.6991553646134085,-0.4261583124243317,1.8283563390416993,-1.2517667594098068,-0.12825866242740785,1.9667738491076179,-1.679437943307958,-1.2407983390475987,-1.395997045620571,0.7633824732083371,1.7200566858560165,1.8634698830720093,1.669656488457112,0.013863797540894101,1.2954387258519804,1.420108125565224,1.8192427726269564,1.6147502480882472,1.507196982022219,-1.4734073128491223,-1.4746649281264597,-0.8033394853953317,1.7919370967702557,1.2174720545179138,-1.1250806658522563,1.5101276811607751,-1.8368761528637594,-1.1508529846563058,-1.3780383369694413,-1.84695969292044,-1.8645607305862089,1.8298637628304975,-1.4609559568474189,-1.414328307721063,-0.5665481617879486,2.1492673397793003,2.2038266022215875
-0.329076186410613,0.0,1.6582419439962546,1.8315611993978511,1.6857363127571279,2.091921449315423,-0.09916626499485331,1.4070154093818192,0.06045001866196949,1.8964168808576858,2.6004367222272795,1.4794024232396852,1.690737181417951,0.0165823360063616,0.09107204342652116,1.3551321904285678,-0.3006096742408468,2.0971599274274215,2.1888259610164313,1.4142264478319515,2.1688412283833394,0.48761617809455116,1.8502318867366627,-1.6252464021480044,-0.41117573862008594,1.9402786039894975,-1.699154338072601,-0.29658750315731447,1.78733096543822,-1.3407188025816377,-0.021278952591177114,1.9705417815434774,-1.6850707196774564,-1.2281730239624946,-1.395997045620571,0.15317552285857172,1.7200566858560165,1.9285907104267073,1.7359793788570932,0.013863797540894101,1.2954387258519804,2.014045549181783,1.8192427726269564,1.6147502480882472,1.507196982022219,-1.4739670547894472,-1.4757802643997913,-0.8418090654794124,1.8326911239585084,1.2319914118885416,-1.131368670866952,1.5341111083340675,-1.8426858833473925,-1.2026134615923332,-1.4443747018314272,-1.8532064034406481,-1.873451735380091,1.8597418322957027,-1.5105850281431283,-1.438466179559997,-0.5774565360465115,2.1078055069525266,2.2038266022215875
-0.329076186410613,0.0,1.6147564949500457,1.7554513628566273,1.6373259002792724,1.8255424871403443,-0.3638304904526079,1.3892917645380396,-0.29960679227145703,1.7954771854819978,2.290310720435905,1.6770017892142914,1.5090630772137144,0.016575387118635234,0.09107201398389701,1.3147583761479675,-0.3921632841359099,1.9140675950820394,1.9712653108059863,1.4062362287225958,1.9855516059965974,0.33461045887068014,1.7167126859645032,-1.5609697288198054,-0.707714783808647,1.7456549922421492,-1.6408409175955858,0.32884082618924965,1.6350718930990444,-1.3512735831370482,-0.09154993846399535,1.8021411798307192,-1.6266468410872303,-1.230972139583951,-1.395997045620571,0.28256009489797623,1.6502945433710785,1.8634698830720093,1.6033335980571304,0.013863797540894101,1.2954387258519804,1.420108125565224,1.784751665278465,1.509134484533801,1.507196982022219,-1.4633319579232684,-1.4300514771931947,-0.764869905311251,1.639402591504398,1.0427795542965594,-1.1022754190936017,1.4646608051719017,-1.7845636092895603,-1.247603442243021,-1.299931678780584,-1.7811676883742225,-1.8099459896377241,1.6724243355531636,-1.4964545061083072,-1.408303913905147,-0.5253392211776905,2.1175418247334807,2.2038266022215875
-0.329076186410613,0.0,1.6147564949500457,1.7554513628566273,1.6373259002792724,1.5364924924713586,-0.0716288454934278,1.365942442077269,-0.30462067647729296,1.865826411010462,2.234264799346469,1.6408245275371007,1.7860048257794487,0.01656969759199066,0.09107204727872299,1.2628240468208913,-0.3931597637275321,1.8605918348235158,1.9381762410134429,1.3173258959672542,1.9322444112536759,0.289227406558515,1.7638446782881292,-1.5583535818531031,-0.547583699406824,1.7006136234945493,-1.6271698885335262,0.14445159761695586,1.657373047842077,-1.3007763652646573,-0.09259875914866428,1.810696568855832,-1.6156569566767636,-1.2234632809114139,-1.395997045620571,-0.056242473331247655,1.6502945433710785,1.7983490557173116,1.6033335980571304,-0.09725987197918563,1.2954387258519804,1.420108125565224,1.7502605579299735,1.5443397390519498,1.507196982022219,-1.4566150546393657,-1.4222441232798733,-0.7392235185885309,1.5698552113293693,1.076481964407538,-1.106907208501748,1.4323527299960908,-1.7715843380162746,-1.178374953552384,-1.133305434039558,-1.7724700784765597,-1.7937786057246654,1.6569742556107534,-1.4045573645308882,-1.3800463829152572,-0.5700564191383765,2.090755153043496,2.2038266022215875
