feature,importance
ipTM,15.86077880859375
pTM,13.49566650390625
pdockq_AH,6.203291416168213
pdockq_AL,25.910568237304688
pdockq_HL,18.55752944946289
pdockq,21.698875427246094
pdockq2_AH,15.450281143188477
pdockq2_AL,2.2680580615997314
pdockq2_HL,5.328014850616455
pdockq2,14.389383316040039
mpdockq_AH,12.453767776489258
LIS_AH,2.6663613319396973
LIS_HL,3.0200138092041016
avg_LIS,7.148548126220703
contacts_AH,5.178924083709717
interface_plddt_AH,4.637350559234619
interface_pae_AH,374.4349365234375
contacts_AL,11.273880004882812
interface_plddt_AL,9.172708511352539
interface_pae_AL,25.277729034423828
contacts_HL,7.945957660675049
interface_plddt_HL,7.388330936431885
interface_pae_HL,1.0702800750732422
total_contacts,5.368856906890869
avg_interface_plddt,3.4220080375671387
avg_interface_pae,3.7134106159210205
model_avg_RMSD,24.0408935546875
query_avg_RMSD,8.65566349029541
model_rmsd_scale,4.283950328826904
iptm_A,6.044055938720703
iptm_H,8.402146339416504
iptm_L,14.931981086730957
ptm_A,17.62229347229004
ptm_H,18.432283401489258
ptm_L,8.343667030334473
chain_pair_iptm_AL,154.51234436035156
chain_pair_pae_min_AH,3.4689550399780273
chain_pair_pae_min_AL,8.207402229309082
chain_pair_pae_min_HL,11.781761169433594
chain_plddt_L,1.8647701740264893
chain_plddt_A,51.591949462890625
chain_pae_A,31.620607376098633
chain_plddt_H,12.071711540222168
chain_pair_pae_AH,4.687629222869873
chain_pae_H,3.773829698562622
chain_pae_L,9.483298301696777
avg_pair_pae,21.1475830078125
avg_model_plddt,10.766280174255371
chain_pair_pae_HL,14.134943962097168
avg_internal_pae,2.602037191390991
del_G_B,81.26283264160156
