feature,mean_abs_shap
chain_pair_iptm_AL,0.019634715841113055
iptm_L,0.014629631562437705
scaled_model_RMSD,0.014403355482891636
model_avg_RMSD,0.013941130985668349
iptm_A,0.013891322421184257
chain_pair_pae_min_AH,0.013381015607028751
chain_pair_iptm_AH,0.011836689483321122
iptm_H,0.010148771883862748
query_avg_RMSD,0.009967767766506479
avg_interface_plddt,0.009165573072645091
scaled_query_RMSD,0.009025889870369582
avg_interface_pae,0.008960125810375218
interface_plddt_AL,0.008675102966854848
avg_model_plddt,0.007918224249532358
interface_plddt_AH,0.007740781485144769
interface_pae_AH,0.007273339646652235
ipTM,0.006877051312495905
pdockq2,0.006670497650475641
chain_plddt_A,0.006495727165026172
pdockq2_AH,0.0059149422026232015
chain_pair_pae_min_AL,0.0052746406067250935
LIS_AH,0.00430975144252112
chain_pair_pae_AH,0.004104201770900288
pdockq_AH,0.0039653339652810605
avg_pair_pae,0.0038663141821550858
interface_pae_AL,0.0037966261113711363
interface_plddt_HL,0.0036437132860323205
del_G_B,0.0035491468052409976
ranking_confidence,0.0034084173380966544
pdockq_HL,0.003396117458034955
chain_plddt_H,0.003239680747701552
mpdockq,0.0031358252324880536
pdockq,0.002945123286194257
pdockq2_AL,0.0028920921501433164
ptm_A,0.00262888065757642
mpdockq_HL,0.002413873892344576
chain_pair_pae_min_HL,0.0023276089770323735
pdockq2_HL,0.0021664249844844693
total_contacts,0.0019966779186725535
chain_pair_pae_AL,0.0019211911829905923
scaled_RMSD_ratio,0.0017550394298575076
chain_pae_A,0.001569399958716207
chain_plddt_L,0.001418904313942597
contacts_AL,0.001343841839532722
avg_internal_pae,0.0012929991442842239
LIS_AL,0.0012159113159085574
chain_pae_L,0.0011121305539461685
contacts_AH,0.0010918582738252793
mpdockq_AH,0.001079101761908947
pdockq_AL,0.0010609562560115796
pTM,0.0009744857220102213
LIS_HL,0.0008920151930981904
chain_pair_pae_HL,0.0007234638876942854
avg_LIS,0.000714168848702657
chain_pae_H,0.0006903585152418681
interface_pae_HL,0.0006677763747247477
contacts_HL,0.0005633514713490375
chain_pair_iptm_HL,0.000498603051956367
ptm_H,0.0004523942098285097
ptm_L,0.00019497293623788904
fraction_disordered,0.0001445790164050396
mpdockq_AL,0.00012945490434742996
has_clash,0.0
