precision,recall,thresholds
0.34545454545454546,1.0,0.3236978160137142
0.34566403881140084,1.0,0.3279398984773004
0.345873786407767,1.0,0.3447386186987601
0.3460837887067395,1.0,0.3462286615514008
0.3462940461725395,1.0,0.3480230610063434
0.3465045592705167,1.0,0.3516308798280892
0.3467153284671533,1.0,0.3550952324322312
0.34692635423006696,1.0,0.3554021390456027
0.3471376370280146,1.0,0.3574319738764879
0.3473491773308958,1.0,0.3609745895016779
0.3475609756097561,1.0,0.3635012804612928
0.34777303233679074,1.0,0.3636828680025796
0.34798534798534797,1.0,0.3644444034913344
0.3481979230299328,1.0,0.3651781006416538
0.3484107579462103,1.0,0.3659942513199198
0.3486238532110092,1.0,0.3660704024888459
0.3488372093023256,1.0,0.3673929349329891
0.3490508266993264,1.0,0.3681008512705179
0.3492647058823529,1.0,0.3692477443820736
0.3494788473329246,1.0,0.3701372331523067
0.3496932515337423,1.0,0.3713799588029491
0.34990791896869244,1.0,0.3725629171832244
0.3501228501228501,1.0,0.3750046047831425
0.3503380454824831,1.0,0.3755633826964489
0.3505535055350554,1.0,0.376214153716528
0.3507692307692308,1.0,0.3768212096592599
0.35098522167487683,1.0,0.3776787808361448
0.3512014787430684,1.0,0.3781313076286071
0.35141800246609123,1.0,0.3790735858961106
0.351634793337446,1.0,0.3794809543150542
0.35185185185185186,1.0,0.3801543165510701
0.35206917850525016,1.0,0.3811694966021948
0.3522867737948084,1.0,0.3821262846785913
0.3525046382189239,1.0,0.3834459282788773
0.3527227722772277,1.0,0.3869719114320698
0.35294117647058826,1.0,0.388786806359386
0.35315985130111527,1.0,0.3899622376436361
0.35337879727216365,1.0,0.3905792859279851
0.3535980148883375,1.0,0.3934576408454594
0.3538175046554935,1.0,0.3938281052942529
0.35403726708074534,1.0,0.3950025695948931
0.35425730267246736,1.0,0.396785542028114
0.35447761194029853,1.0,0.3993043803222145
0.35469819539514624,1.0,0.401868458694527
0.3549190535491905,1.0,0.4028066370605589
0.35514018691588783,1.0,0.4029010494978652
0.3553615960099751,1.0,0.4032870120443363
0.35558328134747347,1.0,0.4033335740260051
0.35580524344569286,1.0,0.4077856121156728
0.35625,1.0,0.4081831935613323
0.35647279549718575,1.0,0.4091289828367855
0.3566958698372966,1.0,0.4094707541717709
0.3569192235441453,1.0,0.410074081734191
0.35714285714285715,1.0,0.4101556609467381
0.3573667711598746,1.0,0.4117925804694306
0.3575909661229611,1.0,0.4145897006634141
0.3578154425612053,1.0,0.418903342649625
0.35804020100502515,1.0,0.4192426471677333
0.3582652419861722,1.0,0.4192489352663907
0.3584905660377358,1.0,0.4196061848490238
0.35871617369414727,1.0,0.4221458918036376
0.3591682419659735,1.0,0.4225326199154244
0.3593947036569987,1.0,0.4249943708990063
0.35962145110410093,1.0,0.4250012869174858
0.35984848484848486,1.0,0.4262837201246884
0.36007580543272266,1.0,0.4264499478893971
0.36030341340075855,1.0,0.4264739848110325
0.3605313092979127,1.0,0.4269218197716184
0.36075949367088606,1.0,0.4274629820853735
0.3609879670677644,1.0,0.4279640349297937
0.3614457831325301,1.0,0.428266203074068
0.3616751269035533,1.0,0.4287453878073008
0.3619047619047619,1.0,0.4297709292772102
0.36213468869123255,1.0,0.4307735695193832
0.3623649078194533,1.0,0.4310856664189313
0.36259541984732824,1.0,0.4311912690976175
0.3628262253341821,1.0,0.431469683179517
0.3630573248407643,1.0,0.4319442148115322
0.3632887189292543,1.0,0.432272748535471
0.3635204081632653,1.0,0.432423072876677
0.36398467432950193,1.0,0.4324774781650907
0.36421725239616615,1.0,0.4329763956200286
0.36445012787723785,1.0,0.4335008702147648
0.3646833013435701,1.0,0.4339989313095039
0.3649167733674776,1.0,0.4342783049861657
0.3651505445227418,1.0,0.4344856943803734
0.36538461538461536,1.0,0.4346725100795131
0.36561898652982683,1.0,0.4354320256978934
0.36585365853658536,1.0,0.4359136698355744
0.36632390745501286,1.0,0.4366077778522278
0.3667953667953668,1.0,0.4366282641463589
0.36703155183515773,1.0,0.4372066217493089
