feature,importance
iptm_A,0.09933422815236304
iptm_H,0.08766627551996335
pdockq2,0.06999636335020676
chain_pair_iptm_AL,0.06581987900628786
chain_pair_pae_min_AH,0.0595500349949376
chain_pair_iptm_AH,0.0546186634304676
interface_plddt_AL,0.03877238400585402
avg_interface_pae,0.03630118015564149
interface_plddt_AH,0.035732393593779846
avg_model_plddt,0.03425896077800072
chain_pair_pae_AH,0.03294972923503738
LIS_AL,0.03228357950273644
interface_plddt_HL,0.030771356774523202
interface_pae_AH,0.022809844649977377
pdockq2_AH,0.021338751154168834
interface_pae_AL,0.018994789171324168
avg_interface_plddt,0.018707683436642964
pdockq2_AL,0.017293086531290483
chain_plddt_H,0.016353587648300142
avg_LIS,0.016018822697920796
ranking_confidence,0.01580355403508013
pdockq2_HL,0.015438044769368024
mpdockq_AH,0.01458730394698122
pdockq_HL,0.012717070094173144
query_avg_RMSD,0.010704858867585865
scaled_query_RMSD,0.009267590209379306
model_avg_RMSD,0.009254301027256863
iptm_L,0.006308747910433942
LIS_AH,0.0060243705384617156
chain_pair_pae_min_AL,0.005457549343745879
pdockq,0.005452599488495014
chain_pae_A,0.005301908235506661
contacts_AL,0.004851284983106032
avg_internal_pae,0.004379953464552569
pdockq_AH,0.0041895068720745835
chain_plddt_A,0.003964178417252123
avg_pair_pae,0.0039555743914668085
contacts_HL,0.0038805880297302416
mpdockq,0.0038576986792623756
pTM,0.002805620565114111
scaled_RMSD_ratio,0.0027650159705073156
chain_pae_H,0.0027428589893890576
chain_pair_pae_AL,0.0026844994123406507
mpdockq_AL,0.002645798930480324
scaled_model_RMSD,0.002532534508104153
pdockq_AL,0.0024560269856844295
contacts_AH,0.002445205560661025
LIS_HL,0.0023932827398913735
chain_plddt_L,0.0023784733561923676
ptm_A,0.002306547101220453
total_contacts,0.0020564195637265323
mpdockq_HL,0.002003682041893216
interface_pae_HL,0.0019994074753246064
chain_pair_pae_HL,0.0018324374317023732
chain_pae_L,0.0017219464801570702
del_G_B,0.0015260411580175382
ipTM,0.0014824384984995947
ptm_L,0.001456632166307843
chain_pair_pae_min_HL,0.0010555013616947793
ptm_H,0.0009697680881746767
chain_pair_iptm_HL,0.0006594098145659712
fraction_disordered,0.0001121747070140291
has_clash,0.0
