fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD
-0.329076186410613,0.0,0.7015620649796627,0.7660234878207179,0.7175280632000199,0.03443036671163297,-0.7517339628551646,-0.6024749098871097,-2.5044783179916714,-0.4631873658665383,-0.48328645996246267,-0.6164590118125626,-0.4756714260738207,0.016556594843963747,0.09107199381380819,-0.6073767756085185,-0.5497891705955624,0.04369403732542318,-0.24170809330533763,-0.3045193016406272,-0.13589186282100504,1.7025853214230864,-0.6094411955252413,-0.4916566078001834,-1.3215506073489685,-1.393312352959402,-0.18174532682896316,0.2291709729069287,-0.8103355880197524,0.14653961725563974,0.5387912930220309,-0.9893410614709512,-0.3145645245936017,-1.04522569826733,-1.0097874217016742,1.3459659128018941,0.04576526621749783,-0.02503411021422772,-0.05473866194240338,-1.0973728976599033,-0.0009775554630140303,-0.3617041452844534,0.06019629785389308,0.03051379477155702,-0.6950255313732273,-0.8213079523702432,-0.5829535775978268,0.3379247237657274,0.021218372519492993,-1.707782112428971,-0.4702133870652158,-0.07392417101334833,-0.6044469556195263,-0.06195487736733942,0.296247645558746,-0.6049101729681956,-0.5707386911885347,-0.9529929915895814,0.18559365195822478,-0.4083276091179186,0.3327935301192458,1.1538840865818047,0.5201635953411415
-0.329076186410613,0.0,0.6145911668872451,0.6138038147382703,0.6207072382443096,-0.5009133809593932,-0.5062845990454244,-1.1431907210157672,-2.7332665502436706,-0.5042543539041784,-0.45818545158105894,-0.665778726752165,-0.5067704078056355,0.01655526392803058,0.09107200352129526,-0.7630817784987051,-0.5529189816272232,-0.08677557464814308,-0.16058790365411005,0.12355984900321076,-0.09290193601747325,0.1816047396468091,-0.6172607044064713,-0.4884320626859159,-0.5031028426285399,-0.708426723097811,-0.14172750537498902,-0.10970652825296263,-0.6629151239582682,-0.3637969590562768,-0.25516596527234825,-0.6954936349559637,-0.32494819971630523,0.06518077067390428,-1.0097874217016742,-3.1287174568051515,-0.23328330372225514,-0.22039659227832137,-0.2537073331423469,-0.5417545500595046,0.32312651486573457,0.23223327833210572,-0.21573256093403828,-0.25112824137363243,-0.41974771719879644,-0.702642661021297,-0.6442970726310661,0.030168083093082523,0.33482965677840953,-1.5042310431183525,-0.6981347348954176,-0.008097027063993463,-0.4172916263214172,-0.32064987388225386,-0.06628370891506138,-0.2578026804261757,-0.33630072180649667,-0.7259548383700376,-0.17284911111459597,-0.708980874284674,-0.11294512441561584,-0.5913597694001492,0.5201635953411415
-0.329076186410613,0.0,0.7885329630720798,0.8421333243619418,0.8143488881557307,0.39380739702385786,-0.7083722549728183,-0.3519635654858399,-2.0938877652006758,-0.44696555848481884,-0.4780736893806343,-0.28404574079233574,-0.47220445226619234,0.01655815667948978,0.09107199477223285,-0.5098350383556941,-0.5413787678694417,0.07808987840112817,-0.15159899399541965,0.06710148559022276,-0.02177332987999384,1.9411705107213257,-0.42949577877341,-0.49304177222266465,-1.165867608624974,-1.4168937484365414,-0.25128796033357,0.6403091176965027,-0.6370318993567441,0.047862585989782234,1.0149558838617245,-0.880104198933034,-0.3550430424367458,-1.0242039302551846,-1.0097874217016742,1.1217275700235572,0.11552740870243618,0.10520754449516805,0.011584228457578035,-0.9862492281398235,0.32312651486573457,0.23223327833210572,0.16366961989936749,0.06571904928970553,-0.41974771719879644,-0.8548924687897563,-0.6370473868544105,0.05581446981580241,0.27573071593935494,-1.561583036743968,-0.5214559764684521,0.13880292261819022,-0.6472778216210849,-0.347013958800261,-0.06715270976474672,-0.6457025926670344,-0.6347506182668856,-0.7083648237299501,-0.19605695830221298,-0.556029970047953,-0.3373027407839121,1.0427287745637865,0.5201635953411415
-0.329076186410613,0.0,0.7885329630720798,0.7660234878207179,0.8143488881557307,0.1682884535992561,-0.7410905965920931,-1.050578148745053,-2.3427999472475287,-0.4571259521467467,-0.47622317095678696,-0.3429218682336604,-0.47287209580435935,0.016557102153589708,0.09107199401864521,-0.7407337583530657,-0.5469589217837625,0.05669871491788782,-0.18727213602572937,-0.11188928063693347,-0.07548490026078843,1.6014459476988325,-0.4554398793222024,-0.5162065977838554,-1.3037582646376547,-1.5368082692902238,-0.32832447281085325,0.45591988912420894,-0.7470924868132265,0.10752543317459029,0.5650118101387541,-0.962042085713626,-0.3998576616560576,-1.0343339588260185,-1.0097874217016742,1.2294425880441053,0.15040847994490533,0.10520754449516805,0.011584228457578035,-1.0973728976599033,0.32312651486573457,0.23223327833210572,0.16366961989936749,0.10092430380785423,-0.6950255313732273,-0.8492950493865042,-0.6164136657977755,0.32510153040436746,0.16737132153515125,-1.6397724058422845,-0.4471942551067309,0.11209541515198711,-0.6650263440500525,-0.2641898961078213,0.1512035037383252,-0.6680947214543267,-0.6440239923138903,-0.7928308213148821,-0.03468091559891654,-0.44847693213603657,-0.41190757957329843,1.0957239402930021,0.5201635953411415
-0.329076186410613,0.0,0.8320184121182885,0.8421333243619418,0.8627593006335862,0.06607617552096057,-0.8189147829278024,-0.6280036824305733,-2.6052144113342033,-0.4496252249071257,-0.4822096452930033,-0.1908710476965208,-0.4473996073011455,0.01655670750222083,0.09107199299040196,-0.6162744323879612,-0.5512836894375243,0.11748699709019528,-0.15375970543909342,-0.10289818210308684,-0.031049752328251634,1.2733913124137533,-0.3219906950830438,-0.5765291045893283,-1.5424721960144465,-1.3426646518957737,-0.34083379039878675,0.7648964342994039,-0.6431828425651596,-0.19686879044551356,0.2608538115847647,-0.8043066131755005,-0.45350461669983183,-1.020475895376616,-1.0097874217016742,1.082290718476016,0.2550516936723127,0.2354491992045638,0.14423000925754087,-0.764001889099664,-0.0009775554630140303,0.23223327833210572,0.30163404929333315,0.20654006736230035,-0.6950255313732273,-0.8851185335673181,-0.6543350990910508,0.1968695967907652,0.17344485698933107,-1.4344131810081922,-0.5643469437124673,0.05763920139552817,-0.7194228702783544,-0.16405190009664772,0.1790312809476097,-0.7279783922813555,-0.6948892182820001,-0.7039320311889801,0.031894180287009695,-0.5281875444782335,0.08344069559361236,1.0235076163438097,0.5201635953411415
-0.329076186410613,0.0,0.8320184121182885,0.8421333243619418,0.8627593006335862,0.23062029542921458,-0.7804586140692925,-0.8113952599321679,-2.4263191339300874,-0.44906129635815845,-0.4797899590567674,-0.2635527939712425,-0.4593326154010227,0.016557367167406797,0.09107199336115315,-0.6752577599552081,-0.5484910847897921,0.0844658789560627,-0.20861543409673283,-0.12349436940831325,-0.07410533644451835,1.3213676820008993,-0.2815238459416813,-0.625760177315958,-1.52319715807719,-0.7635785264367801,-0.39880224787590884,0.46837862078449904,-0.7119079056889734,-0.042780698556802915,0.18848518434260866,-0.5764632956655837,-0.4957413986545971,-0.8951503162446601,-1.0097874217016742,-0.12803441590106346,0.2899327649147818,0.2354491992045638,0.14423000925754087,-0.764001889099664,0.32312651486573457,0.23223327833210572,0.33612515664182463,0.24174532188044903,-0.41974771719879644,-0.8660873075962606,-0.6102793162944515,0.20969279015212514,0.18714031934747052,-1.486773765529345,-0.5576307233427111,0.12780431300271272,-0.756981271145008,-0.3349631852911661,0.051307906062987844,-0.7109979941015601,-0.7116274987665963,-0.6973793944573201,-0.0751476035263473,-0.574098130315322,-0.28169410219371604,0.477133717704779,0.5201635953411415
-0.329076186410613,0.0,0.8320184121182885,0.9182431609031657,0.8627593006335862,0.010026432782934568,-0.7784523546326652,-1.0652794242019286,-2.585830312730244,-0.4681953393180682,-0.47277874072357073,-0.2722129533002487,-0.47774426066562,0.016556510913953992,0.09107199338797435,-0.7443854467181586,-0.5510109804658422,0.08361381375348087,-0.1390210290392922,0.03066077882963798,-0.019244135002861495,1.6183025099862083,-0.4611954808648638,-0.5794606948502372,-1.3615833784494242,-1.526372699946477,-0.3221228016379811,0.3014316165366114,-0.764195957885178,0.028667159418341654,0.47271558988788837,-0.964280912952875,-0.4319713653520705,-1.0426217218008083,-1.0097874217016742,1.3180554752858495,0.22017062242984367,0.17032837184986593,0.14423000925754087,-1.0973728976599033,0.32312651486573457,0.23223327833210572,0.23265183459635022,0.20654006736230035,-0.41974771719879644,-0.8834393077463426,-0.6593541123210429,0.09428404989988338,0.22092486043778503,-1.641499011583207,-0.4435146010804347,0.11782092635705192,-0.7326839189509935,-0.28481486049945876,0.05616641081350693,-0.7297800422279939,-0.7106580230525238,-0.7762936388136469,-0.10442545390307958,-0.45932198313922284,-0.37168532163865103,1.1398734959235428,0.5201635953411415
-0.329076186410613,0.0,0.7885329630720798,0.8421333243619418,0.8143488881557307,-0.1132739232715216,-0.7284553651007887,-0.5531633774337279,-2.603657155318146,-0.47672189373263674,-0.4780839626644458,-0.320117756647486,-0.48722628478513325,0.016556124277043484,0.09107199428757723,-0.589677157948286,-0.5512620349639933,0.05143708475648359,-0.15875122074586434,-0.07099061331704229,-0.05872648850642904,1.5327230399118397,-0.5172582740750782,-0.5034454383314898,-1.1821772561103447,-1.3292130629708705,-0.23824818595670788,0.7474542099749978,-0.7744341345999501,-0.047194867106326456,0.7181396301004177,-0.9152747573730067,-0.35953365035361123,-1.0183712082501482,-1.0097874217016742,1.0600812344412514,0.15040847994490533,0.10520754449516805,0.07790711885755945,-1.208496567179983,0.32312651486573457,0.23223327833210572,0.19816072724785894,0.13612955832600293,-0.41974771719879644,-0.8280248556541459,-0.6604694485943747,0.17122321006804475,0.12245196544549701,-1.8288441706577674,-0.37528342381736596,0.04380922366805693,-0.6818011636553645,-0.26083747714650446,0.15335625584323134,-0.6576041959276269,-0.6482519393180385,-0.9381831124415582,-0.052628765560086437,-0.38273666840535203,-0.16776744899184712,1.0127252890663623,0.5201635953411415
-0.329076186410613,0.0,0.745047514025871,0.7660234878207179,0.7659384756778753,0.32600762344302464,-0.6099305797119746,-0.6956644903010368,-2.0108681275662854,-0.4702909644080196,-0.47979563199685193,-0.3983849076097444,-0.48644073296602836,0.016557811089921565,0.09107199815408339,-0.6390167854105491,-0.539131539913762,0.02988265581097948,-0.19164119734239635,-0.09159379190123947,-0.08663297790553394,2.529853532141982,-0.514642456557067,-0.4713230718452607,-1.1184213613948042,-1.1877763700618753,-0.16502591004812966,0.3014316165366114,-0.7192162839567988,0.06728235227842058,1.3820431234958497,-0.8473359429165928,-0.3015847862733353,-1.0436950990980367,-1.0097874217016742,1.3295569642725078,0.080646337459967,0.040086717140470164,0.011584228457578035,-1.208496567179983,0.32312651486573457,0.23223327833210572,0.09468740520238454,0.06571904928970553,-0.41974771719879644,-0.8073144038621128,-0.5918762677844799,0.2481623702362061,0.21025816378374151,-1.8666888938847102,-0.361314366865686,0.08371462974192383,-0.624057873108725,-0.2591336757402386,-0.01955516322509345,-0.6064568660537369,-0.5941478587286187,-0.9165173864510204,-0.02603637063634595,-0.3868961547018622,-0.3752059001183998,1.1456409382247688,0.5201635953411415
-0.329076186410613,0.0,0.4406493707024101,0.46158414165582257,0.4754760008107433,-0.9604478200198883,-0.5159446489213256,-1.024278454143491,-3.2504436395671603,-0.5281945128413489,-0.48505243809334525,-0.3606330322569911,-0.5272930535496482,0.01655479803371029,0.0910720029421204,-0.7340997702903788,-0.5570851611186808,-0.17671477660300947,-0.3280671157481224,-0.0695983258650046,-0.23960680890603114,-1.1072739460186807,-0.7900469117695643,-0.2821147857483564,-0.6157876798001931,-0.9101413144896996,0.12919916469126358,0.2740224068839731,-0.9208621138073043,-0.0009869509479019656,-1.2158857124290872,-0.9071410334859996,-0.0723987816587296,0.04303378580392075,-1.0097874217016742,-3.1103961027401175,-0.47745080241953913,-0.4808799016971122,-0.5189988947422726,-0.764001889099664,-0.0009775554630140303,0.23223327833210572,-0.422679205024987,-0.4975650230006731,-0.6950255313732273,-0.6304359507193439,-0.46193959194134565,0.23533917687484618,0.1491467141611044,-1.9936759656251128,-0.532264960170697,-0.1616619480128677,-0.13574078229357825,-0.20934404598142892,0.15661500902955622,0.047377291923714815,-0.043019648687580535,-1.1112819097582658,0.0016248288356439295,-0.5119343238410224,-0.17539255114044966,-0.5858125994105166,0.5201635953411415
