feature,importance
chain_pair_iptm_AL,0.07228137772038505
iptm_A,0.060033111011934745
iptm_L,0.05901572515118876
chain_pair_iptm_AH,0.05530755448321135
pdockq2_AH,0.053029913673519787
avg_model_plddt,0.052297714843448376
pdockq2,0.044033819656560155
interface_pae_AH,0.04192531923363953
iptm_H,0.03874563600773014
avg_interface_pae,0.03755002090485337
ipTM,0.037394741617851245
interface_pae_AL,0.037137783987524084
interface_plddt_AH,0.03654605606373781
chain_pair_pae_min_AH,0.03569437835507842
chain_pair_pae_min_AL,0.024374007283711672
chain_pair_pae_AL,0.020330193887055065
chain_pair_pae_AH,0.01917007113020628
LIS_AL,0.018381292839087786
ranking_confidence,0.017118601571060304
avg_interface_plddt,0.014866875754253918
scaled_query_RMSD,0.01475546341043971
model_avg_RMSD,0.013960413167890479
avg_pair_pae,0.013669884152212892
interface_plddt_AL,0.012772255808847045
scaled_model_RMSD,0.012370197259878375
avg_LIS,0.011211733411271164
LIS_AH,0.010703319937343107
pdockq_HL,0.01028784891472964
pdockq2_AL,0.009840277507505057
query_avg_RMSD,0.009650777617889843
mpdockq_AH,0.00892182919677966
chain_plddt_A,0.0073182278241884
pTM,0.007285945094028317
mpdockq_HL,0.006585635315781175
contacts_AL,0.006359639570658132
pdockq_AH,0.005923835546609843
chain_plddt_H,0.005693090933976614
chain_plddt_L,0.004877572008028594
pdockq_AL,0.004295340962655605
interface_plddt_HL,0.004053593547825888
del_G_B,0.004024710044345268
chain_pae_A,0.0035572828975837297
mpdockq,0.0031618709018542716
fraction_disordered,0.0031292964611904263
avg_internal_pae,0.0028826267063796216
contacts_HL,0.0024094938865102003
pdockq,0.0022882226795512767
total_contacts,0.0021679917660738803
ptm_A,0.002108983187060644
contacts_AH,0.0019043408139002508
chain_pair_pae_HL,0.00167077194778022
interface_pae_HL,0.0016224229674593664
chain_pae_H,0.001480365896788495
chain_pair_iptm_HL,0.0014800691617729389
scaled_RMSD_ratio,0.0014645783643002868
pdockq2_HL,0.0014403220614978667
mpdockq_AL,0.0014098163855161957
chain_pae_L,0.001403554351262166
chain_pair_pae_min_HL,0.0012279200793305304
LIS_HL,0.0012251386674631331
ptm_L,0.0011556183844577466
ptm_H,0.0010135260233441357
has_clash,0.0
