,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
350,0.0007474833056768917,0.0,0.018932739950106248,-0.00038563235034686877,0.0028972855431589283,0.0007915107625318784,-0.07097099230506247,0.005876073321542172,0.006131056291443684,0.008740551374670665,0.0013151626268634437,0.004531402569373847,0.006042435031406407,-0.0007082171137416825,-0.0040119823590609284,-0.0031651414394445283,0.004259620194696371,0.00044205164743426646,0.003615225050353049,-0.0014693441403897884,0.003583791451498219,-0.0025258997854803464,0.024905799805227034,0.01232418859124401,-0.06572204505962621,0.011598516057934757,0.006659078863043724,-0.0010166804163693516,0.00919284105485699,-0.002775148805384341,-0.0005314670963994046,0.02084382320478169,0.00535699903007841,0.014355758053423871,0.01621195792387966,0.007083021594223407,0.060723563498271106,0.018861207949353153,0.032051500216849375,0.0020711470863581847,-0.0006121284432605224,0.000391246221649921,0.049552715845823846,0.054642270314109384,-0.00033734766884386055,0.015235710017388944,0.023871753323459984,0.0016939736564491506,-0.025376788288695513,0.012174422356258763,0.005027446909258488,0.0036438653888954307,0.005622737436592594,-0.0015295434055086635,0.0015995657465976449,0.0068465367953651326,0.015716022389625155,0.042528078962054405,0.0005069747239911587,0.001423371320713956,0.00681692835130028,0.022514712288036382,0.012644335818409316,0.005684797804072441,-0.00971159811576414,-0.002861644379383053,0.00020386842913840407,-0.0004190796427565546,0.0013706012513012853
351,0.0011711091409966302,0.0,0.022457459614693743,-0.00038793957277999435,0.002346535390747363,0.0009302625001650995,-0.015942893537180387,0.0050835009261738055,0.008481081974150512,0.01172563960275736,0.003814065480041606,0.0008903112482268246,0.008994719239132356,-0.0006849599017424218,-0.004027129296640258,0.008666134011802563,0.004513942020379415,0.0004207962898483358,0.00445083877944057,0.0004142082025006071,0.007470886833951167,-0.0003484501675290174,0.02863887824195548,0.017503250172925866,-0.0038684662839400317,0.002967161603205563,0.007150111203408049,-0.005481048429278565,0.003788631122622616,-0.001650953868825635,0.0006733353471831275,0.024127414193545985,0.004941493893478148,0.014445413135462853,0.019026677071811514,0.007062420785047082,0.07210795684142798,0.020956604830508648,0.03875077848059855,0.0017591756186667042,-0.0007776232055447609,0.0006176160017767887,0.05246407318879765,0.05950805719134426,-0.00024406748713892132,0.013534201964740663,0.030173400633095003,0.0007741007252957874,-0.02338650040723964,0.009822999590885895,0.0036971995020151772,0.0037440546671157543,0.00865497882178205,-0.0011644957755519198,0.001782999430862934,0.006183530206345498,0.016279840661173686,0.03297029326635108,0.000520375151505512,0.0008436439262671002,0.007289837101973139,0.026465172783235444,0.014508071793476159,0.0011397456991928151,-0.008706485737713713,-0.0035763280209326516,0.00040724121195295944,0.001009168147356847,0.0013529928138951651
352,0.0012265266158673427,0.0,0.023165835810700836,-0.0004120239614711003,0.0028720594007919627,0.0009360215005558808,0.00884028692036857,0.005482626824097521,0.006746579991316909,0.012003557439550679,0.0035963189590226268,0.005178907747120311,0.009473755954344644,-0.0007218690702371374,-0.004027129296640258,0.00015051669548274483,0.004473328473368966,0.00038830936598082153,0.004577323700962782,-0.00015426711339636728,0.010249064588952247,-6.573532870897075e-05,0.03353230765415586,0.01623985812829737,-0.004011799919731109,0.005928465869258417,0.006967068887215769,-0.0006930916084809221,0.005377080779033208,-0.0030880702384885055,0.00032343000214288465,0.025278652371996144,0.005006643812658637,0.01424998278094418,0.01698190331193932,0.0040960475356505354,0.07285434567901089,0.022091288510641308,0.0426425385142272,0.0008085068551273348,-0.0007210112908139832,0.0004907251380015382,0.053191110165886776,0.05869039530454114,-0.00026410803491595623,0.016313521384729395,0.04278876797048946,0.0019785365897818366,-0.01590074816932286,0.012180291673972304,0.004452592668634911,0.0010303826862555316,0.008953129405971942,-0.0013104004520596158,0.001939287284286502,0.006568100488324924,0.01740343051333772,0.0465584923553296,0.0006831690514700087,-0.0008858736272771449,0.007384499242560193,0.024634883367829753,0.014249212579529696,0.0009771987512500158,-0.0077350149576276075,-0.0034368540765465742,0.0007034445084800017,0.00020764466788938607,0.00020375391830390453
353,0.0011608786003403486,0.0,0.02057675672457631,-0.0003629583004747669,0.0028641530589564586,0.000827462623312689,-0.07696355018232674,0.005361387715233012,0.006368186608951966,0.008518401141818604,0.0012597666567900074,0.004741848458358127,0.005920194028682537,-0.0006441455258739626,-0.0040119823590609284,0.002832453075034539,0.004263423330797593,0.0005384105875307085,0.004563078511897534,-0.0006066374339095752,0.0036756477002615347,-0.0027465308025630296,0.02959858524668156,0.015496297792281675,-0.008622354975374268,0.011186150383249386,0.011339165214162552,-0.001080885866316069,0.00913581927524728,-0.0028978233967358697,-0.0005097319953467582,0.025081058018270274,0.005098764631410473,0.014099104634670172,0.015794418749143592,0.006967477159001223,0.0666338839354788,0.020497388443688418,0.03262998229524551,0.001908983497006403,-0.0012253027173656393,0.000391246221649921,0.04918658494833858,0.05417725360450363,-0.00045212007167950215,0.01507228194414868,0.028756008500885485,0.0035668953750368037,-0.025298020483925508,0.009570606858296433,0.0048392384500373555,0.0038891613829415126,0.008152148793510687,-0.0013015699869604555,0.0019415771457138146,0.006683505876999051,0.016127752730228373,0.048296015048377154,-0.0004955728050512503,0.00023911333289034002,0.006797797043900796,0.02227346943505465,0.012948558093058853,0.004364345513214262,-0.008833439104070275,-0.0026786512507124167,0.00045676627785746354,0.00026041046628920005,2.845870199012024e-05
354,0.0011599261262517477,0.0,0.021340391196890168,-0.00024521681334354055,0.003082125268390385,9.81705893585945e-05,-0.06973575125271497,0.006267323194010879,0.006875772625787094,0.0072848636420452745,0.003237942864593975,0.004471601753920449,0.005992223732898771,-0.0006977772352783075,-0.004027129296640258,-0.0025657184390016543,0.004644736208520399,0.0004380442298744563,0.0037526677462273394,-0.0010678077028464727,0.003712639639788544,-0.0016258393493918217,0.03346214568446672,0.013302406499424825,-0.0011328593025883525,0.012120131651963807,0.006660989322857899,-0.000440197038516944,0.008892747751938377,-0.0030708969231141568,0.0005591576986949186,0.02396714572151935,0.0049606557420857735,0.013972569272705258,0.016813426475736366,-0.0006132165168451889,0.07168591409448662,0.02137295918911657,0.03645159329113766,0.000830524882685692,-0.0013556742053509939,0.0004907251380015382,0.04869529614123122,0.05406497029677795,-0.00037052963630615087,0.015737271857028827,0.03338644889673756,0.006639961048290807,-0.02315207192060033,0.012130131356556618,0.004632194959460349,0.0035416007276568287,0.008517236298762389,-0.0012387589286154967,0.0018215971805533124,0.0063947810473441976,0.016419095343926028,0.049085050613576715,0.0004502933295589622,-0.00030574244367141,0.007158514004321083,0.023790393411338453,0.013526594357535143,0.0044324713300747404,-0.0031024239848628484,-0.002857087570514373,0.00013075464438126627,0.000518485565186405,0.0001904148331138111
355,0.0011732185922254104,0.0,0.02153894887599082,-0.00035643953702186286,0.002665830300270163,0.0008638575907925655,-0.02490165275153877,0.008707975024109959,0.007229910847139624,0.011756161314178611,0.0035083307678692916,0.007398685686088081,0.009579186392555726,-0.0007249387523264939,-0.004027129296640258,0.004015664759802324,0.004412732065201976,0.0003866066987323181,0.004590759295889702,-7.962134267232594e-05,0.0076392078795936005,0.0003525768824028303,0.03291055136452956,0.017246811572212386,-0.012100522349901872,0.005820508007294726,0.007115156580296607,-0.0005385967248913714,0.005583902887258301,-0.0028034655529857967,0.0003194028185008665,0.025878605567447803,0.004960269318636058,0.014606922910245478,0.017037814868966498,0.006406571584366746,0.07338674009526525,0.022310215858393375,0.03535517055396521,0.0016589051421701205,-0.0007636511413922468,0.0003906517312666013,0.05288699415081929,0.05793490715066319,-0.00033247950712674083,0.017024154055318742,0.03293762785818051,0.00063307845350242,-0.02080287045633099,0.009348135942431666,0.0022406986802446585,0.0038622791834195076,0.008416976137662124,-0.0014135902140051636,0.001987730151017086,0.006510703682410166,0.015938640059617534,0.04663319500923562,0.0005532923615194798,0.0006017786519462837,0.007296076191052453,0.02582785503879608,0.013966030545207427,0.0010957938487867502,-0.007962904078034252,-0.0034561642318386844,0.0003689960478365418,0.0007513120178141995,0.0015336301374888643
356,0.0011724284608716335,0.0,0.021721345835501175,-0.00042323640012794424,0.0026813779969508686,0.0005791971640749702,-0.07718213161000552,0.005303368454210075,0.0070306567920408085,0.008405180040697374,0.0035113835156248122,0.004475020999333296,0.0060875595412578625,-0.0007249387523264939,-0.004027129296640258,0.0032997300886821452,0.004677640578404829,0.00048496279751034647,0.004591276016871486,-7.688040937955153e-05,0.0039034794000649443,-0.001553414024762248,0.033391001636696636,0.01323632880725784,-0.009517296643074944,0.011517072985950876,0.007195476940565347,-0.0009924484297303227,0.009170817536127349,-0.003233732708657477,0.00048153761980514046,0.024233504830571795,0.00503260700529616,0.014388755966580541,0.016597487370534493,0.004904803993315334,0.06679617714265045,0.021456621613074617,0.0319648517822945,0.0014002585006109279,-0.0006749151458817001,0.0003906517312666013,0.049233343116911694,0.05191456861838672,-0.0003422602036442488,0.014709366364316794,0.03205809116449738,0.001894322800443813,-0.025003608153227188,0.009349647260394764,0.002866254885134934,0.0038957466022974284,0.00828682990397464,-0.0012655784386024285,0.00174812848921102,0.006513940867446803,0.0162739899664252,0.04869935427558307,0.00045396588193580734,-0.0002903484276543882,0.007450860075363674,0.023771214184994942,0.013976685169307144,0.004563567943082663,-0.007728703052425838,-0.003962180546698102,1.5042506814225118e-05,0.0006165779323795764,0.00018512100782987358
357,0.0011727181550840642,0.0,0.017471426354720748,-0.000653977784402518,0.0028581109573353226,0.001051858322281735,-0.023212135102666558,0.00904963651845621,0.007787195459379192,0.011463930624366295,0.0038990125860434255,0.007093500268888858,0.009958629989028191,-0.0007218690702371374,-0.004027129296640258,0.006232996832587772,0.004443533192061966,0.00043670111340471645,0.0036312956377391697,-7.175074419187214e-05,0.007567962988495361,-0.00021854976493991527,0.03268337252411112,0.018135700305209734,-0.031022152155410057,0.011177129401647551,0.008392354044141856,-0.0009767359145596928,0.005807527723857199,-0.002681301171502345,0.0004681342137678934,0.026009253574707177,0.005231161394262016,0.014714729999803756,0.017042881797409176,0.009421980676568164,0.06766423670130059,0.02201907015907946,0.03590180149592139,0.0016882317691730225,-0.0007239415804897834,0.0003917076230222292,0.05287158647599689,0.05790171667649184,-0.00034209490712640707,0.016573173514503103,0.029074126207649088,0.0011627246879873062,-0.021500664913101493,0.009155412444546492,0.0022898032460377197,0.0039055049260577892,0.005301306565989348,-0.0012953529892813257,0.0019536692686577565,0.006735345400242946,0.01591857814528208,0.04654752728432422,0.0007295647410739291,0.0013340667936878746,0.007045814192647711,0.024519560466894227,0.014057644745905746,0.0019944217026552705,-0.008145709102467796,-0.004043436024277847,0.00055458166345063,0.0002768323968125497,0.0012597698224673154
358,0.0011632312725268603,0.0,0.019643483460715004,-0.0004316247692211445,0.002849401735956081,0.0011164199173273003,-0.02504353237413708,0.009056897813685029,0.006714944676825014,0.011666738080337016,0.0014379638876273462,0.0027323253359361607,0.0097354044745684,-0.0007218690702371374,-0.004027129296640258,0.0056546485184266705,0.004250929282553564,0.00040764539685950597,0.004516145189722088,-0.0020741082125347353,0.0073167563307028945,-0.0021402828239545295,0.0329521320825151,0.016773403283099775,-0.0029215215160615688,0.011278299082557612,0.010928015599060578,-0.0008874796653989049,0.0025735963960780896,-0.002846651642554998,-0.00019356318421680048,0.02457944298852622,0.004882204915012518,0.015140374361891982,0.016505155798335443,0.009090659950368717,0.07423206107167012,0.02103903774740418,0.04048048566781114,0.000691214292258586,-0.001246369366986453,0.0005545901445274408,0.052671247706791456,0.05922027310202204,-0.00035167129151928995,0.017592423407637513,0.03172052474457084,0.0019232748319672939,-0.02308148403837623,0.009257042053335683,0.004030248011999571,0.0038837672749317325,0.008261347915835424,-0.001152472481025017,0.0017195967203430219,0.006611850372548003,0.016358719054313967,0.04930998389759993,0.00037136139284445115,0.000474378603874964,0.005185091190481177,0.023578921862302996,0.013455796298811497,0.0009370733048943952,-0.009899316780859733,-0.002732623264215638,0.00047297489145477407,0.0008953245925487553,8.391637719899968e-05
359,0.0011724284608716335,0.0,0.021648454351728783,-0.00039413466585049034,0.002807262903715339,-0.001271416485559437,-0.04953648862294934,0.006365811728809477,0.006628652154674587,0.012016660458016963,0.0033139904439710315,0.005079350603307116,0.006023158803360889,-0.0007618488231460273,-0.004027129296640258,-0.003220758598844318,0.004702228735524147,0.0004643638123604953,0.004563046403504614,-0.00023515946892262708,0.003903449320164622,-0.001515658572296838,0.03328463763494823,0.013576650821382928,-0.009356278115194941,0.011909788658344975,0.006657345943977364,-0.001000851943680167,0.009794246807216711,-0.0026339866777534203,0.0008434192919574806,0.024721012330332744,0.005364704099095031,0.013729630328362023,0.016618430593285126,0.006276695977320403,0.07261257189821674,0.021444903241521332,0.03258028971672454,0.0008595210613205845,-0.000713091746318618,0.0003906517312666013,0.05330488236436432,0.05292308036894497,-0.00032963080344051835,0.016462795575589984,0.032644256451830854,0.0007649722639309601,-0.02260733609432824,0.011738083092394566,0.004000846110934491,0.003615728133648367,0.008425493461882068,-0.0017147853422954328,0.0016335096227290814,0.006486647374683818,0.01614227566727895,0.04850478994871208,0.00044721561148930195,-0.00047461268526766614,0.0073929929190720035,0.02360788879886194,0.013616452224330508,0.0009904656289557263,-0.007289478117151195,-0.0035022792050777903,0.0002574203621691787,-0.0003889495071488097,0.0002211003933692656
