precision,recall,thresholds
0.34545454545454546,1.0,0.552116922478072
0.34505761067313523,0.9982456140350877,0.574443597293216
0.3446601941747573,0.9964912280701754,0.5779312485718561
0.3442622950819672,0.9947368421052631,0.5806543174435648
0.34386391251518833,0.9929824561403509,0.5808871004728721
0.3434650455927052,0.9912280701754386,0.589710264399746
0.34306569343065696,0.9894736842105263,0.5923858149839853
0.34266585514303105,0.987719298245614,0.5929933637142611
0.34226552984165654,0.9859649122807017,0.5949995444466036
0.34186471663619744,0.9842105263157894,0.5977313712580389
0.34146341463414637,0.9824561403508771,0.5993331436394658
0.3410616229408176,0.980701754385965,0.6114106117181911
0.34065934065934067,0.9789473684210527,0.615481277422702
0.34025656689065364,0.9771929824561404,0.6208046115860596
0.33985330073349634,0.9754385964912281,0.6213094743519499
0.3394495412844037,0.9736842105263158,0.6261567071899493
0.3390452876376989,0.9719298245614035,0.6269870231802167
0.33864053888548684,0.9701754385964912,0.6285416447617436
0.3382352941176471,0.968421052631579,0.6297774364108746
0.3378295524218271,0.9666666666666667,0.6305104849867836
0.3374233128834356,0.9649122807017544,0.6311223311437131
0.3370165745856354,0.9631578947368421,0.6363360659055141
0.3366093366093366,0.9614035087719298,0.6367834055013689
0.33620159803318994,0.9596491228070175,0.639972227561673
0.33579335793357934,0.9578947368421052,0.6415904647183589
0.3353846153846154,0.956140350877193,0.6421446575247952
0.33497536945812806,0.9543859649122807,0.6425266872334411
0.3345656192236599,0.9526315789473684,0.6430332267654292
0.33415536374845867,0.9508771929824561,0.6447728773428456
0.3337446020974707,0.9491228070175438,0.6458185209873308
0.3333333333333333,0.9473684210526315,0.6493754690256877
0.3329215565163681,0.9456140350877194,0.652650140402507
0.33250927070457353,0.9438596491228071,0.6552006679885498
0.3320964749536178,0.9421052631578948,0.65620409988265
0.3316831683168317,0.9403508771929825,0.6629140972041919
0.33126934984520123,0.9385964912280702,0.6659678423160523
0.3308550185873606,0.9368421052631579,0.6682417865456721
0.3304401735895846,0.9350877192982456,0.6714241314477789
0.33002481389578164,0.9333333333333333,0.6734510759767618
0.329608938547486,0.9315789473684211,0.6768114878535066
0.32919254658385094,0.9298245614035088,0.6778540252347076
0.32877563704164076,0.9280701754385965,0.6800056035773091
0.3283582089552239,0.9263157894736842,0.6852148587408122
0.327940261356565,0.9245614035087719,0.6869072800480481
0.3275217932752179,0.9228070175438596,0.6891709302586165
0.32710280373831774,0.9210526315789473,0.6894670232593574
0.3266832917705736,0.9192982456140351,0.692787882462288
0.32626325639426074,0.9175438596491228,0.6962181630977349
