,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
350,0.00876457,0.0,0.07682432,0.05264729,0.05717548,0.10145783,-2.0376127,-0.10798364,0.41066527,-0.1274172,-0.002728913,0.32688963,0.00560959,0.06541045,0.0,-0.12086132,0.085203685,0.011570921,0.016675822,-0.1985422,-0.004710089,0.18435988,0.17115341,-0.0060479445,-2.207967,-0.020277377,0.13032828,-0.09801556,0.44503295,-0.15243503,-0.05474,0.06820817,-0.019451115,0.89331895,0.22495028,0.43507397,0.20944117,0.0077581834,0.08253154,0.0032221014,-0.16734535,-0.0042193215,0.04462608,1.4714886,0.0019404627,0.14553165,0.09642616,0.13049479,0.32453403,0.4052156,0.45934913,0.065930896,0.0501087,-0.3756193,-0.013610494,-0.03113166,-0.046125427,0.1543004,-0.6692004,-0.14164878,0.17396286,0.86380243,0.114351586,0.06071207,0.049679108,-0.28619584,-0.0063121985,-0.0068840063,0.07195579
351,0.012947822,0.0,0.091749385,0.022243306,0.056521267,0.071652405,-0.036849715,-0.06838532,0.4017946,-0.15209001,-0.01701659,-0.15363553,-0.008562766,0.0066447426,0.0,0.21903816,0.052349716,0.01803366,0.016675822,-0.1420058,-0.0074795415,0.123443924,0.3325279,-0.046759903,-0.8135532,0.14682129,0.10701649,-0.07225434,0.37814122,-0.19699757,-0.09806419,0.06655877,-0.016521255,0.92442846,0.08169731,-1.1365238,0.30635795,0.0038908562,0.50100327,0.0032221014,-0.21584158,-0.02015762,0.186315,1.848232,0.0019404627,0.17382383,0.08792119,0.014716507,0.41491765,0.1576952,0.33011454,0.07470164,-0.011369248,-0.5732507,-0.0687867,-0.024772054,-0.046125427,0.19738832,0.16354038,-0.029705444,0.22644472,0.8208004,0.04646136,0.08422132,-0.08026909,-0.3104684,0.019107245,-0.06490279,0.076607175
352,0.013282984,0.0,0.091749385,0.042320248,0.056521267,0.040062793,0.29979816,-0.07106583,0.449494,-0.15209001,-0.015234571,-0.14571235,-0.008562766,0.0066447426,0.0,-0.03843738,0.074434586,0.016981995,0.016675822,-0.1448137,-0.0074795415,0.14681147,0.331019,-0.0104502365,-0.7720109,0.1517245,0.108892635,-0.013287045,0.38655102,-0.19699757,-0.12730601,0.06655877,-0.016521255,0.8560672,0.11526542,-0.9395454,0.30635795,0.0038908562,0.4867552,0.0032221014,-0.21584158,-0.02015762,0.18810391,1.894155,0.0019404627,0.14732194,0.08792119,0.11821173,0.3691971,0.4908615,0.30943346,0.077832446,0.0501087,-0.50094444,-0.0687867,-0.024772054,-0.046125427,0.19172779,0.15053232,-0.019897148,0.22186214,0.8521327,0.04646136,0.08422132,-0.029338626,-0.27951083,0.10082269,0.08779293,0.0948323
353,0.00876457,0.0,0.07682432,0.05264729,0.05717548,0.12107838,-2.1374614,0.23412144,0.42032093,-0.14502637,-0.002728913,0.32688963,0.00560959,0.0066447426,0.0,0.25544426,0.08093744,0.011570921,0.016675822,-0.13130865,-0.0068252203,0.18452258,0.16797961,0.014652208,-1.0839639,-0.020277377,0.13032828,-0.07023072,0.43720087,-0.15243503,-0.05474,0.06820817,-0.011469164,0.8788834,0.20630091,0.8311837,0.20944117,0.0038908562,0.29745552,0.0032221014,-0.19176288,-0.0042193215,0.04462608,1.9119474,0.0019404627,0.15432154,0.09642616,0.13049479,0.30774963,0.4077426,0.47918466,0.065930896,0.0501087,-0.3327808,-0.013610494,-0.01519539,-0.046125427,0.1976671,-0.526572,-0.14164878,0.15971655,0.7995562,0.114351586,0.06905981,0.04436584,-0.28939515,0.08105149,0.120979,0.06960328
354,0.013282984,0.0,0.091749385,0.022243306,0.05717548,0.010872311,-2.0154226,-0.064424105,0.45619965,-0.11321818,-0.015234571,0.19422746,0.011390122,0.0066447426,0.0,-0.090404436,0.074434586,0.016981995,0.016675822,-0.1448137,-0.0074795415,0.09815612,0.25030905,-0.0104502365,-1.0910671,0.15012908,0.096678965,-0.032386422,0.3351978,-0.16256818,-0.11509146,0.06655877,-0.016521255,0.90213966,0.11817204,-1.2580718,0.1858457,0.0038908562,0.3772397,0.0032221014,-0.21584158,-0.02015762,0.042837165,1.5304905,0.0019404627,0.14206037,0.059784327,0.13103758,0.41661066,0.42460757,0.48987967,0.076753594,0.0501087,-0.48645964,-0.0687867,-0.024772054,-0.046125427,0.19172779,0.0065199137,-0.022548858,0.22658607,0.8191136,0.04646136,0.06363746,-0.093697,-0.27951083,0.0022133193,-0.077811144,0.09393147
355,0.013282984,0.0,0.07682432,0.05264729,0.05717548,0.11836733,-2.102567,-0.08389537,0.36980516,-0.11321818,-0.0034508063,0.19422746,0.010506071,0.0066447426,0.0,0.0740557,0.060294226,0.016981995,0.030325335,-0.16706932,-0.0037881075,-0.002826671,0.18908283,-0.010988083,-1.0109036,-0.048506476,0.11509835,-0.06944642,0.45102945,-0.16647908,-0.1270518,0.078723215,-0.01897409,0.97249496,0.2033943,0.4829324,0.1858457,0.0038908562,0.31933504,0.0032221014,-0.21584158,-0.0042193215,0.04462608,1.5110903,0.0019404627,0.15432154,0.08168506,0.0021373194,0.3747298,0.36398503,0.35799003,0.06149574,0.0501087,-0.47608006,-0.067771375,-0.024772054,-0.046125427,0.19738832,0.14157654,-0.019897148,0.19991231,0.8567139,0.114351586,0.07195541,0.021807497,-0.28642365,0.08105149,-0.3195769,0.07822737
356,0.013282984,0.0,0.07682432,0.05264729,0.05717548,0.112058505,-2.1158564,-0.098471485,0.4534278,-0.11321818,-0.0034508063,0.19422746,0.010506071,0.0066447426,0.0,0.06675725,0.085250236,0.016981995,0.016675822,-0.1448137,-0.0037881075,-0.002826671,0.18699057,-0.0104502365,-1.0669858,-0.021872789,0.11509835,-0.084282406,0.44864342,-0.16256818,-0.13252819,0.078723215,-0.01897409,0.96120334,0.20630091,0.5190069,0.1858457,0.0038908562,0.31933504,0.0032221014,-0.21584158,-0.0042193215,0.04462608,1.5054319,0.0019404627,0.15432154,0.08168506,0.13485564,0.35173467,0.4087616,0.367885,0.064852044,0.0501087,-0.46876425,-0.067771375,-0.024772054,-0.046125427,0.1630836,-0.07870471,-0.022548858,0.21337453,0.8567139,0.114351586,0.069984406,0.016279792,-0.2825836,0.048222862,-0.07629322,0.07822737
357,0.008429408,0.0,0.07682432,0.05264729,0.05717548,0.117345676,-0.83565974,0.20918009,0.366099,-0.123083174,-0.002728913,0.19278178,0.010506071,0.0066447426,0.0,0.26111352,0.054920264,0.01803366,0.016675822,-0.13130865,-0.0037881075,0.14136486,0.26669726,0.014652208,-1.277556,-0.020277377,0.14066578,-0.005523525,0.43613195,-0.14924657,-0.094407074,0.06820817,-0.011469164,0.891042,0.2033943,0.8330451,0.23050757,0.0038908562,0.25494435,0.0032221014,-0.19176288,-0.0042193215,0.111177996,1.6542846,0.0019404627,0.17940024,0.09642616,0.10563255,0.3539573,0.34672573,0.33096397,0.065930896,0.0501087,-0.38713956,-0.067771375,-0.003173375,-0.046125427,0.20761459,0.1148824,-0.029705444,0.17759725,0.82793707,0.114351586,0.09245433,0.037097856,-0.28179175,0.08105149,0.120979,0.07859545
358,0.00876457,0.0,0.07682432,0.05264729,0.056521267,0.117383465,-2.12761,0.19643435,0.46650064,-0.14937726,-0.002728913,-0.14715803,-0.0094468165,0.0066447426,0.0,0.21642569,0.07987628,0.016981995,0.016675822,-0.13130865,-0.0037881075,0.14504427,0.18447845,0.014652208,-1.080744,-0.041772455,0.13032828,-0.03096465,0.43375415,-0.17585416,-0.07770837,0.06820817,-0.011469164,0.93404865,0.20630091,0.81925404,0.1641834,0.0038908562,0.25494435,0.0032221014,-0.19176288,-0.0042193215,0.04462608,1.4979467,0.0019404627,0.15432154,0.09642616,0.15125288,0.3309865,0.5337259,0.5492384,0.064852044,0.0501087,-0.41420215,-0.024913035,-0.003173375,-0.046125427,0.20074745,-0.012745415,-0.019897148,0.15971655,0.7963554,0.114351586,0.07056554,0.016397772,-0.2500423,0.08105149,-0.11593851,0.076607175
359,0.013282984,0.0,0.07682432,0.05264729,0.05717548,0.04463107,-2.0242546,-0.088930264,0.45397973,-0.11321818,-0.0016687885,0.19422746,0.010506071,0.0066447426,0.0,-0.09815185,0.08951648,0.016981995,0.016675822,-0.1448137,-0.0037881075,-0.002826671,0.18699057,-0.0104502365,-1.0623729,-0.020277377,0.11509835,-0.03452082,0.41403064,-0.16256818,-0.12065897,0.078723215,-0.01897409,0.89735353,0.24404402,0.49128795,0.1858457,0.0038908562,0.31933504,0.0032221014,-0.21584158,-0.0042193215,0.04462608,1.5054319,0.0019404627,0.14763677,0.08168506,0.104270734,0.39286512,0.45220098,0.367885,0.065930896,0.0501087,-0.4532932,-0.067771375,-0.024772054,-0.046125427,0.19172779,0.023944488,-0.019897148,0.2090247,0.8552616,0.114351586,0.069984406,0.04437002,-0.2825836,-0.0063121985,0.052673303,0.09393147
