fpr,tpr,thresholds
0.0,0.0,inf
0.00078003120124805,0.0,30.415
0.00234009360374415,0.0,30.305
0.00546021840873635,0.0,30.15
0.0078003120124804995,0.0,30.135
0.00858034321372855,0.0,30.12
0.01014040561622465,0.0,30.06
0.01170046801872075,0.0,30.02
0.014040561622464899,0.0,30.005000000000003
0.015600624024960999,0.0,29.985
0.0171606864274571,0.0,29.895
0.01950078003120125,0.0,29.885
0.02106084243369735,0.0,29.86
0.0234009360374415,0.0,29.77
0.0265210608424337,0.0,29.72
0.027301092043681748,0.0,29.69
0.028861154446177848,0.0,29.685
0.031201248049921998,0.0,29.66
0.033541341653666144,0.0,29.590000000000003
0.035101404056162244,0.0,29.59
0.0358814352574103,0.0,29.56
0.0390015600624025,0.0,29.5
0.039781591263650544,0.0,29.49
0.041341653666146644,0.0,29.46
0.044461778471138844,0.0,29.395
0.04758190327613104,0.0,29.275
0.04914196567862714,0.0,29.245
0.05070202808112324,0.0,29.235
0.05382215288611544,0.0,29.16
0.05538221528861154,0.0,29.145000000000003
0.056162246489859596,0.0,29.125
0.057722308892355696,0.0,29.12
0.05850234009360374,0.0,29.095
0.06162246489859594,0.0,29.06
0.062402496099843996,0.0,29.05
0.07020280811232449,0.0,28.97
0.07956318252730109,0.0,28.855
0.0811232449297972,0.0,28.81
0.08190327613104524,0.0,28.78
0.08346333853354135,0.0,28.77
0.08502340093603744,0.0,28.705
0.08658346333853355,0.0,28.695
0.09750390015600624,0.0,28.535
0.09906396255850235,0.0,28.515
0.10062402496099844,0.0,28.455
0.10218408736349453,0.0,28.44
0.10452418096723869,0.0,28.395
0.10920436817472699,0.0,28.27
0.11232449297971919,0.0,28.18
0.11466458658346333,0.0,28.175
0.11622464898595944,0.0,28.135
0.11934477379095164,0.0,27.885
0.12090483619344773,0.0,27.805
0.12324492979719189,0.0,27.735
0.12636505460218408,0.0,27.615
0.13494539781591264,0.0,27.44
0.13806552262090482,0.0,27.42
0.14040561622464898,0.0,27.36
0.1419656786271451,0.0,27.33
0.14274570982839313,0.0,27.32
0.14586583463338534,0.0,27.285
0.1482059282371295,0.0,27.23
0.1497659906396256,0.0,27.21
0.15054602184087362,0.0,27.18
0.15366614664586584,0.0,27.165
0.16146645865834633,0.0,27.09
0.1622464898595944,0.0,27.005000000000003
0.16380655226209048,0.0,26.975
0.1669266770670827,0.0,26.94
0.17004680187207488,0.0,26.895
0.1731669266770671,0.0,26.83
0.1747269890795632,0.0,26.805
0.17628705148205928,0.0,26.745
0.17784711388455537,0.0,26.72
0.1809672386895476,0.0,26.625
0.18330733229329174,0.0,26.545
0.18642745709828393,0.0,26.46
0.18798751950078002,0.0,26.455
0.19110764430577223,0.0,26.405
0.19422776911076442,0.0,26.4
0.1981279251170047,0.0,26.24
0.1996879875195008,0.0,26.22
0.21294851794071762,0.0,25.805
0.21450858034321374,0.0,25.8
0.21528861154446177,0.0,25.795
0.21684867394695787,0.0,25.78
0.21996879875195008,0.0,25.74
0.22152886115444617,0.0,25.700000000000003
0.22308892355694226,0.0,25.695
0.23010920436817472,0.0,25.58
0.23166926677067082,0.0,25.555
0.23244929797191888,0.0,25.535
0.23556942277691106,0.0,25.505000000000003
0.23790951638065522,0.0,25.5
0.24102964118564743,0.0,25.395
0.24258970358814352,0.0,25.355
0.2574102964118565,0.0,24.845
0.2589703588143526,0.0,24.84
0.28627145085803435,0.0,23.86
0.2878315132605304,0.0,23.85
0.2909516380655226,0.0,23.71
0.2925117004680187,0.0,23.555
0.31435257410296413,0.0,22.200000000000003
0.3159126365054602,0.0,22.115
0.31825273010920435,0.0,22.06
0.31981279251170047,0.0,22.055
0.3299531981279251,0.0,21.535
0.33151326053042124,0.0,21.53
0.33541341653666146,0.0,21.465
0.3369734789391576,0.0,21.45
0.3377535101404056,0.0,21.43
0.33931357254290173,0.0,21.425
0.3416536661466459,0.0,21.365
0.34321372854914195,0.0,21.36
0.3455538221528861,0.0,21.335
0.35179407176287053,0.0,21.24
0.3549141965678627,0.0,21.21
0.358814352574103,0.0,21.115
0.3619344773790952,0.0,21.055
0.36817472698907955,0.0,20.91
0.3712948517940718,0.0,20.9
0.375195007800312,0.0,20.8
0.37675507020280813,0.0,20.78
0.38065522620904835,0.0,20.71
0.38221528861154447,0.0,20.705
0.3837753510140406,0.0,20.69
0.38533541341653665,0.0,20.615
0.3861154446177847,0.0,20.6
0.3876755070202808,0.0,20.595
0.38845553822152884,0.0,20.56
0.39001560062402496,0.0,20.525
0.39391575663026523,0.0,20.48
0.3954758190327613,0.0,20.46
0.3985959438377535,0.0,20.385
0.4017160686427457,0.0,20.345
0.40873634945397813,0.0,20.195
0.41029641185647425,0.0,20.185
0.4118564742589704,0.0,20.17
0.41341653666146644,0.0,20.16
0.4165366614664587,0.0,20.025
0.41887675507020283,0.0,20.02
0.4282371294851794,0.0,19.83
0.4297971918876755,0.0,19.82
0.4360374414976599,0.0,19.715
0.4391575663026521,0.0,19.665
0.4407176287051482,0.0,19.62
0.44305772230889234,0.0,19.61
0.4485179407176287,0.0,19.51
0.4516380655226209,0.0,19.47
0.45241809672386896,0.0,19.465
0.4539781591263651,0.0,19.46
0.45865834633385333,0.0,19.385
0.46021840873634945,0.0,19.380000000000003
0.47581903276131043,0.0,19.13
0.47737909516380655,0.0,19.125
0.4797191887675507,0.0,19.12
0.48049921996879874,0.0,19.11
0.48205928237129486,0.0,19.09
0.48517940717628705,0.0,19.08
0.48829953198127923,0.0,19.02
0.4914196567862715,0.0,19.01
0.49297971918876754,0.0,18.99
0.49765990639625585,0.0,18.97
0.4984399375975039,0.0,18.94
0.5,0.0,18.935
0.5023400936037441,0.0,18.905
0.5039001560062403,0.0,18.895
0.5093603744149766,0.0,18.83
0.5117004680187207,0.0,18.785
0.5124804992199687,0.0,18.765
0.5140405616224649,0.0,18.76
0.5179407176287052,0.0,18.72
0.5202808112324493,0.0,18.715
0.5234009360374415,0.0,18.675
0.5257410296411856,0.0,18.67
0.5265210608424337,0.0,18.665
0.5288611544461779,0.0,18.66
0.5444617784711389,0.0,18.42
0.5460218408736349,0.0,18.415
0.546801872074883,0.0,18.41
0.546801872074883,0.002717391304347826,18.395
0.5483619344773791,0.002717391304347826,18.39
0.5499219968798752,0.002717391304347826,18.37
0.5514820592823713,0.002717391304347826,18.35
0.5538221528861155,0.002717391304347826,18.325000000000003
0.5546021840873635,0.005434782608695652,18.31
0.5608424336973479,0.005434782608695652,18.17
0.5616224648985959,0.008152173913043478,18.16
0.5624024960998439,0.008152173913043478,18.155
0.5639625585023401,0.008152173913043478,18.115
0.5678627145085804,0.008152173913043478,18.065
0.5694227769110765,0.008152173913043478,18.055
0.5709828393135725,0.008152173913043478,18.015
0.5725429017160687,0.008152173913043478,18.005
0.5795631825273011,0.008152173913043478,17.855
0.5795631825273011,0.010869565217391304,17.85
0.5834633385335414,0.010869565217391304,17.744999999999997
0.5850234009360374,0.010869565217391304,17.74
0.5951638065522621,0.010869565217391304,17.555
0.5967238689547582,0.010869565217391304,17.54
0.5982839313572543,0.010869565217391304,17.51
0.6014040561622465,0.010869565217391304,17.475
0.6053042121684867,0.010869565217391304,17.47
0.6076443057722309,0.010869565217391304,17.465
0.6162246489859594,0.010869565217391304,17.31
0.6209048361934477,0.010869565217391304,17.275
0.62402496099844,0.010869565217391304,17.175
0.625585023400936,0.010869565217391304,17.17
0.6271450858034321,0.010869565217391304,17.15
0.6287051482059283,0.010869565217391304,17.145
0.6294851794071763,0.010869565217391304,17.134999999999998
0.6310452418096724,0.010869565217391304,17.130000000000003
0.6372854914196567,0.010869565217391304,16.945
0.6388455538221529,0.010869565217391304,16.925
0.6427457098283932,0.010869565217391304,16.81
0.6443057722308893,0.010869565217391304,16.8
0.6536661466458659,0.010869565217391304,16.68
0.6536661466458659,0.01358695652173913,16.655
0.656786271450858,0.01358695652173913,16.54
